Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),A/F Learning #1 (%)
160517,23.31,13.68,185,2326,74.90,15.50,0.00,37,0.00,3.34,0.00,62,0.15,0.00,0,0.0,-11.46,5.87,0.00,0.54,-10.16
160593,23.54,13.68,185,2311,74.90,15.50,0.00,37,0.00,3.34,0.00,61,0.15,0.00,0,0.0,-11.46,5.74,0.00,0.54,-10.16
160672,23.31,13.76,185,2322,74.90,15.50,0.00,37,0.00,3.34,0.00,61,0.15,0.00,0,0.0,-11.46,5.80,0.00,0.54,-10.16
160749,23.54,13.68,185,2317,74.90,15.50,0.00,37,0.00,3.34,0.00,61,0.15,0.00,0,0.0,-11.46,5.87,0.00,0.54,-10.16
160827,23.77,13.68,185,2303,74.90,15.50,0.00,37,0.00,3.34,0.00,61,0.15,0.00,0,0.0,-11.46,5.93,0.00,0.54,-10.16
160904,23.54,13.68,185,2311,74.90,15.50,0.00,37,0.00,3.34,0.00,61,0.16,0.00,0,0.0,-11.46,5.90,0.00,0.54,-10.16
160982,23.54,13.68,185,2298,74.90,15.50,0.00,37,0.00,3.34,0.78,61,0.19,0.00,0,0.0,-11.46,6.26,0.00,0.58,-10.16
161059,23.66,13.68,185,2305,74.90,16.50,3.44,37,0.00,3.63,4.71,60,0.30,0.00,0,0.0,-10.59,10.85,0.00,0.70,-10.16
161137,23.31,13.68,185,2296,74.90,20.00,4.90,37,0.00,4.21,7.45,60,0.40,0.00,0,0.0,-9.72,15.16,0.00,0.78,-10.16
161215,23.43,13.68,185,2338,74.90,37.50,5.92,37,0.00,5.08,7.84,60,0.42,0.00,0,0.0,-9.14,16.25,0.00,0.80,-10.16
161293,20.21,13.68,185,2267,74.90,37.00,5.97,37,0.00,6.09,8.24,60,0.43,0.00,0,0.0,-8.71,16.66,0.00,0.80,-10.16
161370,14.13,13.68,185,2324,74.90,37.50,5.95,37,0.00,6.38,8.24,60,0.44,0.00,0,0.0,-8.42,16.32,0.00,0.80,-10.16
161448,13.90,13.68,185,2269,74.90,37.00,5.81,37,0.00,6.53,8.24,60,0.44,0.00,0,0.0,-8.13,16.80,0.00,0.80,-10.16
161525,14.01,13.68,185,2310,74.90,37.50,5.91,37,0.00,6.67,8.24,60,0.45,0.00,0,0.0,-8.13,17.00,0.00,0.80,-10.16
161603,14.36,13.68,185,2291,74.90,37.50,5.87,37,0.00,6.67,8.24,59,0.45,0.00,0,0.0,-7.98,16.93,0.00,0.80,-10.16
161680,14.70,13.68,185,2293,74.90,37.50,5.87,37,0.00,6.82,8.24,59,0.44,0.00,0,0.0,-7.98,16.80,0.00,0.80,-10.16
161758,14.59,13.68,185,2296,74.90,37.50,5.88,37,0.00,6.82,8.24,59,0.44,0.00,0,0.0,-7.98,16.93,0.00,0.80,-10.16
161835,14.59,13.68,185,2287,74.90,37.00,5.85,37,0.00,6.82,8.24,59,0.44,0.00,0,0.0,-7.98,16.80,0.00,0.80,-10.16
161914,14.59,13.68,185,2296,74.90,37.50,5.88,37,0.00,6.82,8.24,59,0.44,0.00,0,0.0,-7.98,16.93,0.00,0.80,-10.16
161990,14.70,13.60,185,2287,74.90,37.00,5.85,37,0.00,6.82,8.24,59,0.45,0.00,0,0.0,-7.98,16.73,0.00,0.80,-10.16
162068,14.59,13.68,185,2292,74.90,37.50,5.87,37,0.00,6.82,8.24,58,0.45,0.00,0,0.0,-7.84,17.00,0.00,0.82,-10.16
162146,14.70,13.52,185,2295,74.90,37.00,6.36,37,0.00,6.96,9.02,58,0.53,0.00,0,0.0,-7.84,17.97,0.00,0.84,-10.16
162224,14.70,13.68,185,2287,74.90,36.00,7.81,37,0.00,7.55,11.37,58,0.62,0.00,0,0.0,-7.25,21.89,0.00,0.90,-10.16
162301,14.81,13.60,185,2294,74.90,34.00,8.32,37,0.00,8.27,12.55,58,0.69,0.00,0,0.0,-5.80,23.64,0.00,0.96,-10.16
162379,13.78,13.60,185,2284,74.90,32.50,8.28,37,0.00,9.00,13.33,58,0.73,0.00,0,0.0,-5.22,27.54,0.00,0.98,-10.16
162456,13.32,13.68,185,2284,74.90,30.50,8.82,37,0.00,9.58,14.51,58,0.78,0.00,0,0.0,-4.50,29.24,0.00,1.02,-9.38
162534,14.47,13.60,185,2295,74.90,29.50,9.30,37,0.00,10.88,15.69,58,0.82,0.00,0,0.0,-3.92,30.88,0.00,1.04,-9.38
162611,14.70,13.68,185,2290,74.90,29.00,9.77,37,0.00,11.32,16.08,58,0.83,0.00,0,0.0,-3.48,31.43,0.00,1.06,-9.38
162689,14.70,13.60,185,2300,74.90,28.50,9.82,37,0.00,11.61,16.47,58,0.85,0.00,0,0.0,-2.76,32.81,0.00,1.08,-8.59
162767,14.81,13.68,185,2282,74.90,28.00,10.22,37,0.00,12.04,16.86,58,0.87,0.00,0,0.7,-2.61,33.28,0.00,1.08,-8.59
162845,14.81,13.60,185,2297,74.90,27.50,10.31,37,0.00,12.19,16.86,58,0.87,0.00,0,6.1,-2.32,33.52,0.00,1.10,-8.59
162923,15.04,13.60,185,2304,74.90,28.00,10.51,37,0.00,12.62,17.25,58,0.88,0.00,0,9.4,-2.18,33.34,0.00,1.10,-8.59
163000,15.16,13.60,185,2292,74.90,27.00,10.76,37,0.00,12.77,17.25,58,0.89,0.00,0,12.6,-2.03,33.81,0.00,1.10,-7.81
163078,15.16,13.60,185,2303,74.90,27.00,11.30,37,0.00,12.91,17.25,58,0.91,0.00,0,15.8,-1.89,34.66,0.00,1.10,-7.81
163155,15.16,13.60,185,2300,74.90,27.00,11.29,37,0.00,12.91,17.25,58,0.90,0.00,0,18.3,-1.74,34.84,0.00,1.10,-7.81
163233,14.93,13.60,185,2312,74.90,27.00,11.34,37,0.00,13.06,17.25,58,0.91,0.00,0,20.9,-1.60,35.13,0.00,1.10,-7.03
163310,14.81,13.60,185,2314,74.90,26.50,11.25,37,0.00,13.20,17.25,58,0.92,0.00,0,22.7,-1.60,35.47,0.00,1.10,-7.03
163388,14.93,13.60,185,2312,74.90,26.00,11.35,37,0.00,13.35,17.25,58,0.93,0.00,0,24.5,-1.45,35.66,0.00,1.10,-7.03
163465,14.93,13.68,185,2310,74.90,26.00,11.33,37,0.00,13.49,17.25,58,0.93,0.00,0,26.3,-1.31,35.55,0.00,1.10,-7.03
163544,14.81,13.60,185,2310,74.90,26.00,11.83,37,0.00,13.49,17.25,58,0.94,0.00,0,28.1,-1.16,36.46,0.00,1.10,-7.03
163622,14.70,13.60,185,2325,74.90,26.00,11.90,37,0.00,13.64,17.25,58,0.96,0.00,0,29.9,-1.16,36.80,0.00,1.10,-6.25
163699,14.70,13.60,185,2325,74.90,26.00,11.80,37,0.00,13.64,17.25,58,0.95,0.00,0,30.6,-1.16,36.76,0.00,1.10,-6.25
163776,14.47,13.52,185,2317,74.90,25.50,11.86,37,0.00,13.78,17.25,58,0.96,0.00,0,32.7,-1.02,37.01,0.00,1.10,-6.25
163853,14.59,13.60,185,2322,74.90,25.50,11.89,37,0.00,13.78,17.25,58,0.96,0.00,0,33.1,-1.02,37.41,0.00,1.10,-6.25
163932,14.47,13.60,185,2327,74.90,25.00,12.41,37,0.00,13.93,17.25,59,0.97,0.00,0,34.5,-0.87,37.63,0.00,1.10,-6.25
164010,14.36,13.60,185,2326,74.90,25.00,11.91,37,0.00,13.93,16.86,59,0.95,0.00,0,34.5,-1.02,36.98,0.00,1.10,-6.25
164087,14.24,13.68,185,2336,74.90,25.50,11.96,37,0.00,13.78,16.47,59,0.94,0.00,0,33.1,-1.02,36.65,0.00,1.08,-6.25
164166,14.36,13.60,185,2340,74.90,26.00,11.98,37,0.00,13.64,16.47,59,0.94,0.00,0,31.7,-1.16,36.46,0.00,1.08,-3.91
164244,14.36,13.68,185,2322,74.90,26.00,11.89,37,0.00,13.64,16.47,59,0.94,0.00,0,30.9,-1.16,36.41,0.00,1.08,-3.91
164320,14.24,13.60,185,2338,74.90,26.00,11.97,37,0.00,13.64,16.47,59,0.95,0.00,0,30.2,-1.16,36.92,0.00,1.08,-3.91
164398,14.13,13.60,185,2338,74.90,26.00,11.97,37,0.00,13.64,16.47,59,0.94,0.00,0,29.9,-1.16,36.85,0.00,1.08,-3.91
164476,14.24,13.60,185,2345,74.90,26.00,12.01,37,0.00,13.64,16.47,59,0.95,0.00,0,30.9,-1.16,37.03,0.00,1.08,-3.91
164554,14.36,13.60,185,2345,74.90,26.00,11.99,37,0.00,13.64,16.47,59,0.95,0.00,0,31.3,-1.02,37.43,0.00,1.08,-3.91
164631,14.47,13.76,183,2354,74.90,25.50,12.05,37,0.00,13.78,16.47,59,0.96,0.00,0,32.4,-1.02,37.38,0.00,1.08,-3.91
164709,14.24,13.60,183,2330,74.90,25.00,11.93,37,0.00,13.78,16.86,59,0.97,0.00,0,33.1,-1.02,37.45,0.00,1.08,-3.91
164786,14.24,13.60,183,2356,74.90,25.50,12.06,37,0.00,13.93,16.86,59,0.98,0.00,0,34.5,-0.87,38.27,0.00,1.08,-3.91
164864,14.47,13.60,183,2352,74.90,25.00,12.04,37,0.00,13.93,16.86,60,0.98,0.00,0,36.7,-0.73,38.28,0.00,1.10,-3.91
164942,14.59,13.60,183,2346,74.90,24.50,12.06,37,0.00,14.07,17.25,60,0.99,0.00,0,37.8,-0.73,38.92,0.00,1.10,-3.91
165020,14.47,13.60,183,2355,74.90,24.50,12.56,37,0.00,14.22,17.25,60,0.99,0.00,0,39.6,-0.58,39.09,0.00,1.10,-3.91
165097,14.36,13.60,183,2371,74.90,25.00,12.14,37,0.00,14.22,17.25,60,1.00,0.00,0,41.4,-0.58,38.90,0.00,1.10,-3.91
165175,14.36,13.68,183,2348,74.90,24.00,12.52,37,0.00,14.22,17.65,60,0.99,0.00,0,41.7,-0.58,39.36,0.00,1.10,-3.91
165252,14.59,13.60,183,2362,74.90,24.50,12.60,37,0.00,14.22,17.25,60,1.00,0.00,0,42.1,-0.44,39.56,0.00,1.10,-3.91
165330,14.47,13.52,183,2364,74.90,24.00,12.61,37,0.00,14.36,17.65,60,1.00,0.00,0,42.4,-0.44,39.89,0.00,1.10,-3.91
165407,14.59,13.60,183,2371,74.90,23.50,12.62,37,0.00,14.36,17.65,60,1.01,0.00,0,43.5,-0.44,39.94,0.00,1.10,-3.91
165486,14.59,13.52,183,2371,74.90,23.50,12.65,37,0.00,14.36,17.65,60,1.01,0.00,0,43.9,-0.44,40.09,0.00,1.12,-3.91
165563,14.59,13.68,183,2375,74.90,23.50,12.67,37,0.00,14.51,17.65,60,1.02,0.00,0,45.3,-0.29,40.20,0.00,1.12,-3.91
165641,14.59,13.60,183,2372,74.90,23.50,12.65,37,0.00,14.51,17.65,60,1.02,0.00,0,46.0,-0.29,40.64,0.00,1.12,-3.91
165719,14.59,13.52,183,2382,74.90,23.00,12.70,37,0.00,14.51,16.86,60,0.98,0.00,0,46.0,-0.44,39.18,0.00,1.08,-3.91
165796,14.59,13.68,183,2370,74.90,27.00,12.14,37,0.00,14.36,14.51,60,0.89,0.00,0,34.5,-1.31,35.24,0.00,1.02,-3.91
165874,14.70,13.60,183,2384,74.90,28.50,11.19,37,0.00,13.06,14.12,60,0.85,0.00,0,21.9,-1.74,33.92,0.00,1.00,-3.91
165951,14.93,13.68,183,2383,74.90,28.50,11.18,37,0.00,12.77,13.73,60,0.84,0.00,0,15.1,-2.03,33.73,0.00,1.00,-3.91
166029,15.16,13.60,183,2394,74.90,29.00,11.24,37,0.00,12.62,13.73,60,0.84,0.00,0,11.1,-2.32,33.02,0.00,1.00,-3.91
166107,14.81,13.68,183,2388,74.90,28.50,10.70,37,0.00,12.48,13.73,60,0.82,0.00,0,8.6,-2.47,32.60,0.00,0.98,-3.91
166184,14.70,13.68,183,2384,74.90,29.50,10.68,37,0.00,12.33,13.73,60,0.80,0.00,0,6.1,-2.47,31.94,0.00,0.98,-3.91
166262,14.81,13.60,183,2375,74.90,29.50,10.13,37,0.00,12.19,13.73,60,0.80,0.00,0,4.0,-2.61,31.95,0.00,0.98,-3.91
166340,14.93,13.68,183,2398,74.90,30.00,10.23,37,0.00,12.04,13.73,60,0.81,0.00,0,2.5,-2.76,32.26,0.00,0.98,-3.91
166417,14.93,13.68,183,2400,74.90,29.50,10.75,37,0.00,12.04,13.73,60,0.80,0.00,0,1.1,-2.76,32.12,0.00,0.98,-3.91
166495,14.93,13.68,183,2382,74.90,30.00,10.16,37,0.00,12.04,13.73,60,0.79,0.00,0,0.0,-2.76,31.54,0.00,0.98,-3.91
166572,14.81,13.68,183,2398,74.90,30.00,10.23,37,0.00,12.04,13.73,60,0.81,0.00,0,0.0,-2.76,32.56,0.00,0.98,-3.91
166650,14.70,13.60,183,2382,74.90,29.50,10.74,37,0.00,12.04,14.12,60,0.84,0.00,0,0.0,-2.76,33.17,0.00,1.00,-3.91
166726,14.70,13.68,183,2404,74.90,27.50,10.77,37,0.00,12.48,15.69,61,0.91,0.00,0,3.6,-2.32,35.44,0.00,1.04,-3.91
166804,14.70,13.60,183,2403,74.90,26.00,12.30,37,0.00,12.91,16.86,61,0.95,0.00,0,16.2,-1.89,37.29,0.00,1.08,-3.91
166883,14.59,13.68,183,2401,74.90,26.00,12.29,37,0.00,13.35,17.25,61,0.98,0.00,0,26.6,-1.02,36.82,0.00,1.10,-3.91
166960,14.47,13.60,183,2407,74.90,25.00,12.84,37,0.00,13.78,18.04,61,0.99,0.00,0,33.5,-0.87,39.77,0.00,1.12,-3.91
167037,14.47,13.68,183,2415,74.90,24.50,12.34,37,0.00,13.93,18.04,61,1.01,0.00,0,37.8,-0.73,40.17,0.00,1.12,-3.91
167116,14.59,13.68,183,2397,74.90,23.50,12.78,37,0.00,14.22,18.43,61,1.01,0.00,0,41.0,-0.58,40.47,0.00,1.14,-3.91
167194,14.59,13.68,183,2406,74.90,23.50,13.35,37,0.00,14.36,18.43,61,1.03,0.00,0,43.5,-0.44,41.11,0.00,1.14,-3.91
167271,14.47,13.68,183,2425,74.90,23.00,13.45,37,0.00,14.51,18.43,61,1.04,0.00,0,46.0,-0.29,41.80,0.00,1.14,-3.91
167348,14.36,13.68,183,2404,74.90,22.50,13.34,37,0.00,14.51,18.43,61,1.05,0.00,0,48.2,-0.15,42.16,0.00,1.14,-3.91
167426,14.47,13.68,183,2420,74.90,22.50,13.42,37,0.00,14.65,18.43,61,1.05,0.00,0,49.3,-0.15,42.50,0.00,1.14,-3.12
167504,14.24,13.68,183,2413,74.90,22.00,13.38,37,0.00,14.80,18.82,61,1.05,0.00,0,50.1,0.00,42.31,0.00,1.14,-3.12
167581,14.36,13.68,183,2426,74.90,22.50,13.45,37,0.00,14.65,17.65,61,1.01,0.00,0,50.0,-0.15,42.01,0.00,1.10,-3.12
167659,14.36,13.68,183,2432,74.90,25.50,11.94,37,0.00,13.93,14.51,62,0.89,0.00,0,39.6,-0.87,38.12,0.00,1.02,-3.91
167737,14.36,13.68,183,2420,74.90,28.00,10.84,37,0.00,13.20,13.73,62,0.85,0.00,0,23.4,-1.89,34.23,0.00,1.00,-3.91
167814,14.70,13.68,183,2428,74.90,28.50,11.40,37,0.00,12.91,13.73,62,0.83,0.00,0,12.9,-2.32,33.48,0.00,0.98,-3.91
167891,14.93,13.68,183,2427,74.90,29.50,10.90,37,0.00,12.48,13.33,62,0.80,0.00,0,6.8,-2.61,32.14,0.00,0.96,-3.91
167970,14.70,13.68,183,2434,74.90,30.50,10.62,37,0.00,11.75,11.76,62,0.76,0.00,0,0.0,-3.05,29.57,0.00,0.92,-3.91
168047,14.47,13.68,183,2431,74.90,31.50,9.85,37,0.00,11.32,10.98,62,0.72,0.00,0,0.0,-3.48,28.38,0.00,0.90,-3.91
168125,14.36,13.68,183,2428,74.90,33.00,9.32,37,0.00,10.59,9.80,62,0.66,0.00,0,0.0,-4.79,24.79,0.00,0.86,-3.91
168202,14.13,13.68,183,2437,74.90,34.00,8.32,37,0.00,10.01,9.02,62,0.61,0.00,0,0.0,-5.37,22.50,0.00,0.84,-3.91
168280,14.13,13.68,183,2432,74.90,35.50,7.78,36,0.00,9.43,7.45,62,0.54,0.00,0,0.0,-6.24,19.04,0.00,0.78,-3.91
168358,14.24,13.68,183,2436,74.90,37.50,7.08,36,0.00,7.84,6.27,62,0.47,0.00,0,0.0,-6.96,16.86,0.00,0.74,-4.69
168435,14.24,13.68,183,2430,74.90,38.00,5.70,36,0.00,7.25,5.88,62,0.42,0.00,0,0.0,-7.55,15.43,0.00,0.74,-4.69
168513,14.36,13.68,183,2428,74.90,38.00,5.70,36,0.00,6.67,5.49,62,0.38,0.00,0,0.0,-8.13,14.13,0.00,0.72,-4.69
168590,14.59,13.68,183,2431,74.90,37.50,5.19,36,0.00,6.38,5.49,62,0.34,0.00,0,0.0,-8.71,13.72,0.00,0.72,-4.69
168669,14.81,13.68,183,2430,74.90,36.50,5.18,36,0.00,6.09,5.49,62,0.34,0.00,0,0.0,-8.85,13.43,0.00,0.72,-5.47
168746,15.39,13.68,183,2432,74.90,36.50,5.13,36,0.00,5.95,5.49,62,0.33,0.00,0,0.0,-9.00,13.36,0.00,0.72,-5.47
168824,16.08,13.68,183,2447,74.90,36.50,5.22,36,0.00,5.66,5.10,62,0.32,0.00,0,0.0,-9.14,13.12,0.00,0.72,-5.47
168901,15.96,13.68,183,2413,74.90,36.00,5.15,36,0.00,5.66,5.10,62,0.31,0.00,0,0.0,-9.14,13.07,0.00,0.72,-5.47
168980,15.62,13.60,183,2440,74.90,36.00,5.21,36,0.00,5.51,5.10,62,0.32,0.00,0,0.0,-9.29,12.96,0.00,0.72,-6.25
169058,15.27,13.68,183,2408,74.90,36.00,5.14,36,0.00,5.51,5.10,62,0.32,0.00,0,0.0,-9.43,13.01,0.00,0.72,-6.25
169134,15.27,13.68,183,2416,74.90,36.00,5.19,36,0.00,5.37,5.10,62,0.33,0.00,0,0.0,-9.43,12.96,0.00,0.72,-6.25
169212,15.27,13.68,183,2424,74.90,36.00,5.17,36,0.00,5.37,5.10,62,0.33,0.00,0,0.0,-9.43,13.12,0.00,0.72,-7.03
169290,15.04,13.68,183,2412,74.90,36.00,5.15,36,0.00,5.37,5.10,62,0.34,0.00,0,0.0,-9.43,13.12,0.00,0.72,-7.03
169368,14.93,13.60,183,2418,74.90,36.50,5.16,36,0.00,5.51,6.67,62,0.40,0.00,0,0.0,-9.29,13.78,0.00,0.76,-7.03
169445,14.81,13.68,183,2396,74.90,38.00,6.64,36,0.00,5.95,8.24,62,0.49,0.00,0,0.0,-8.27,19.68,0.00,0.82,-7.81
169523,14.93,13.68,183,2423,74.90,38.00,7.24,36,0.00,6.53,11.37,62,0.68,0.00,0,0.0,-7.11,25.29,0.00,0.92,-6.25
169600,12.98,13.60,183,2404,74.90,32.00,9.23,36,0.00,9.29,13.73,62,0.79,0.00,0,0.0,-5.51,30.66,0.00,1.00,-6.25
169677,12.40,13.68,183,2425,74.90,29.50,9.83,36,0.00,10.45,15.69,62,0.85,0.00,0,0.0,-4.35,33.17,0.00,1.04,-6.25
169757,12.98,13.60,183,2402,74.90,28.50,10.25,36,0.00,11.17,16.86,62,0.89,0.00,0,0.0,-3.63,34.51,0.00,1.08,-6.25
169833,14.24,13.68,183,2419,74.90,27.50,10.84,36,0.00,11.90,17.65,62,0.91,0.00,0,0.0,-2.32,34.03,0.00,1.12,-6.25
169912,14.81,13.68,183,2422,74.90,27.00,11.37,36,0.00,12.48,18.43,62,0.93,0.00,0,10.1,-1.89,37.07,0.00,1.14,-6.25
169989,14.81,13.68,183,2424,74.90,26.00,11.31,36,0.00,12.91,19.22,62,0.94,0.00,0,18.0,-1.60,37.88,0.00,1.16,-6.25
170066,14.93,13.60,183,2409,74.90,25.50,11.82,36,0.00,13.35,19.61,62,0.96,0.00,0,25.2,-1.45,38.65,0.00,1.18,-6.25
170145,15.04,13.68,183,2418,74.90,25.00,12.89,36,0.00,13.64,20.00,62,0.99,0.00,0,29.5,-1.16,39.51,0.00,1.18,-3.91
170222,14.93,13.68,183,2436,74.90,25.00,12.99,36,0.00,13.78,20.00,62,1.01,0.00,0,33.8,-0.87,40.63,0.00,1.18,-3.91
170300,14.70,13.68,183,2418,74.90,24.00,12.89,36,0.00,13.93,20.00,62,1.00,0.00,0,37.0,-0.73,40.44,0.00,1.18,-3.91
170377,14.36,13.68,183,2436,74.90,25.00,12.91,36,0.00,14.07,19.22,62,0.97,0.00,0,38.5,-0.73,40.28,0.00,1.16,-3.91
170455,14.24,13.68,183,2420,74.90,26.50,13.25,36,0.00,13.49,15.69,62,0.90,0.00,0,32.7,-1.31,37.15,0.00,1.06,-3.91
170532,14.36,13.68,183,2428,74.90,28.00,11.39,36,0.00,12.91,14.51,62,0.83,0.00,0,21.6,-1.89,34.89,0.00,1.00,-3.91
170610,14.59,13.68,183,2436,74.90,29.50,10.39,36,0.00,12.33,12.94,62,0.79,0.00,0,6.1,-2.90,30.99,0.00,0.96,-3.91
170688,14.59,13.68,183,2426,74.90,30.50,10.35,36,0.00,11.90,12.16,62,0.76,0.00,0,0.0,-3.48,28.92,0.00,0.94,-3.91
170766,14.59,13.68,183,2428,74.90,31.00,9.84,36,0.00,11.32,11.37,62,0.72,0.00,0,0.0,-3.92,28.06,0.00,0.92,-3.91
170843,14.36,13.68,183,2426,74.90,33.00,9.56,36,0.00,10.59,10.98,62,0.69,0.00,0,0.0,-4.21,27.02,0.00,0.90,-3.91
170921,14.47,13.68,183,2442,74.90,34.00,8.86,36,0.00,10.16,10.59,62,0.66,0.00,0,0.0,-4.64,25.57,0.00,0.88,-3.91
170998,14.47,13.68,183,2444,74.90,34.50,8.34,36,0.00,9.72,10.20,62,0.63,0.00,0,0.0,-5.08,24.80,0.00,0.86,-3.91
171077,14.59,13.68,183,2427,74.90,35.50,8.28,36,0.00,9.43,8.63,62,0.59,0.00,0,0.0,-5.80,23.93,0.00,0.82,-4.69
171154,14.59,13.68,183,2443,74.90,36.00,7.82,36,0.00,9.00,7.45,62,0.51,0.00,0,0.0,-6.67,18.29,0.00,0.78,-4.69
171232,14.36,13.68,183,2428,74.90,38.00,6.77,36,0.00,8.13,7.06,62,0.47,0.00,0,0.0,-7.11,17.44,0.00,0.78,-6.25
171310,14.36,13.68,183,2439,74.90,38.00,6.08,36,0.00,7.40,7.06,62,0.44,0.00,0,0.0,-7.40,16.87,0.00,0.78,-6.25
171387,14.81,13.68,183,2429,74.90,38.00,5.70,36,0.00,7.11,7.06,62,0.42,0.00,0,0.0,-7.69,17.08,0.00,0.78,-6.25
171465,15.27,13.68,183,2425,74.90,38.00,5.69,36,0.00,6.96,7.06,62,0.41,0.00,0,0.0,-7.98,16.66,0.00,0.78,-7.03
171542,15.62,13.68,183,2458,74.90,38.00,5.77,36,0.00,6.82,7.06,62,0.42,0.00,0,0.0,-7.98,16.79,0.00,0.76,-7.03
171620,15.96,13.68,183,2431,74.90,38.00,6.22,36,0.00,6.82,7.06,62,0.42,0.00,0,0.0,-8.13,16.66,0.00,0.78,-7.03
171698,15.62,13.68,183,2448,74.90,38.00,5.60,36,0.00,6.67,7.06,62,0.44,0.00,0,0.0,-8.13,16.87,0.00,0.78,-7.81
171775,15.62,13.68,183,2416,74.90,37.50,7.73,36,0.00,6.96,9.80,62,0.58,0.00,0,0.0,-7.84,20.26,0.00,0.86,-7.81
171854,15.39,13.68,183,2429,74.90,35.00,9.33,36,0.00,7.98,11.76,62,0.69,0.00,0,0.0,-6.82,25.89,0.00,0.92,-6.25
171930,14.59,13.68,183,2441,74.90,33.00,9.37,36,0.00,8.85,12.55,62,0.72,0.00,0,0.0,-5.22,28.92,0.00,0.96,-6.25
172009,13.09,13.68,183,2414,74.90,32.50,8.76,36,0.00,9.58,12.94,62,0.73,0.00,0,0.0,-4.64,29.79,0.00,0.96,-6.25
172086,13.32,13.68,183,2439,74.90,32.00,9.32,36,0.00,10.16,13.73,62,0.75,0.00,0,0.0,-4.35,30.00,0.00,0.98,-6.25
172164,14.93,13.60,183,2423,74.90,31.50,9.82,36,0.00,10.74,13.73,62,0.77,0.00,0,0.0,-4.06,30.55,0.00,1.00,-6.25
172241,14.81,13.68,183,2432,74.90,31.00,9.86,36,0.00,11.03,14.12,62,0.79,0.00,0,0.0,-3.77,31.22,0.00,1.00,-6.25
172319,14.81,13.60,183,2432,74.90,30.50,9.86,36,0.00,11.17,14.51,62,0.80,0.00,0,0.0,-3.48,32.45,0.00,1.02,-6.25
172396,14.93,13.60,183,2418,74.90,30.00,10.32,36,0.00,11.32,14.90,62,0.81,0.00,0,0.0,-3.19,33.05,0.00,1.02,-6.25
172475,15.16,13.68,183,2442,74.90,29.50,10.90,36,0.00,11.61,14.90,62,0.82,0.00,0,0.0,-3.05,33.17,0.00,1.02,-6.25
172551,14.81,13.60,183,2419,74.90,29.50,10.60,36,0.00,11.75,14.90,62,0.83,0.00,0,0.0,-3.05,33.42,0.00,1.02,-6.25
172629,14.81,13.68,183,2434,74.90,29.50,10.90,36,0.00,11.90,14.90,62,0.83,0.00,0,0.0,-2.90,33.29,0.00,1.04,-3.91
172707,14.93,13.60,181,2444,74.90,29.50,10.95,36,0.00,12.04,14.90,62,0.82,0.00,0,0.0,-2.76,33.54,0.00,1.04,-3.91
172784,14.70,13.68,181,2430,74.90,29.50,10.89,36,0.00,12.04,14.90,62,0.81,0.00,0,0.0,-2.90,32.12,0.00,1.02,-3.91
172863,14.59,13.68,181,2443,74.90,29.50,10.42,36,0.00,11.90,12.94,62,0.78,0.00,0,0.0,-3.34,30.11,0.00,0.96,-3.91
172940,14.36,13.60,181,2431,74.90,31.50,10.11,36,0.00,11.03,12.16,62,0.74,0.00,0,0.0,-3.77,29.13,0.00,0.94,-3.91
173018,14.13,13.68,181,2438,74.90,32.00,9.36,36,0.00,10.74,11.76,62,0.71,0.00,0,0.0,-4.06,27.75,0.00,0.92,-3.91
173095,14.13,13.68,181,2450,74.90,33.00,8.89,36,0.00,10.30,10.98,62,0.67,0.00,0,0.0,-4.50,26.62,0.00,0.88,-3.91
173173,14.24,13.68,181,2432,74.90,34.00,8.30,36,0.00,9.87,9.80,62,0.63,0.00,0,0.0,-5.37,23.74,0.00,0.86,-3.91
173250,14.36,13.68,181,2441,74.90,35.00,7.81,36,0.00,9.43,9.41,62,0.59,0.00,0,0.0,-5.66,23.08,0.00,0.86,-4.69
173328,14.47,13.60,181,2435,74.90,36.50,7.85,36,0.00,9.14,9.41,62,0.57,0.00,0,0.0,-5.95,22.89,0.00,0.84,-4.69
173406,14.59,13.68,181,2448,74.90,37.00,7.31,36,0.00,8.85,9.41,62,0.55,0.00,0,0.0,-5.95,22.42,0.00,0.84,-6.25
173482,15.04,13.68,181,2443,74.90,37.00,7.30,36,0.00,8.71,9.41,62,0.56,0.00,0,0.0,-6.09,22.41,0.00,0.84,-6.25
173562,15.50,13.68,181,2457,74.90,37.00,7.34,36,0.00,8.56,9.41,62,0.55,0.00,0,0.0,-6.24,22.51,0.00,0.84,-6.25
173639,15.50,13.68,181,2444,74.90,37.00,7.30,36,0.00,8.56,9.41,62,0.54,0.00,0,0.0,-6.38,22.33,0.00,0.84,-6.25
173716,15.50,13.68,181,2452,74.90,37.50,7.25,36,0.00,8.42,9.41,62,0.55,0.00,0,0.0,-6.38,22.06,0.00,0.84,-6.25
