Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V)
13179,15.04,13.60,176,1245,74.90,23.00,3.74,56,0.00,7.55,3.14,5,0.44,0.00,0,0.0,-7.25,8.69,0.00,0.64
13255,14.81,13.52,176,1244,74.90,22.50,3.45,56,0.00,7.40,2.75,5,0.43,0.00,0,0.0,-7.40,8.47,0.00,0.64
13329,14.81,13.60,176,1244,74.90,22.50,3.45,56,0.00,7.25,2.75,6,0.41,0.00,0,0.0,-7.55,8.23,0.00,0.62
13405,14.81,13.60,176,1281,74.90,22.50,3.28,56,0.00,6.96,2.75,6,0.40,0.00,0,0.0,-7.84,8.14,0.00,0.62
13480,14.93,13.52,176,1284,74.90,22.00,3.29,56,0.00,6.67,2.75,6,0.39,0.00,0,0.0,-7.98,8.14,0.00,0.62
13555,15.04,13.60,176,1282,74.90,22.00,3.28,56,0.00,6.53,2.75,6,0.38,0.00,0,0.0,-8.27,8.11,0.00,0.62
13631,15.16,13.60,176,1285,74.90,21.50,3.29,56,0.00,6.53,2.75,6,0.38,0.00,0,0.0,-8.27,8.11,0.00,0.62
13706,15.04,13.60,176,1312,74.90,22.00,3.36,56,0.00,6.38,2.75,6,0.37,0.00,0,0.0,-8.42,8.06,0.00,0.62
13782,15.27,13.52,176,1302,74.90,21.50,3.05,56,0.00,6.24,2.75,6,0.37,0.00,0,0.0,-8.56,8.06,0.00,0.62
13857,15.27,13.60,176,1307,74.90,21.50,3.07,56,0.00,6.24,2.75,7,0.37,0.00,0,0.0,-8.56,8.03,0.00,0.62
13932,15.16,13.60,176,1297,74.90,21.00,3.04,56,0.00,6.09,2.75,7,0.37,0.00,0,0.0,-8.56,8.03,0.00,0.62
14007,15.27,13.52,176,1297,74.90,21.50,3.04,56,0.00,6.09,2.75,7,0.36,0.00,0,0.0,-8.71,7.94,0.00,0.62
14083,15.27,13.60,176,1323,74.90,21.50,3.10,56,0.00,6.09,2.75,7,0.37,0.00,0,0.0,-8.71,8.03,0.00,0.62
14158,15.16,13.60,176,1320,74.90,21.50,3.08,56,0.00,5.95,2.75,7,0.37,0.00,0,0.0,-8.85,8.03,0.00,0.62
14233,15.27,13.60,176,1296,74.90,21.00,3.04,56,0.00,5.95,2.75,7,0.36,0.00,0,0.0,-8.85,7.94,0.00,0.62
14309,15.27,13.60,176,1320,74.90,21.50,3.10,56,0.00,5.95,2.35,7,0.36,0.00,0,0.0,-8.85,7.90,0.00,0.62
14384,15.16,13.60,176,1325,74.90,21.50,3.11,56,0.00,5.95,2.35,7,0.36,0.00,0,0.0,-8.85,7.94,0.00,0.62
14459,15.16,13.60,176,1320,74.90,21.50,3.10,56,0.00,5.95,2.35,7,0.36,0.00,0,0.0,-8.85,7.90,0.00,0.62
14534,15.04,13.60,176,1326,74.90,21.00,3.11,56,0.00,5.95,2.75,7,0.36,0.00,0,0.0,-8.85,7.86,0.00,0.62
14609,14.93,13.60,176,1310,74.90,21.50,3.07,56,0.00,5.95,2.35,7,0.36,0.00,0,0.0,-8.85,7.94,0.00,0.62
14685,15.04,13.60,176,1322,74.90,21.50,3.10,56,0.00,5.95,2.35,7,0.34,0.00,0,0.0,-8.85,7.94,0.00,0.56
14761,15.16,13.60,176,1332,74.90,15.50,2.84,56,0.00,5.80,0.00,7,0.32,0.00,0,0.0,-9.00,7.04,0.00,0.54
14835,14.93,13.60,176,1314,74.90,16.00,2.80,56,0.00,5.37,0.00,7,0.30,0.00,0,0.0,-9.43,5.80,0.00,0.54
14911,14.81,13.60,176,1305,74.90,17.00,2.78,56,0.00,5.22,0.00,7,0.29,0.00,0,0.0,-9.58,5.58,0.00,0.54
14985,14.70,13.60,176,1302,74.90,16.50,2.50,56,0.00,4.93,0.00,7,0.26,0.00,0,0.0,-9.72,5.65,0.00,0.54
15062,14.70,13.60,176,1284,74.90,17.00,2.47,56,0.00,4.93,0.00,7,0.26,0.00,0,0.0,-9.87,5.58,0.00,0.54
15136,14.70,13.60,176,1266,74.90,21.00,2.35,56,0.00,4.79,0.00,7,0.28,0.00,0,0.0,-10.01,5.52,0.00,0.54
15211,14.70,13.60,176,1213,74.90,21.00,2.33,56,0.00,4.93,0.00,7,0.28,0.00,0,0.0,-9.87,5.58,0.00,0.54
15287,14.81,13.60,176,1204,74.90,21.00,2.31,56,0.00,4.93,0.00,7,0.25,0.00,0,0.0,-9.87,5.58,0.00,0.54
15362,14.93,13.60,176,1183,74.90,21.00,2.27,56,0.00,4.93,0.00,7,0.31,0.00,0,0.0,-9.87,5.54,0.00,0.54
15438,15.04,13.60,176,1174,74.90,21.50,2.25,56,0.00,5.08,0.00,7,0.29,0.00,0,0.0,-9.72,5.54,0.00,0.54
15513,15.50,13.52,176,1168,74.90,21.50,2.24,56,0.00,5.08,0.00,7,0.29,0.00,0,0.0,-9.72,5.54,0.00,0.54
15589,15.39,13.60,176,1162,74.90,21.50,2.23,56,0.00,5.22,0.00,7,0.29,0.00,0,0.0,-9.58,5.54,0.00,0.54
15664,15.39,13.52,176,1145,74.90,21.50,2.43,56,0.00,5.22,0.00,7,0.29,0.00,0,0.0,-9.58,5.58,0.00,0.54
15740,15.27,13.60,176,1144,74.90,21.50,2.44,56,0.00,5.22,0.00,7,0.29,0.00,0,0.0,-9.58,5.54,0.00,0.54
15814,15.04,13.52,176,1142,74.90,21.50,2.44,56,0.00,5.22,0.00,7,0.30,0.00,0,0.0,-9.58,5.58,0.00,0.54
15890,15.16,13.60,176,1134,74.90,21.50,2.42,56,0.00,5.22,0.00,7,0.29,0.00,0,0.0,-9.58,5.52,0.00,0.54
15965,14.93,13.60,176,1136,74.90,20.00,2.42,56,0.00,5.22,0.00,7,0.29,0.00,0,0.0,-9.58,5.54,0.00,0.54
16041,15.04,13.52,176,1135,74.90,20.00,2.42,56,0.00,5.22,0.00,7,0.30,0.00,0,0.0,-9.58,5.54,0.00,0.54
16117,14.81,13.60,176,1133,74.90,20.00,2.42,56,0.00,5.22,0.00,7,0.29,0.00,0,0.0,-9.58,5.58,0.00,0.54
16191,14.93,13.52,176,1125,74.90,20.00,2.39,56,0.00,5.22,0.00,6,0.30,0.00,0,0.0,-9.58,5.58,0.00,0.54
16266,14.93,13.52,176,1123,74.90,20.00,2.40,56,0.00,5.22,0.00,6,0.30,0.00,0,0.0,-9.58,5.58,0.00,0.54
16342,14.93,13.52,176,1123,74.90,19.00,2.40,56,0.00,5.22,0.00,6,0.30,0.00,0,0.0,-9.58,5.54,0.00,0.54
16418,14.93,13.60,176,1124,74.90,19.00,2.40,56,0.00,5.22,0.00,6,0.30,0.00,0,0.0,-9.58,5.54,0.00,0.54
16492,14.81,13.60,176,1117,74.90,19.00,2.38,56,0.00,5.22,0.00,6,0.30,0.00,0,0.0,-9.58,5.58,0.00,0.54
16567,14.81,13.52,176,1110,74.90,19.00,2.37,56,0.00,5.22,0.00,6,0.30,0.00,0,0.0,-9.58,5.54,0.00,0.54
16643,14.70,13.60,176,1111,74.90,19.00,2.36,56,0.00,5.22,0.00,6,0.30,0.00,0,0.0,-9.58,5.54,0.00,0.54
16718,14.70,13.52,176,1099,74.90,18.50,2.34,56,0.00,5.22,0.00,6,0.30,0.00,0,0.0,-9.58,5.54,0.00,0.54
16794,14.70,13.60,176,1099,74.90,19.00,2.34,56,0.00,5.22,0.00,6,0.30,0.00,0,0.0,-9.58,5.54,0.00,0.54
16868,14.70,13.52,176,1094,74.90,19.00,2.33,56,0.00,5.22,0.00,6,0.30,0.00,0,0.0,-9.58,5.54,0.00,0.54
16944,14.70,13.52,176,1100,74.90,17.00,2.35,56,0.00,5.22,0.00,6,0.31,0.00,0,0.0,-9.58,5.54,0.00,0.54
17020,14.59,13.60,176,1102,74.90,17.00,2.35,56,0.00,5.22,0.00,6,0.30,0.00,0,0.0,-9.58,5.54,0.00,0.54
17095,14.36,13.52,176,1090,74.90,18.00,2.32,56,0.00,5.22,0.00,6,0.31,0.00,0,0.0,-9.58,5.58,0.00,0.54
17170,14.36,13.60,176,1088,74.90,19.00,2.30,56,0.00,5.22,0.00,6,0.31,0.00,0,0.0,-9.58,5.58,0.00,0.54
17246,14.59,13.52,176,1083,74.90,17.50,2.31,56,0.00,5.37,0.00,6,0.31,0.00,0,0.0,-9.43,5.54,0.00,0.54
17321,14.36,13.60,176,1082,74.90,17.50,2.31,56,0.00,5.37,0.00,6,0.31,0.00,0,0.0,-9.43,5.54,0.00,0.54
17395,14.59,13.52,176,1085,74.90,17.00,2.31,56,0.00,5.37,0.00,6,0.31,0.00,0,0.0,-9.43,5.52,0.00,0.54
17471,14.59,13.60,176,1079,74.90,18.00,2.30,56,0.00,5.37,0.00,6,0.31,0.00,0,0.0,-9.43,5.48,0.00,0.54
17546,14.59,13.60,176,1067,74.90,18.00,2.28,56,0.00,5.37,0.00,6,0.32,0.00,0,0.0,-9.43,5.54,0.00,0.54
17621,14.59,13.52,176,1066,74.90,17.50,2.27,56,0.00,5.37,0.00,5,0.31,0.00,0,0.0,-9.43,5.61,0.00,0.54
17696,14.70,13.60,176,1069,74.90,17.00,2.28,56,0.00,5.37,0.00,5,0.31,0.00,0,0.0,-9.43,5.54,0.00,0.54
17772,14.47,13.60,176,1070,74.90,16.50,2.28,56,0.00,5.37,0.00,5,0.28,0.00,0,0.0,-9.43,5.54,0.00,0.54
17847,14.59,13.60,176,1058,74.90,17.50,2.26,56,0.00,5.37,0.00,5,0.32,0.00,0,0.0,-9.43,5.54,0.00,0.54
17922,14.59,13.60,176,1058,74.90,17.50,2.26,56,0.00,5.37,0.00,5,0.32,0.00,0,0.0,-9.43,5.54,0.00,0.54
17998,14.70,13.60,176,1050,74.90,17.00,2.24,56,0.00,5.37,0.00,5,0.32,0.00,0,0.0,-9.43,5.54,0.00,0.54
18073,14.47,13.60,176,1054,74.90,16.50,2.25,56,0.00,5.37,0.00,4,0.31,0.00,0,0.0,-9.43,5.54,0.00,0.54
18149,14.70,13.60,176,1057,74.90,16.50,2.26,56,0.00,5.37,0.00,4,0.32,0.00,0,0.0,-9.43,5.52,0.00,0.54
18223,14.47,13.52,176,1058,74.90,16.00,2.25,56,0.00,5.37,0.00,4,0.31,0.00,0,0.0,-9.43,5.54,0.00,0.54
18305,14.59,13.60,176,1044,74.90,17.00,2.23,56,0.00,5.37,0.00,4,0.32,0.00,0,0.0,-9.43,5.54,0.00,0.54
18374,14.59,13.60,176,1049,74.90,16.50,2.24,56,0.00,5.37,0.00,4,0.32,0.00,0,0.0,-9.43,5.54,0.00,0.54
18449,14.59,13.52,176,1040,74.90,16.00,2.22,56,0.00,5.51,0.00,4,0.32,0.00,0,0.0,-9.43,5.58,0.00,0.54
18524,14.47,13.60,176,1047,74.90,16.00,2.23,56,0.00,5.51,0.00,3,0.32,0.00,0,0.0,-9.29,5.52,0.00,0.54
18601,14.70,13.52,176,1044,74.90,15.50,2.23,56,0.00,5.51,0.00,3,0.32,0.00,0,0.0,-9.29,5.48,0.00,0.54
18676,14.59,13.60,176,1047,74.90,15.50,2.23,56,0.00,5.51,0.00,3,0.32,0.00,0,0.0,-9.29,5.58,0.00,0.54
18750,14.59,13.52,176,1042,74.90,16.00,2.22,56,0.00,5.51,0.00,3,0.32,0.00,0,0.0,-9.29,5.54,0.00,0.54
18827,14.59,13.60,176,1045,74.90,15.50,2.23,56,0.00,5.51,0.00,3,0.31,0.00,0,0.0,-9.29,5.54,0.00,0.54
18901,14.59,13.52,176,1045,74.90,15.50,2.23,56,0.00,5.51,0.00,3,0.32,0.00,0,0.0,-9.29,5.54,0.00,0.54
18976,14.70,13.52,176,1055,74.90,14.00,2.25,56,0.00,5.51,0.00,2,0.31,0.00,0,0.0,-9.29,5.54,0.00,0.54
19057,14.70,13.60,176,1055,74.90,13.50,2.25,56,0.00,5.51,0.00,2,0.32,0.00,0,0.0,-9.29,5.54,0.00,0.54
19127,14.70,13.44,176,1059,74.90,13.00,2.26,56,0.00,5.51,0.00,2,0.32,0.00,0,0.0,-9.29,5.54,0.00,0.54
19202,14.81,13.60,176,1061,74.90,14.00,2.24,56,0.00,5.51,0.00,2,0.33,0.00,0,0.0,-9.29,5.67,0.00,0.56
19278,14.81,13.52,176,1052,74.90,14.00,2.24,56,0.00,5.51,0.39,2,0.33,0.00,0,0.0,-9.29,5.71,0.00,0.58
19353,14.81,13.52,176,1058,74.90,14.00,2.48,56,0.00,5.51,0.78,2,0.36,0.00,0,0.0,-9.29,6.04,0.00,0.58
19428,14.93,13.52,176,1068,74.90,12.00,2.51,56,0.00,5.66,1.18,2,0.37,0.00,0,0.0,-9.14,6.51,0.00,0.58
19503,14.81,13.52,176,1070,74.90,14.00,2.51,56,0.00,5.95,1.18,2,0.34,0.00,0,0.0,-9.00,6.73,0.00,0.60
19579,14.81,13.60,176,1083,74.90,14.50,2.77,56,0.00,5.95,1.57,2,0.38,0.00,0,0.0,-8.85,6.95,0.00,0.60
19654,14.81,13.52,176,1100,74.90,15.50,2.87,56,0.00,6.09,1.96,2,0.39,0.00,0,0.0,-8.71,7.14,0.00,0.62
19729,14.81,13.60,176,1159,74.90,16.50,2.97,56,0.00,6.24,2.35,2,0.40,0.00,0,0.0,-8.56,7.62,0.00,0.62
19805,14.47,13.52,176,1184,74.90,17.50,3.03,56,0.00,6.38,2.75,2,0.42,0.00,0,0.0,-8.42,7.94,0.00,0.64
19880,14.36,13.60,176,1191,74.90,19.00,3.05,56,0.00,6.53,3.14,2,0.44,0.00,0,0.0,-8.27,8.82,0.00,0.66
19955,14.36,13.60,176,1205,74.90,22.50,3.34,56,0.00,6.96,3.53,2,0.46,0.00,0,0.0,-7.98,9.09,0.00,0.68
20030,14.24,13.52,176,1205,74.90,23.00,3.34,56,0.00,7.11,3.92,2,0.48,0.00,0,0.0,-7.84,9.48,0.00,0.68
20105,14.47,13.60,176,1196,74.90,23.50,3.57,56,0.00,7.40,3.92,2,0.49,0.00,0,0.0,-7.40,9.70,0.00,0.68
20181,14.24,13.52,176,1192,74.90,23.50,3.53,56,0.00,7.55,4.31,2,0.51,0.00,0,0.0,-7.25,9.79,0.00,0.68
20256,14.13,13.60,176,1151,74.90,24.00,3.68,56,0.00,7.69,4.31,2,0.53,0.00,0,0.0,-7.11,9.93,0.00,0.68
20331,14.36,13.52,176,1130,74.90,24.00,3.62,56,0.00,7.84,4.31,2,0.55,0.00,0,0.0,-6.96,10.03,0.00,0.70
20407,13.90,13.60,176,1096,74.90,23.50,3.74,56,0.00,8.13,4.71,2,0.57,0.00,0,0.0,-6.67,10.17,0.00,0.70
20482,14.24,13.60,176,1072,74.90,22.50,3.89,56,0.00,8.56,4.71,2,0.59,0.00,0,0.0,-6.53,10.08,0.00,0.70
20558,14.13,13.52,176,1047,74.90,22.50,3.57,56,0.00,8.71,4.71,2,0.60,0.00,0,0.0,-6.24,9.99,0.00,0.70
20633,14.13,13.52,176,1026,74.90,21.00,3.50,56,0.00,9.00,4.71,2,0.61,0.00,0,0.0,-5.80,10.03,0.00,0.70
20709,13.78,13.52,176,991,74.90,21.00,3.54,56,0.00,9.14,4.71,2,0.63,0.00,0,0.0,-5.66,10.08,0.00,0.70
20784,14.13,13.52,176,956,74.90,20.50,3.67,56,0.00,9.43,4.71,2,0.64,0.00,0,0.0,-5.37,10.13,0.00,0.70
20859,13.55,13.52,176,945,74.90,20.50,3.43,56,0.00,9.58,4.71,4,0.65,0.00,0,0.0,-5.22,10.08,0.00,0.70
20935,14.13,13.52,176,938,74.90,20.00,3.60,56,0.00,9.72,4.71,4,0.64,0.00,0,0.0,-5.08,10.17,0.00,0.70
21009,13.32,13.60,176,940,74.90,20.00,3.41,56,0.00,10.01,4.71,4,0.65,0.00,0,0.0,-4.79,10.08,0.00,0.70
21085,13.32,13.60,176,933,74.90,20.00,3.58,56,0.00,10.16,4.71,4,0.63,0.00,0,0.0,-4.79,10.08,0.00,0.70
21160,14.24,13.52,176,943,74.90,21.00,3.28,56,0.00,10.16,4.71,4,0.61,0.00,0,0.0,-4.64,10.17,0.00,0.70
21236,14.24,13.60,176,968,74.90,21.50,3.50,56,0.00,10.16,4.71,4,0.60,0.00,0,0.0,-4.64,10.13,0.00,0.70
21311,14.59,13.52,176,1056,74.90,22.50,3.83,56,0.00,10.01,4.71,4,0.59,0.00,0,0.0,-4.79,10.17,0.00,0.70
21385,14.70,13.60,176,1070,74.90,22.50,3.65,56,0.00,9.87,4.71,4,0.58,0.00,0,0.0,-4.93,10.28,0.00,0.70
21462,14.81,13.60,176,1106,74.90,23.50,3.77,56,0.00,9.58,4.71,4,0.57,0.00,0,0.0,-5.08,10.48,0.00,0.70
21537,15.04,13.60,176,1132,74.90,24.00,3.86,56,0.00,9.43,5.10,4,0.56,0.00,0,0.0,-5.22,10.49,0.00,0.72
21611,15.39,13.60,176,1166,74.90,25.00,3.98,56,0.00,9.43,5.49,4,0.55,0.00,0,0.0,-5.37,10.79,0.00,0.72
21687,15.16,13.60,176,1188,74.90,25.00,3.94,56,0.00,9.29,5.88,4,0.54,0.00,0,0.0,-5.51,11.46,0.00,0.74
21761,15.04,13.60,176,1254,74.90,25.00,4.28,56,0.00,9.29,5.88,4,0.57,0.00,0,0.0,-5.51,11.82,0.00,0.74
21837,15.27,13.52,176,1276,74.90,25.50,4.35,56,0.00,9.29,6.27,6,0.57,0.00,0,0.0,-5.51,12.04,0.00,0.76
21912,15.39,13.60,176,1293,74.90,25.50,4.41,56,0.00,9.29,6.67,6,0.59,0.00,0,0.0,-5.51,10.40,0.00,0.76
21988,15.16,13.60,176,1329,74.90,26.00,4.82,56,0.00,9.29,6.67,6,0.59,0.00,0,0.0,-5.51,13.36,0.00,0.78
22063,15.39,13.60,176,1354,74.90,26.50,4.91,56,0.00,9.29,7.06,6,0.58,0.00,0,0.0,-5.51,13.54,0.00,0.78
22139,15.04,13.60,176,1399,74.90,26.50,5.07,56,0.00,9.29,7.06,6,0.58,0.00,0,0.0,-5.51,13.67,0.00,0.78
22213,14.70,13.52,176,1414,74.90,27.00,4.93,56,0.00,9.29,7.06,6,0.57,0.00,0,0.0,-5.51,13.78,0.00,0.78
22289,14.59,13.60,176,1460,74.90,27.00,4.98,56,0.00,9.29,7.06,6,0.56,0.00,0,0.0,-5.51,13.95,0.00,0.78
22365,14.81,13.52,176,1503,74.90,27.00,5.13,56,0.00,9.14,7.06,6,0.55,0.00,0,0.0,-5.66,14.01,0.00,0.78
22440,14.81,13.60,176,1536,74.90,27.50,5.24,56,0.00,9.14,7.45,6,0.55,0.00,0,0.0,-5.66,14.31,0.00,0.78
22516,14.81,13.60,176,1550,74.90,28.00,5.29,56,0.00,8.85,7.45,6,0.53,0.00,0,0.0,-5.80,14.25,0.00,0.78
22590,14.93,13.52,176,1584,74.90,28.50,5.07,56,0.00,8.85,7.45,6,0.53,0.00,0,0.0,-5.95,14.13,0.00,0.78
22666,15.04,13.60,176,1615,74.90,28.50,5.17,56,0.00,8.71,7.45,6,0.53,0.00,0,0.0,-6.09,14.37,0.00,0.78
22741,15.04,13.60,176,1637,74.90,28.50,5.14,56,0.00,8.56,7.06,8,0.52,0.00,0,0.0,-6.24,14.42,0.00,0.78
22816,15.16,13.60,176,1681,74.90,29.50,5.38,56,0.00,8.42,7.45,8,0.52,0.00,0,0.0,-6.38,14.37,0.00,0.78
22891,15.04,13.60,176,1703,74.90,29.50,5.45,56,0.00,8.27,7.45,8,0.51,0.00,0,0.0,-6.53,14.37,0.00,0.78
22967,15.04,13.60,176,1728,74.90,30.00,5.53,56,0.00,8.13,7.06,8,0.50,0.00,0,0.0,-6.67,14.37,0.00,0.78
23042,14.81,13.60,176,1763,74.90,31.00,5.64,56,0.00,7.84,7.06,8,0.48,0.00,0,0.0,-6.82,14.37,0.00,0.78
23118,14.81,13.60,176,1796,74.90,31.50,5.75,56,0.00,7.69,7.06,8,0.48,0.00,0,0.0,-7.11,14.37,0.00,0.78
23194,14.70,13.60,176,1813,74.90,31.50,5.45,56,0.00,7.69,7.06,8,0.47,0.00,0,0.0,-7.11,14.25,0.00,0.78
23268,14.70,13.52,176,1853,74.90,32.00,5.53,56,0.00,7.55,7.45,9,0.49,0.00,0,0.0,-7.25,14.49,0.00,0.78
23344,14.81,13.60,176,1882,74.90,32.50,5.62,56,0.00,7.40,7.45,9,0.46,0.00,0,0.0,-7.40,14.42,0.00,0.78
23419,14.93,13.60,176,1888,74.90,33.00,5.64,56,0.00,7.40,7.45,9,0.46,0.00,0,0.0,-7.40,14.54,0.00,0.78
23493,14.81,13.60,176,1900,74.90,33.00,5.67,56,0.00,7.40,7.45,9,0.45,0.00,0,0.0,-7.40,14.54,0.00,0.78
23570,14.70,13.60,176,1924,74.90,33.50,5.34,56,0.00,7.25,7.45,9,0.45,0.00,0,0.0,-7.40,14.66,0.00,0.78
23645,14.59,13.52,176,1953,74.90,34.00,5.42,56,0.00,7.25,7.45,9,0.44,0.00,0,0.0,-7.55,14.61,0.00,0.78
23720,14.59,13.60,176,1986,74.90,34.00,5.52,56,0.00,7.25,7.45,10,0.45,0.00,0,0.0,-7.55,14.84,0.00,0.78
23795,14.59,13.52,176,2001,74.90,34.00,5.55,57,0.00,7.25,7.45,10,0.44,0.00,0,0.0,-7.55,14.78,0.00,0.80
23872,14.59,13.60,176,2020,74.90,34.50,5.60,57,0.00,7.25,7.45,10,0.44,0.00,0,0.0,-7.55,14.97,0.00,0.80
23946,14.59,13.60,176,2044,74.90,34.50,5.67,56,0.00,7.25,7.45,10,0.44,0.00,0,0.0,-7.55,14.97,0.00,0.80
24021,14.70,13.60,176,2065,74.90,34.50,5.73,56,0.00,7.25,7.45,10,0.43,0.00,0,0.0,-7.55,15.03,0.00,0.80
24097,14.70,13.60,176,2070,74.90,34.50,5.74,56,0.00,7.25,7.84,10,0.44,0.00,0,0.0,-7.55,15.03,0.00,0.80
24172,14.81,13.60,176,2077,74.90,34.50,5.76,56,0.00,7.25,7.84,11,0.44,0.00,0,0.0,-7.55,15.43,0.00,0.80
24248,14.81,13.60,176,2098,74.90,35.00,5.74,56,0.00,7.25,7.84,11,0.47,0.00,0,0.0,-7.55,15.50,0.00,0.80
24323,14.81,13.60,176,2132,74.90,35.00,5.91,56,0.00,7.25,8.24,11,0.44,0.00,0,0.0,-7.55,15.70,0.00,0.80
24399,14.93,13.60,176,2139,74.90,35.00,5.93,56,0.00,7.25,8.24,11,0.44,0.00,0,0.0,-7.55,15.70,0.00,0.80
24476,15.04,13.60,176,2170,74.90,35.00,6.02,56,0.00,7.25,8.24,11,0.44,0.00,0,0.0,-7.55,16.05,0.00,0.80
24550,14.93,13.60,176,2179,74.90,35.50,6.04,56,0.00,7.25,8.24,11,0.44,0.00,0,0.0,-7.55,15.84,0.00,0.80
24626,15.04,13.60,176,2194,74.90,35.50,6.08,57,0.00,7.11,8.24,11,0.43,0.00,0,0.0,-7.69,15.98,0.00,0.80
24701,14.81,13.60,176,2216,74.90,35.50,6.15,57,0.00,7.11,8.24,11,0.43,0.00,0,0.0,-7.69,15.78,0.00,0.80
24776,14.81,13.60,176,2238,74.90,35.50,6.21,57,0.00,7.11,8.24,11,0.43,0.00,0,0.0,-7.69,15.84,0.00,0.80
24852,14.81,13.60,176,2246,74.90,35.50,6.23,57,0.00,7.11,8.24,11,0.42,0.00,0,0.0,-7.69,16.05,0.00,0.80
24926,14.93,13.60,176,2277,74.90,35.50,6.31,57,0.00,6.96,8.24,11,0.42,0.00,0,0.0,-7.84,15.98,0.00,0.80
25002,14.81,13.60,176,2275,74.90,35.50,6.31,57,0.00,6.96,8.24,11,0.42,0.00,0,0.0,-7.84,16.05,0.00,0.80
25077,14.81,13.60,176,2299,74.90,35.50,6.38,57,0.00,6.82,8.24,11,0.41,0.00,0,0.0,-7.84,16.12,0.00,0.80
25153,14.81,13.60,176,2304,74.90,35.50,6.39,57,0.00,6.82,8.24,12,0.41,0.00,0,0.0,-7.98,16.12,0.00,0.80
25228,14.70,13.60,176,2330,74.90,35.50,5.98,57,0.00,6.82,8.24,12,0.42,0.00,0,0.0,-7.98,16.25,0.00,0.80
25303,14.70,13.52,176,2357,74.90,35.50,6.03,57,0.00,6.82,8.24,12,0.42,0.00,0,0.0,-7.98,16.19,0.00,0.80
25378,14.70,13.60,176,2341,74.90,35.50,6.49,57,0.00,6.82,8.24,12,0.41,0.00,0,0.0,-7.98,16.52,0.00,0.80
25454,14.81,13.52,176,2366,74.90,36.00,6.56,57,0.00,6.82,8.24,12,0.42,0.00,0,0.0,-7.98,16.38,0.00,0.80
25530,14.70,13.52,176,2397,74.90,36.00,6.14,57,0.00,6.67,8.24,12,0.42,0.00,0,0.0,-7.98,16.52,0.00,0.80
25604,14.70,13.60,176,2388,74.90,36.00,6.11,57,0.00,6.67,8.24,12,0.41,0.00,0,0.0,-8.13,16.66,0.00,0.60
25681,14.81,13.52,176,2390,74.90,35.00,6.62,57,0.00,5.66,0.00,12,0.33,0.00,0,0.0,-9.14,10.17,0.00,0.54
25755,14.47,13.60,176,2388,74.90,29.00,5.69,57,0.00,4.64,0.00,12,0.22,0.00,0,0.0,-10.16,6.62,0.00,0.54
25830,13.78,13.60,176,2304,74.90,24.00,0.00,57,0.00,4.21,0.00,12,0.18,0.00,0,0.0,-10.59,5.52,0.00,0.54
25905,13.78,13.60,176,2218,74.90,21.50,0.00,57,0.00,3.92,0.00,12,0.17,0.00,0,0.0,-10.88,6.00,0.00,0.54
25981,13.67,13.60,176,2138,74.90,16.50,0.00,57,0.00,3.92,0.00,12,0.16,0.00,0,0.0,-10.88,6.04,0.00,0.54
26057,14.93,13.60,176,1998,74.90,15.50,0.00,57,0.00,4.06,0.00,12,0.21,0.00,0,0.0,-10.88,6.26,0.00,0.54
26132,18.15,13.60,176,1864,74.90,14.00,0.00,57,0.00,4.06,0.00,12,0.23,0.00,0,0.0,-10.74,6.40,0.00,0.54
26207,20.21,13.52,176,1718,74.90,13.00,0.00,57,0.00,4.21,0.00,12,0.26,0.00,0,0.0,-10.59,6.22,0.00,0.54
26283,22.62,13.52,176,1474,74.90,21.00,0.00,57,0.00,4.35,0.00,12,0.30,0.00,0,0.0,-10.45,6.48,0.00,0.54
26358,24.69,13.52,176,1324,74.90,21.00,3.11,57,0.00,4.64,0.00,12,0.33,0.00,0,0.0,-10.16,6.70,0.00,0.54
26433,25.38,13.60,176,1172,74.90,21.50,2.75,57,0.00,4.79,0.00,12,0.37,0.00,0,0.0,-10.01,6.59,0.00,0.54
26509,25.15,13.60,176,1097,74.90,21.50,2.81,57,0.00,5.51,0.00,12,0.34,0.00,0,0.0,-9.72,6.33,0.00,0.54
26584,23.89,13.60,176,1112,74.90,21.00,2.37,57,0.00,5.51,0.00,12,0.32,0.00,0,0.0,-9.29,6.22,0.00,0.54
26658,23.77,13.60,176,1133,74.90,17.50,2.42,57,0.00,5.66,0.00,12,0.31,0.00,0,0.0,-9.14,6.15,0.00,0.54
26734,23.66,13.60,176,1163,74.90,16.00,2.51,57,0.00,5.51,0.00,12,0.30,0.00,0,0.0,-9.29,6.04,0.00,0.54
26810,21.94,13.60,176,1192,74.90,14.00,2.54,57,0.00,5.51,0.00,12,0.30,0.00,0,0.0,-9.29,6.07,0.00,0.54
26886,18.83,13.60,176,1238,74.90,9.50,2.64,57,0.00,5.51,0.00,12,0.30,0.00,0,0.0,-9.29,6.11,0.00,0.54
