Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
339894,-13.28,14.70,13.60,181,0.51,2521,0.00,35.50,6.99,115,0.00,0,7.69,-6.96,21.38,2.16,0.00,9.02,0.84,79.5746
339969,-13.28,14.93,13.68,181,0.51,2526,0.00,35.50,7.04,115,0.00,0,7.69,-6.96,21.56,2.16,0.00,9.02,0.84,79.5349
340045,-13.28,14.93,13.60,181,0.52,2539,0.00,35.50,7.03,115,0.00,0,7.55,-6.96,21.64,2.16,0.00,9.02,0.84,79.5288
340120,-13.28,14.81,13.52,181,0.50,2536,0.00,35.50,7.03,115,0.00,0,7.55,-7.11,21.30,2.16,0.00,9.02,0.84,79.4220
340195,-13.28,14.81,13.68,181,0.51,2534,0.00,35.50,6.99,115,0.00,0,7.55,-7.11,21.55,2.14,0.00,9.02,0.84,79.3213
340270,-13.28,14.70,13.52,181,0.50,2521,0.00,35.50,7.05,115,0.00,0,7.55,-7.11,21.47,2.16,0.00,9.02,0.84,79.3579
340346,-13.28,14.81,13.60,181,0.50,2535,0.00,36.00,7.03,115,0.00,0,7.55,-7.11,21.04,2.14,0.00,9.02,0.84,79.2572
340421,-13.28,14.70,13.52,181,0.50,2547,0.00,35.50,7.06,115,0.00,0,7.55,-7.11,21.30,2.14,0.00,9.02,0.84,79.1443
340496,-13.28,14.81,13.60,181,0.50,2527,0.00,35.50,7.01,115,0.00,0,7.40,-7.11,21.22,2.16,0.00,8.63,0.82,79.1473
340571,-13.28,14.81,13.60,181,0.49,2529,0.00,35.50,7.06,115,0.00,0,7.40,-7.25,21.22,2.14,0.00,8.63,0.82,78.9520
340647,-13.28,14.81,13.60,181,0.49,2545,0.00,36.00,7.05,115,0.00,0,7.40,-7.25,20.72,2.14,0.00,8.63,0.82,78.7811
340722,-13.28,14.81,13.52,181,0.49,2544,0.00,36.00,6.99,115,0.00,0,7.40,-7.25,20.54,2.12,0.00,8.63,0.82,78.6804
340797,-13.28,14.81,13.60,181,0.47,2522,0.00,36.00,7.03,115,0.00,0,7.25,-7.40,20.03,2.12,0.00,8.24,0.82,78.4607
340873,-14.06,14.81,13.60,181,0.46,2545,0.00,36.50,6.51,115,0.00,0,7.11,-7.55,19.47,2.08,0.00,7.84,0.80,77.9480
340948,-14.06,14.81,13.60,181,0.45,2541,0.00,36.50,6.51,115,0.00,0,6.82,-7.69,19.07,2.08,0.00,7.45,0.78,77.3071
341023,-14.06,14.93,13.60,181,0.43,2530,0.00,36.50,6.48,115,0.00,0,6.67,-7.84,18.62,2.08,0.00,7.45,0.78,76.8738
341098,-14.06,14.81,13.60,181,0.41,2531,0.00,36.50,5.95,115,0.00,0,6.53,-7.98,18.31,2.06,0.00,7.06,0.78,76.3977
341175,-14.06,14.81,13.60,181,0.42,2536,0.00,36.50,5.98,115,0.00,0,6.53,-8.13,17.47,2.04,0.00,7.06,0.78,76.0651
341250,-14.06,14.81,13.52,181,0.41,2547,0.00,37.00,5.95,115,0.00,0,6.38,-8.13,17.47,2.04,0.00,6.67,0.78,75.7141
341325,-14.06,14.81,13.60,181,0.41,2540,0.00,37.00,5.96,115,0.00,0,6.38,-8.27,17.55,2.02,0.00,6.67,0.76,75.3876
341400,-14.06,14.93,13.60,181,0.40,2525,0.00,37.00,5.93,115,0.00,0,6.24,-8.42,17.10,2.02,0.00,6.67,0.76,75.3479
341476,-14.06,14.93,13.52,181,0.40,2540,0.00,37.00,5.96,115,0.00,0,6.24,-8.42,16.97,2.02,0.00,6.67,0.76,75.0488
341550,-14.06,14.70,13.60,181,0.40,2542,0.00,37.00,5.93,115,0.00,0,6.24,-8.42,16.91,2.00,0.00,6.67,0.76,75.0519
341626,-14.06,14.81,13.60,181,0.40,2525,0.00,37.00,5.92,115,0.00,0,6.24,-8.42,16.83,2.02,0.00,6.67,0.76,74.9359
341702,-14.06,14.81,13.52,181,0.40,2522,0.00,37.00,5.97,115,0.00,0,6.09,-8.42,17.11,2.02,0.00,6.67,0.76,75.0000
341777,-14.06,14.81,13.60,181,0.39,2543,0.00,37.00,5.95,115,0.00,0,6.24,-8.42,16.97,2.02,0.00,6.67,0.76,74.9603
341852,-14.06,14.70,13.52,181,0.40,2525,0.00,37.00,5.93,115,0.00,0,6.09,-8.56,16.91,2.02,0.00,6.67,0.76,74.7955
341928,-14.06,14.70,13.60,181,0.40,2516,0.00,37.00,5.91,115,0.00,0,6.09,-8.56,17.11,2.02,0.00,6.67,0.76,74.8749
342003,-14.06,14.59,13.52,181,0.40,2521,0.00,37.00,5.96,115,0.00,0,6.09,-8.56,16.91,2.02,0.00,6.67,0.76,74.8322
342078,-14.06,14.70,13.60,181,0.40,2540,0.00,37.00,5.87,115,0.00,0,6.09,-8.56,16.91,2.02,0.00,6.67,0.76,74.7467
342154,-14.06,14.47,13.60,181,0.40,2503,0.00,37.00,5.92,115,0.00,0,6.09,-8.56,16.91,2.00,0.00,6.67,0.76,74.7437
342229,-14.06,14.59,13.52,181,0.40,2522,0.00,37.00,5.91,115,0.00,0,6.09,-8.56,16.63,2.02,0.00,6.67,0.76,74.6979
342304,-14.06,14.59,13.60,181,0.40,2516,0.00,37.00,5.92,115,0.00,0,6.09,-8.56,16.69,2.00,0.00,6.67,0.76,74.6521
342379,-14.06,14.70,13.52,181,0.40,2514,0.00,37.00,5.90,115,0.00,0,6.09,-8.56,16.77,2.02,0.00,6.67,0.76,74.7589
342456,-14.06,14.70,13.60,181,0.40,2505,0.00,37.00,5.88,115,0.00,0,6.09,-8.56,16.97,2.02,0.00,6.67,0.76,74.7894
342531,-14.06,14.70,13.52,181,0.40,2523,0.00,37.00,5.93,115,0.00,0,6.09,-8.56,16.69,2.00,0.00,6.67,0.76,74.6796
342605,-14.06,14.59,13.60,181,0.40,2525,0.00,37.00,5.90,115,0.00,0,6.09,-8.56,16.49,2.00,0.00,6.67,0.76,74.7192
342681,-14.06,14.59,13.60,181,0.40,2514,0.00,37.00,5.88,115,0.00,0,6.09,-8.56,16.77,2.02,0.00,6.67,0.76,74.6887
342757,-14.06,14.70,13.52,181,0.39,2504,0.00,37.00,5.92,115,0.00,0,6.09,-8.56,16.69,2.00,0.00,6.67,0.76,74.6246
342832,-14.06,14.59,13.60,181,0.40,2524,0.00,37.00,5.92,115,0.00,0,6.09,-8.56,16.69,2.00,0.00,6.67,0.76,74.7375
342907,-14.06,14.70,13.52,181,0.40,2506,0.00,37.00,5.88,115,0.00,0,6.09,-8.56,16.83,2.00,0.00,6.67,0.76,74.6613
342982,-14.06,14.81,13.60,181,0.40,2512,0.00,37.00,5.89,115,0.00,0,6.09,-8.56,16.63,2.00,0.00,6.67,0.76,74.6735
343058,-14.06,14.70,13.52,181,0.39,2508,0.00,37.00,5.92,115,0.00,0,6.09,-8.56,16.83,2.00,0.00,6.67,0.76,74.7314
343133,-14.06,14.70,13.52,181,0.40,2524,0.00,37.00,5.87,115,0.00,0,6.09,-8.56,16.49,2.00,0.00,6.67,0.76,74.6765
343208,-14.06,14.70,13.60,181,0.41,2500,0.00,37.00,5.86,115,0.00,0,6.09,-8.56,16.83,2.00,0.00,6.67,0.76,74.6063
343284,-14.06,14.70,13.60,181,0.40,2497,0.00,37.00,5.94,115,0.00,0,6.09,-8.56,16.83,2.02,0.00,6.67,0.76,74.7284
343360,-14.06,14.81,13.60,181,0.40,2503,0.00,37.00,5.87,115,0.00,0,6.09,-8.56,16.83,2.00,0.00,6.67,0.76,74.6613
343434,-14.06,14.70,13.60,181,0.40,2513,0.00,37.00,5.90,115,0.00,0,6.09,-8.56,16.83,2.00,0.00,6.67,0.76,74.6368
343510,-14.06,14.70,13.60,181,0.40,2490,0.00,37.50,5.78,115,0.00,0,6.09,-8.56,16.63,2.00,0.00,6.67,0.76,74.7406
343586,-14.06,14.70,13.60,181,0.40,2527,0.00,37.00,5.89,115,0.00,0,6.09,-8.56,16.69,2.00,0.00,6.67,0.76,74.5941
343661,-14.06,14.81,13.60,181,0.40,2510,0.00,37.00,5.85,115,0.00,0,6.09,-8.56,16.69,2.00,0.00,6.67,0.76,74.5941
343736,-14.06,14.70,13.60,181,0.40,2493,0.00,37.00,5.90,115,0.00,0,6.09,-8.56,16.63,2.00,0.00,6.67,0.76,74.6552
343811,-14.06,14.81,13.60,181,0.40,2512,0.00,37.00,5.87,115,0.00,0,6.09,-8.56,16.69,2.00,0.00,6.67,0.76,74.5483
343887,-14.06,14.81,13.60,181,0.40,2518,0.00,37.00,5.91,115,0.00,0,6.09,-8.56,16.63,2.00,0.00,6.67,0.76,74.6582
343962,-14.06,14.81,13.60,181,0.40,2486,0.00,37.00,5.83,115,0.00,0,6.09,-8.56,16.83,2.02,0.00,6.67,0.76,74.7559
344037,-14.06,14.70,13.60,181,0.40,2494,0.00,37.00,5.73,115,0.00,0,6.09,-8.56,16.55,2.00,0.00,6.67,0.76,74.6338
344112,-14.06,14.70,13.60,181,0.40,2504,0.00,37.00,5.86,115,0.00,0,6.09,-8.56,16.77,2.02,0.00,6.67,0.76,74.6613
344189,-14.06,14.70,13.60,181,0.41,2496,0.00,37.00,5.83,115,0.00,0,6.09,-8.56,16.77,2.00,0.00,6.67,0.76,74.6277
344264,-14.06,14.59,13.60,181,0.40,2485,0.00,37.00,5.87,115,0.00,0,6.09,-8.56,16.56,2.00,0.00,6.67,0.76,74.7223
344338,-14.06,14.70,13.60,181,0.40,2501,0.00,37.00,5.87,115,0.00,0,6.09,-8.56,16.69,2.00,0.00,6.67,0.76,74.6277
344413,-14.06,14.81,13.60,181,0.40,2490,0.00,37.00,5.84,115,0.00,0,6.09,-8.56,16.77,2.02,0.00,6.67,0.76,74.6521
344488,-14.06,14.81,13.60,181,0.40,2493,0.00,37.00,5.84,115,0.00,0,6.09,-8.56,16.63,2.00,0.00,6.67,0.76,74.6704
344564,-14.06,14.70,13.52,181,0.40,2488,0.00,37.00,5.84,115,0.00,0,6.09,-8.56,16.56,2.00,0.00,6.67,0.76,74.7345
344639,-14.06,14.70,13.60,181,0.40,2488,0.00,37.00,5.82,115,0.00,0,6.09,-8.56,16.56,2.00,0.00,6.67,0.76,74.6552
344715,-14.06,14.70,13.60,181,0.40,2481,0.00,37.50,5.86,115,0.00,0,6.09,-8.56,16.69,2.00,0.00,6.67,0.76,74.7070
344790,-14.06,14.70,13.60,181,0.40,2496,0.00,37.00,5.81,115,0.00,0,6.09,-8.56,16.69,2.00,0.00,6.67,0.76,74.6399
344865,-14.06,14.70,13.60,181,0.41,2490,0.00,37.00,5.84,115,0.00,0,6.09,-8.56,16.69,2.00,0.00,6.67,0.76,74.6918
344941,-14.06,14.81,13.52,181,0.40,2459,0.00,37.00,5.77,115,0.00,0,6.24,-8.56,16.56,2.00,0.00,6.67,0.76,74.8596
345015,-14.06,14.70,13.60,181,0.41,2495,0.00,37.00,5.79,115,0.00,0,6.09,-8.42,16.55,2.00,0.00,6.67,0.76,74.7223
345090,-14.06,14.70,13.52,181,0.40,2467,0.00,37.00,5.82,115,0.00,0,6.24,-8.56,16.69,2.00,0.00,6.67,0.76,74.8444
345167,-14.06,14.81,13.52,181,0.40,2480,0.00,37.00,5.82,115,0.00,0,6.24,-8.42,16.69,2.00,0.00,6.67,0.76,74.8505
345241,-14.06,14.70,13.60,181,0.40,2478,0.00,37.00,5.84,115,0.00,0,6.24,-8.42,16.83,2.00,0.00,6.67,0.76,74.8169
345317,-14.06,14.81,13.52,181,0.40,2488,0.00,37.00,5.77,115,0.00,0,6.24,-8.42,16.69,2.00,0.00,6.67,0.76,74.8444
345393,-14.06,14.70,13.60,181,0.41,2472,0.00,37.50,5.80,115,0.00,0,6.24,-8.42,16.83,2.00,0.00,6.67,0.76,74.7894
345467,-14.06,14.81,13.52,181,0.41,2475,0.00,37.00,5.81,115,0.00,0,6.24,-8.42,16.83,2.00,0.00,6.67,0.76,74.9146
345543,-14.06,14.70,13.52,181,0.41,2474,0.00,37.00,5.79,115,0.00,0,6.24,-8.42,16.97,2.02,0.00,6.67,0.76,74.7711
345618,-14.06,14.59,13.52,181,0.41,2465,0.00,37.00,5.84,115,0.00,0,6.24,-8.42,16.77,2.00,0.00,6.67,0.76,74.9237
345694,-14.06,14.70,13.52,181,0.41,2491,0.00,37.00,5.81,115,0.00,0,6.24,-8.42,16.97,2.02,0.00,6.67,0.76,74.8962
345769,-14.06,14.70,13.60,181,0.41,2474,0.00,37.00,5.79,115,0.00,0,6.24,-8.42,17.04,2.02,0.00,6.67,0.76,74.9420
345845,-14.06,14.70,13.52,181,0.41,2479,0.00,37.00,5.82,115,0.00,0,6.24,-8.42,16.83,2.02,0.00,6.67,0.76,75.1160
345920,-14.06,14.70,13.60,181,0.41,2464,0.00,37.00,5.78,115,0.00,0,6.24,-8.42,16.91,2.02,0.00,6.67,0.76,75.0824
345994,-14.06,14.70,13.52,181,0.41,2464,0.00,37.00,5.78,115,0.00,0,6.24,-8.42,16.90,2.00,0.00,6.67,0.76,75.1312
346069,-14.06,14.70,13.60,181,0.41,2460,0.00,37.00,5.79,115,0.00,0,6.24,-8.42,16.83,2.02,0.00,6.67,0.76,75.1190
346145,-14.06,14.70,13.60,181,0.42,2468,0.00,37.00,5.79,115,0.00,0,6.24,-8.42,17.25,2.02,0.00,6.67,0.76,75.1129
346220,-14.06,14.81,13.52,181,0.42,2465,0.00,37.00,5.76,115,0.00,0,6.24,-8.42,16.97,2.02,0.00,6.67,0.76,75.0702
346295,-14.06,14.70,13.60,181,0.41,2453,0.00,37.00,5.81,115,0.00,0,6.24,-8.42,16.97,2.02,0.00,6.67,0.76,75.1831
346370,-14.06,14.59,13.44,181,0.42,2460,0.00,37.00,5.77,115,0.00,0,6.24,-8.42,17.11,2.00,0.00,6.67,0.76,75.1434
346446,-14.06,14.70,13.60,181,0.41,2460,0.00,37.00,5.77,115,0.00,0,6.24,-8.42,17.11,2.02,0.00,6.67,0.76,75.2502
346522,-14.06,14.70,13.52,181,0.41,2472,0.00,37.00,5.82,115,0.00,0,6.38,-8.42,17.04,2.02,0.00,6.67,0.76,75.1495
346598,-14.06,14.70,13.60,181,0.41,2482,0.00,37.00,5.75,115,0.00,0,6.24,-8.27,16.83,2.00,0.00,6.67,0.76,75.2014
346673,-14.06,14.70,13.52,181,0.41,2452,0.00,37.00,5.80,115,0.00,0,6.38,-8.42,17.10,2.02,0.00,6.67,0.76,75.2502
346748,-14.06,14.81,13.52,181,0.42,2470,0.00,37.00,5.78,115,0.00,0,6.38,-8.27,16.97,2.02,0.00,6.67,0.76,75.2258
346824,-14.06,14.81,13.60,181,0.42,2463,0.00,37.00,5.76,115,0.00,0,6.24,-8.42,17.11,2.02,0.00,6.67,0.76,75.1740
346898,-14.06,14.70,13.52,181,0.42,2449,0.00,37.00,5.75,115,0.00,0,6.38,-8.27,16.97,2.02,0.00,6.67,0.76,75.2197
346974,-14.06,14.70,13.60,181,0.42,2482,0.00,37.00,5.82,115,0.00,0,6.38,-8.27,17.18,2.02,0.00,6.67,0.76,75.3723
347049,-14.06,14.70,13.52,181,0.42,2443,0.00,37.00,5.80,115,0.00,0,6.38,-8.27,16.97,2.02,0.00,6.67,0.76,75.3510
347124,-14.06,14.70,13.60,181,0.42,2473,0.00,37.00,5.75,115,0.00,0,6.38,-8.27,17.25,2.02,0.00,6.67,0.76,75.2869
347199,-14.06,14.70,13.52,181,0.42,2452,0.00,37.00,5.80,115,0.00,0,6.38,-8.27,16.97,2.02,0.00,6.67,0.76,75.4303
347275,-14.06,14.59,13.60,181,0.42,2470,0.00,37.00,5.74,115,0.00,0,6.38,-8.27,17.25,2.02,0.00,6.67,0.76,75.3510
347350,-14.06,14.70,13.52,181,0.42,2472,0.00,37.00,5.80,115,0.00,0,6.38,-8.27,17.25,2.02,0.00,6.67,0.76,75.3815
347425,-14.06,14.81,13.52,181,0.42,2468,0.00,37.00,5.79,115,0.00,0,6.38,-8.27,17.18,2.02,0.00,6.67,0.76,75.5096
347501,-14.06,14.81,13.60,181,0.42,2455,0.00,37.00,5.78,115,0.00,0,6.38,-8.27,17.18,2.02,0.00,6.67,0.76,75.4669
347577,-14.06,14.70,13.60,181,0.42,2463,0.00,37.00,5.78,115,0.00,0,6.38,-8.27,17.18,2.02,0.00,6.67,0.76,75.5188
347652,-14.06,14.81,13.68,181,0.42,2462,0.00,37.00,5.75,115,0.00,0,6.38,-8.27,17.40,2.02,0.00,6.67,0.76,75.3998
347728,-14.06,14.81,13.52,181,0.43,2448,0.00,37.00,5.79,115,0.00,0,6.38,-8.27,17.18,2.02,0.00,6.67,0.78,75.3723
347802,-14.06,14.81,13.60,181,0.43,2467,0.00,37.00,6.25,115,0.00,0,6.38,-8.27,17.40,2.02,0.00,6.67,0.78,75.3693
347877,-14.06,14.70,13.52,181,0.42,2461,0.00,37.00,5.78,115,0.00,0,6.38,-8.27,17.32,2.02,0.00,6.67,0.78,75.5127
347952,-14.06,14.59,13.52,181,0.42,2445,0.00,37.00,5.74,115,0.00,0,6.38,-8.27,16.97,2.02,0.00,6.67,0.76,75.4517
348028,-14.06,14.70,13.60,181,0.42,2463,0.00,37.00,5.72,115,0.00,0,6.38,-8.27,17.04,2.02,0.00,6.67,0.78,75.4944
348104,-14.06,14.70,13.60,181,0.42,2440,0.00,37.00,5.76,115,0.00,0,6.38,-8.27,17.25,2.02,0.00,6.67,0.76,75.4547
348179,-14.06,14.81,13.60,181,0.42,2455,0.00,37.00,5.74,115,0.00,0,6.38,-8.27,17.25,2.02,0.00,6.67,0.76,75.4791
348254,-14.06,14.81,13.52,181,0.42,2448,0.00,37.00,5.74,115,0.00,0,6.38,-8.27,17.25,2.02,0.00,6.67,0.76,75.5676
348329,-14.06,14.81,13.60,181,0.43,2446,0.00,37.00,6.23,115,0.00,0,6.38,-8.27,17.25,2.02,0.00,7.06,0.78,75.4883
348405,-14.06,14.81,13.60,181,0.42,2449,0.00,37.00,6.27,115,0.00,0,6.53,-8.13,17.40,2.02,0.00,7.06,0.78,75.5371
348480,-14.06,14.70,13.52,181,0.42,2438,0.00,37.00,5.72,115,0.00,0,6.38,-8.27,17.25,2.02,0.00,6.67,0.76,75.5371
348556,-14.06,14.70,13.52,181,0.43,2430,0.00,37.00,5.60,115,0.00,0,6.53,-8.27,17.25,2.02,0.00,7.06,0.78,75.6165
348631,-14.06,14.70,13.60,181,0.42,2448,0.00,37.00,6.22,115,0.00,0,6.38,-8.13,17.47,2.02,0.00,7.06,0.78,75.5157
348706,-14.06,14.70,13.60,181,0.43,2428,0.00,37.00,5.71,115,0.00,0,6.53,-8.27,17.25,2.02,0.00,6.67,0.78,75.6592
348782,-14.06,14.70,13.60,181,0.43,2432,0.00,37.00,6.26,115,0.00,0,6.53,-8.13,17.47,2.02,0.00,7.06,0.76,75.6165
348857,-14.06,14.59,13.60,181,0.43,2433,0.00,37.00,6.23,115,0.00,0,6.53,-8.13,17.47,2.02,0.00,7.06,0.78,75.5646
348932,-14.06,14.70,13.60,181,0.42,2435,0.00,37.00,6.23,113,0.00,0,6.53,-8.13,17.33,2.02,0.00,7.06,0.78,75.6409
349008,-14.06,14.59,13.60,181,0.43,2433,0.00,37.00,5.85,113,0.00,0,6.53,-8.13,17.18,2.04,0.00,7.06,0.78,75.5798
349082,-14.06,14.70,13.60,181,0.43,2431,0.00,37.00,6.23,113,0.00,0,6.53,-8.13,17.33,2.02,0.00,7.06,0.78,75.7111
349158,-14.06,14.81,13.60,181,0.44,2435,0.00,37.00,6.25,113,0.00,0,6.53,-8.13,17.40,2.02,0.00,7.06,0.78,75.7050
349234,-14.06,14.70,13.60,181,0.43,2442,0.00,37.00,6.20,113,0.00,0,6.53,-8.13,17.47,2.04,0.00,7.06,0.78,75.6866
349309,-14.06,14.70,13.52,181,0.43,2421,0.00,37.00,6.26,113,0.00,0,6.53,-8.13,17.40,2.02,0.00,7.06,0.78,75.7019
349384,-14.06,14.59,13.60,181,0.43,2420,0.00,37.00,6.20,113,0.00,0,6.53,-8.13,17.32,2.02,0.00,7.06,0.78,75.7233
349461,-14.06,14.70,13.52,181,0.44,2436,0.00,37.00,6.23,113,0.00,0,6.53,-8.13,17.40,2.04,0.00,7.06,0.78,75.8148
349536,-14.06,14.81,13.52,181,0.43,2418,0.00,37.00,6.08,113,0.00,0,6.53,-8.13,17.54,2.04,0.00,7.06,0.78,75.9460
349612,-14.06,14.70,13.52,181,0.44,2440,0.00,37.00,6.18,113,0.00,0,6.53,-8.13,17.63,2.04,0.00,7.06,0.78,75.8545
349686,-14.06,14.70,13.52,181,0.44,2414,0.00,37.00,6.22,113,0.00,0,6.53,-8.13,17.63,2.04,0.00,7.06,0.78,76.0254
349761,-14.06,14.81,13.60,181,0.44,2431,0.00,37.00,6.16,113,0.00,0,6.67,-8.13,17.55,2.04,0.00,7.06,0.78,76.0620
349837,-14.06,14.81,13.52,181,0.44,2406,0.00,37.00,6.20,113,0.00,0,6.67,-7.98,17.55,2.04,0.00,7.06,0.78,76.0498
349913,-14.06,14.70,13.52,181,0.44,2423,0.00,37.00,6.20,113,0.00,0,6.67,-7.98,17.47,2.04,0.00,7.06,0.78,76.2207
349988,-14.06,14.81,13.52,181,0.44,2410,0.00,37.00,6.17,113,0.00,0,6.67,-7.98,17.55,2.04,0.00,7.45,0.78,76.1719
350063,-14.06,14.70,13.52,181,0.44,2412,0.00,37.00,6.23,113,0.00,0,6.67,-7.98,17.63,2.04,0.00,7.45,0.78,76.2756
350138,-14.06,14.81,13.52,181,0.45,2432,0.00,36.50,6.15,113,0.00,0,6.82,-7.98,18.16,2.04,0.00,7.45,0.78,76.3611
350214,-14.06,14.70,13.44,181,0.46,2404,0.00,36.50,6.22,113,0.00,0,6.82,-7.84,18.40,2.06,0.00,7.45,0.80,76.5625
350290,-14.06,14.70,13.52,181,0.47,2428,0.00,36.50,6.21,113,0.00,0,6.96,-7.84,18.77,2.06,0.00,7.84,0.80,76.9226
350364,-14.06,14.70,13.52,181,0.47,2402,0.00,36.50,6.15,113,0.00,0,6.96,-7.69,18.77,2.08,0.00,7.84,0.80,77.1759
350440,-14.06,14.59,13.52,181,0.49,2417,0.00,36.50,6.19,113,0.00,0,7.11,-7.55,19.07,2.10,0.00,8.24,0.80,77.4963
350515,-14.06,14.59,13.52,181,0.49,2416,0.00,36.50,6.70,113,0.00,0,7.25,-7.55,19.54,2.10,0.00,8.24,0.82,77.8229
350590,-14.06,14.70,13.52,181,0.50,2417,0.00,36.50,6.69,113,0.00,0,7.25,-7.40,19.86,2.10,0.00,8.24,0.82,78.0365
350666,-13.28,14.59,13.52,181,0.51,2413,0.00,36.00,6.72,113,0.00,0,7.40,-7.40,20.03,2.12,0.00,8.63,0.82,78.4515
350741,-13.28,14.70,13.60,181,0.51,2422,0.00,36.00,6.66,113,0.00,0,7.40,-7.25,20.12,2.12,0.00,8.63,0.82,78.5004
350817,-13.28,14.47,13.52,181,0.51,2401,0.00,36.00,6.70,113,0.00,0,7.55,-7.11,20.46,2.12,0.00,8.63,0.82,78.7384
350892,-13.28,14.47,13.52,181,0.51,2408,0.00,36.00,6.68,113,0.00,0,7.55,-7.11,20.79,2.14,0.00,8.63,0.82,79.0100
350967,-13.28,14.59,13.52,181,0.52,2415,0.00,36.00,6.70,113,0.00,0,7.69,-7.11,20.54,2.12,0.00,8.63,0.82,79.1046
351043,-13.28,14.59,13.60,181,0.53,2421,0.00,36.00,6.66,113,0.00,0,7.69,-6.96,20.72,2.14,0.00,8.63,0.82,79.2633
351118,-13.28,14.70,13.52,181,0.52,2403,0.00,35.50,6.71,113,0.00,0,7.69,-6.96,21.04,2.12,0.00,8.63,0.82,79.4220
351193,-13.28,14.81,13.52,181,0.53,2419,0.00,36.00,7.16,113,0.00,0,7.84,-6.96,21.22,2.14,0.00,9.02,0.84,79.5135
351269,-13.28,14.70,13.60,181,0.53,2398,0.00,35.50,7.18,113,0.00,0,7.84,-6.82,21.38,2.14,0.00,9.02,0.84,79.5868
351344,-13.28,14.70,13.52,181,0.53,2403,0.00,35.50,7.23,113,0.00,0,7.84,-6.82,21.22,2.14,0.00,9.02,0.84,79.7729
351420,-13.28,14.59,13.52,181,0.53,2397,0.00,35.50,7.16,113,0.00,0,7.84,-6.82,21.30,2.16,0.00,9.02,0.84,79.8981
351494,-13.28,14.59,13.60,181,0.53,2399,0.00,35.50,7.17,113,0.00,0,7.98,-6.82,21.56,2.16,0.00,9.02,0.84,79.8615
351570,-13.28,14.70,13.60,181,0.53,2423,0.00,35.50,7.16,113,0.00,0,7.98,-6.67,21.38,2.16,0.00,9.02,0.84,80.1422
351645,-13.28,14.70,13.52,181,0.54,2397,0.00,35.50,7.19,113,0.00,0,7.98,-6.67,21.72,2.16,0.00,9.02,0.84,80.1056
351720,-13.28,14.70,13.60,181,0.54,2406,0.00,35.50,7.20,113,0.00,0,7.98,-6.67,21.72,2.16,0.00,9.02,0.84,80.2673
351795,-13.28,14.81,13.60,181,0.54,2410,0.00,35.50,7.19,113,0.00,0,7.98,-6.67,21.64,2.16,0.00,9.02,0.84,80.4169
351871,-13.28,14.70,13.52,181,0.54,2398,0.00,35.50,7.16,113,0.00,0,8.13,-6.53,21.89,2.16,0.00,9.41,0.84,80.5054
351947,-13.28,14.59,13.52,181,0.54,2404,0.00,35.50,7.18,113,0.00,0,8.13,-6.53,21.81,2.16,0.00,9.41,0.84,80.4840
352022,-13.28,14.70,13.52,181,0.55,2399,0.00,35.50,7.19,113,0.00,0,8.13,-6.53,21.72,2.16,0.00,9.41,0.84,80.5756
352097,-13.28,14.70,13.52,181,0.55,2406,0.00,35.50,7.17,113,0.00,0,8.13,-6.53,21.80,2.16,0.00,9.41,0.84,80.6946
352173,-13.28,14.81,13.52,181,0.55,2400,0.00,35.50,7.22,113,0.00,0,8.13,-6.53,22.22,2.16,0.00,9.41,0.84,80.8228
352248,-13.28,14.70,13.52,181,0.55,2416,0.00,35.00,7.19,113,0.00,0,8.13,-6.53,22.14,2.16,0.00,9.41,0.84,80.7953
352324,-13.28,14.70,13.52,181,0.55,2407,0.00,35.00,7.16,113,0.00,0,8.27,-6.38,22.24,2.18,0.00,9.41,0.84,80.9235
352399,-13.28,14.70,13.60,181,0.56,2408,0.00,35.50,7.19,113,0.00,0,8.27,-6.38,22.14,2.18,0.00,9.41,0.84,80.9662
352474,-13.28,14.81,13.60,181,0.57,2398,0.00,35.00,7.16,113,0.00,0,8.27,-6.38,22.60,2.18,0.00,9.41,0.86,81.1981
352550,-13.28,14.81,13.60,181,0.56,2399,0.00,34.50,7.73,113,0.00,0,8.27,-6.38,22.98,2.20,0.00,9.41,0.86,81.1737
352624,-13.28,14.70,13.52,181,0.56,2414,0.00,34.50,7.16,113,0.00,0,8.42,-6.38,22.50,2.18,0.00,9.41,0.86,81.3477
352699,-13.28,14.70,13.52,181,0.57,2397,0.00,34.50,7.70,113,0.00,0,8.42,-6.24,22.89,2.18,0.00,9.80,0.86,81.3965
352775,-13.28,14.81,13.52,181,0.57,2407,0.00,34.00,7.72,113,0.00,0,8.42,-6.24,22.70,2.20,0.00,9.80,0.86,81.4667
352850,-13.28,14.70,13.60,181,0.57,2412,0.00,34.50,7.67,113,0.00,0,8.42,-6.24,22.70,2.20,0.00,9.80,0.86,81.6437
