Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
337395,14.81,13.68,189,2454,74.90,32.50,7.33,32,0.00,7.84,9.41,24,0.49,0.00,-6.96,20.25,0.00
337462,14.93,13.68,189,2462,74.90,32.50,7.35,32,0.00,7.84,9.41,24,0.50,0.00,-6.96,20.17,0.00
337529,14.81,13.60,189,2468,74.90,32.00,7.37,32,0.00,7.84,9.41,24,0.53,0.00,-6.96,20.43,0.00
337594,14.93,13.68,189,2466,74.90,32.00,7.37,32,0.00,7.98,9.41,24,0.50,0.00,-6.82,20.51,0.00
337661,14.93,13.60,189,2478,74.90,32.00,7.40,32,0.00,7.98,9.80,24,0.51,0.00,-6.82,20.68,0.00
337727,14.93,13.68,189,2484,74.90,32.00,7.42,32,0.00,8.13,9.80,24,0.51,0.00,-6.67,21.02,0.00
337796,15.04,13.68,189,2478,74.90,32.00,7.40,32,0.00,8.13,9.80,24,0.51,0.00,-6.67,20.93,0.00
337859,15.04,13.68,189,2486,74.90,32.00,7.42,32,0.00,8.13,9.80,24,0.51,0.00,-6.67,21.03,0.00
337925,15.04,13.68,189,2502,74.90,32.00,8.00,32,0.00,8.13,9.80,24,0.51,0.00,-6.67,21.19,0.00
337993,15.16,13.60,189,2495,74.90,32.50,7.98,32,0.00,8.13,9.80,24,0.51,0.00,-6.67,21.03,0.00
338058,14.93,13.68,189,2521,74.90,32.50,8.07,32,0.00,8.13,9.80,24,0.51,0.00,-6.67,21.54,0.00
338125,15.04,13.60,189,2533,74.90,32.50,8.10,32,0.00,8.13,9.80,24,0.51,0.00,-6.67,21.63,0.00
338191,14.81,13.68,189,2530,74.90,32.50,8.10,32,0.00,8.13,9.80,24,0.51,0.00,-6.67,21.63,0.00
338258,14.81,13.68,189,2548,74.90,32.50,8.15,32,0.00,8.13,9.80,24,0.51,0.00,-6.67,21.36,0.00
338323,14.81,13.68,189,2535,74.90,32.50,8.11,32,0.00,8.13,9.80,24,0.51,0.00,-6.67,21.45,0.00
338390,14.70,13.68,189,2536,74.90,32.50,7.57,32,0.00,8.13,9.41,24,0.49,0.00,-6.67,21.36,0.00
338456,14.81,13.60,189,2566,74.90,33.00,7.66,32,0.00,7.98,9.02,24,0.48,0.00,-6.82,20.86,0.00
338523,14.59,13.68,189,2574,74.90,33.00,7.69,32,0.00,7.69,8.24,24,0.45,0.00,-7.11,19.82,0.00
338588,14.70,13.60,189,2560,74.90,33.00,7.10,32,0.00,7.40,7.45,24,0.42,0.00,-7.40,18.13,0.00
338653,14.59,13.68,189,2565,74.90,33.50,6.57,32,0.00,7.11,7.06,24,0.38,0.00,-7.69,16.80,0.00
338720,14.36,13.68,189,2575,74.90,33.50,6.04,32,0.00,6.67,6.67,24,0.37,0.00,-8.13,16.52,0.00
338787,14.47,13.68,189,2590,74.90,33.50,6.08,32,0.00,6.53,6.27,24,0.36,0.00,-8.27,15.98,0.00
338854,14.59,13.68,189,2589,74.90,33.50,6.07,32,0.00,6.24,5.49,24,0.35,0.00,-8.56,15.43,0.00
338919,15.04,13.68,189,2574,74.90,34.00,6.08,32,0.00,5.95,5.10,24,0.34,0.00,-8.85,14.13,0.00
338986,15.27,13.68,189,2574,74.90,34.00,5.49,32,0.00,5.66,5.10,24,0.30,0.00,-9.14,13.31,0.00
339051,14.93,13.68,189,2575,74.90,34.00,5.49,32,0.00,5.51,4.71,24,0.30,0.00,-9.29,12.64,0.00
339119,14.81,13.60,189,2571,74.90,34.00,4.92,32,0.00,5.37,4.71,24,0.29,0.00,-9.43,12.70,0.00
339184,14.81,13.68,189,2571,74.90,34.00,4.94,32,0.00,5.22,4.71,24,0.29,0.00,-9.58,12.53,0.00
339251,15.39,13.60,189,2534,74.90,34.00,5.45,32,0.00,5.08,4.31,24,0.28,0.00,-9.72,12.42,0.00
339317,15.39,13.68,189,2562,74.90,34.00,4.86,32,0.00,5.08,4.31,24,0.27,0.00,-9.72,11.93,0.00
339383,15.04,13.60,189,2602,74.90,34.00,4.92,32,0.00,4.93,4.31,24,0.26,0.00,-9.87,11.71,0.00
339451,14.81,13.60,189,2621,74.90,34.00,5.00,32,0.00,4.79,3.92,24,0.27,0.00,-10.01,11.50,0.00
339516,14.70,13.60,189,2601,74.90,34.00,5.03,32,0.00,4.79,3.92,25,0.26,0.00,-10.01,11.61,0.00
339581,14.81,13.68,189,2585,74.90,34.00,4.99,32,0.00,4.79,3.92,25,0.26,0.00,-10.01,11.51,0.00
339648,14.81,13.60,189,2566,74.90,34.00,4.96,32,0.00,4.64,3.92,25,0.26,0.00,-10.16,11.29,0.00
339714,14.81,13.68,189,2554,74.90,34.00,4.93,32,0.00,4.64,3.92,25,0.26,0.00,-10.16,11.29,0.00
339781,14.59,13.60,189,2560,74.90,34.00,4.90,32,0.00,4.64,3.92,25,0.26,0.00,-10.16,11.19,0.00
339846,14.36,13.60,189,2574,74.90,34.00,4.91,32,0.00,4.64,3.92,25,0.25,0.00,-10.16,11.09,0.00
339913,14.36,13.60,189,2595,74.90,34.00,4.94,32,0.00,4.64,3.92,25,0.25,0.00,-10.16,10.78,0.00
339978,14.24,13.68,189,2578,74.90,34.00,4.95,32,0.00,4.50,3.92,25,0.26,0.00,-10.30,10.89,0.00
340046,14.47,13.60,189,2572,74.90,34.00,4.94,32,0.00,4.50,3.53,25,0.26,0.00,-10.30,10.94,0.00
340112,14.59,13.68,189,2579,74.90,34.00,4.95,32,0.00,4.50,3.92,25,0.26,0.00,-10.30,10.99,0.00
340177,14.59,13.60,189,2606,74.90,34.00,5.00,32,0.00,4.50,3.53,25,0.26,0.00,-10.30,10.99,0.00
340243,14.59,13.68,189,2602,74.90,34.00,5.00,32,0.00,4.50,3.53,25,0.25,0.00,-10.30,11.05,0.00
340310,14.47,13.60,189,2591,74.90,34.00,4.98,32,0.00,4.50,3.92,25,0.25,0.00,-10.30,10.89,0.00
340376,14.47,13.68,189,2566,74.90,34.00,4.93,32,0.00,4.50,3.53,25,0.25,0.00,-10.30,10.89,0.00
340443,14.36,13.60,189,2574,74.90,34.00,4.94,32,0.00,4.50,3.53,25,0.28,0.00,-10.30,10.94,0.00
340508,14.36,13.68,189,2597,74.90,34.00,4.43,32,0.00,4.50,3.53,25,0.25,0.00,-10.30,10.89,0.00
340575,14.59,13.60,189,2582,74.90,34.00,4.41,32,0.00,4.50,3.53,25,0.25,0.00,-10.30,10.74,0.00
340642,14.59,13.68,189,2575,74.90,34.00,4.94,32,0.00,4.50,3.53,25,0.22,0.00,-10.30,10.85,0.00
340707,14.70,13.68,189,2583,74.90,34.00,4.41,32,0.00,4.50,3.53,25,0.25,0.00,-10.30,10.94,0.00
340773,14.81,13.68,189,2592,74.90,34.00,4.98,32,0.00,4.50,3.53,25,0.25,0.00,-10.30,10.89,0.00
340840,14.70,13.68,189,2581,74.90,34.00,4.40,32,0.00,4.50,3.53,25,0.28,0.00,-10.30,10.89,0.00
340906,14.70,13.68,189,2589,74.90,34.00,4.97,32,0.00,4.50,3.53,25,0.25,0.00,-10.30,10.78,0.00
340972,14.70,13.60,189,2591,74.90,34.00,4.42,32,0.00,4.35,3.53,25,0.25,0.00,-10.45,10.89,0.00
341038,14.70,13.68,189,2582,74.90,34.00,4.41,32,0.00,4.50,3.53,25,0.25,0.00,-10.30,10.69,0.00
341105,14.70,13.68,189,2579,74.90,34.00,4.40,32,0.00,4.35,3.53,25,0.25,0.00,-10.45,10.58,0.00
341171,14.59,13.68,189,2568,74.90,34.00,4.38,32,0.00,4.35,3.53,25,0.24,0.00,-10.45,10.58,0.00
341236,14.70,13.68,189,2587,74.90,34.00,4.41,32,0.00,4.35,3.14,25,0.24,0.00,-10.45,10.59,0.00
341303,14.70,13.68,189,2592,74.90,34.00,4.42,32,0.00,4.35,3.14,25,0.24,0.00,-10.45,10.47,0.00
341370,14.81,13.68,189,2582,74.90,34.00,4.41,32,0.00,4.35,2.35,25,0.23,0.00,-10.45,10.45,0.00
341436,14.81,13.68,189,2571,74.90,34.00,0.00,32,0.00,4.06,0.00,25,0.21,0.00,-10.74,10.27,0.00
341502,14.81,13.68,189,2563,74.90,31.50,0.00,32,0.00,3.63,0.00,25,0.16,0.00,-11.17,8.86,0.00
341569,14.70,13.68,189,2554,74.90,29.50,0.00,32,0.00,3.48,0.00,25,0.15,0.00,-11.32,6.99,0.00
341634,14.81,13.68,189,2582,74.90,27.00,0.00,32,0.00,3.34,0.00,25,0.15,0.00,-11.46,6.44,0.00
341702,14.81,13.68,189,2554,74.90,24.50,0.00,32,0.00,3.34,0.00,25,0.15,0.00,-11.46,6.62,0.00
341766,16.54,13.68,189,2536,74.90,22.00,0.00,32,0.00,3.34,0.00,25,0.15,0.00,-11.46,6.51,0.00
341834,20.44,13.68,189,2547,74.90,20.00,0.00,32,0.00,3.34,0.00,25,0.15,0.00,-11.46,6.37,0.00
341900,23.08,13.68,189,2529,74.90,18.00,0.00,32,0.00,3.48,0.00,25,0.16,0.00,-11.32,6.51,0.00
341966,25.27,13.68,189,2529,74.90,15.50,0.00,32,0.00,3.48,0.00,25,0.15,0.00,-11.32,6.44,0.00
342032,25.38,13.68,189,2528,74.90,15.50,0.00,32,0.00,3.48,0.00,25,0.15,0.00,-11.32,6.37,0.00
342098,25.04,13.68,189,2510,74.90,15.50,0.00,32,0.00,3.48,0.00,25,0.15,0.00,-11.32,6.29,0.00
342165,24.00,13.68,189,2499,74.90,15.50,0.00,32,0.00,3.48,0.00,25,0.15,0.00,-11.32,6.26,0.00
342230,23.89,13.68,189,2497,74.90,15.50,0.00,32,0.00,3.48,0.00,25,0.15,0.00,-11.32,6.18,0.00
342297,23.66,13.68,189,2481,74.90,15.50,0.00,32,0.00,3.48,0.00,25,0.15,0.00,-11.32,6.15,0.00
342363,23.77,13.68,189,2473,74.90,15.50,0.00,32,0.00,3.34,0.00,24,0.15,0.00,-11.46,6.07,0.00
342429,23.54,13.68,189,2470,74.90,15.50,0.00,32,0.00,3.34,0.00,24,0.15,0.00,-11.46,6.07,0.00
342495,23.89,13.68,189,2468,74.90,15.50,0.00,32,0.00,3.34,0.00,24,0.15,0.00,-11.46,6.00,0.00
342562,23.77,13.68,189,2453,74.90,15.50,0.00,32,0.00,3.34,0.00,24,0.15,0.00,-11.46,6.00,0.00
342627,24.00,13.68,189,2450,74.90,15.50,0.00,32,0.00,3.34,0.00,24,0.15,0.00,-11.46,5.93,0.00
342694,23.77,13.60,189,2444,74.90,15.50,0.00,32,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.90,0.00
342761,23.77,13.68,189,2425,74.90,15.50,0.00,32,0.00,3.34,0.00,24,0.15,0.00,-11.46,5.87,0.00
342827,23.66,13.68,189,2427,74.90,15.50,0.00,33,0.00,3.34,0.00,24,0.15,0.00,-11.46,5.93,0.00
342893,23.77,13.68,189,2422,74.90,15.50,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.80,0.00
342959,23.66,13.60,189,2399,74.90,15.00,0.00,33,0.00,3.48,0.00,24,0.14,0.00,-11.32,5.77,0.00
343025,23.77,13.68,189,2402,74.90,15.50,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.74,0.00
343091,24.00,13.68,189,2394,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.71,0.00
343157,23.66,13.68,189,2374,74.90,15.00,0.00,33,0.00,3.48,0.00,24,0.14,0.00,-11.32,5.67,0.00
343224,23.66,13.68,189,2375,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.61,0.00
343289,23.66,13.68,189,2368,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.54,0.00
343355,24.00,13.68,189,2370,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.54,0.00
343422,23.89,13.68,189,2346,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.45,0.00
343487,23.66,13.68,189,2357,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.41,0.00
343555,23.89,13.68,189,2334,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.13,0.00,-11.46,5.35,0.00
343621,24.00,13.60,189,2321,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.13,0.00,-11.46,5.26,0.00
343687,23.89,13.68,189,2330,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.13,0.00,-11.46,5.16,0.00
343754,23.54,13.68,189,2307,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.13,0.00,-11.46,5.22,0.00
343819,23.66,13.68,189,2307,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.13,0.00,-11.46,5.16,0.00
343885,23.77,13.68,189,2300,74.90,15.00,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.13,0.00
343952,23.89,13.68,189,2294,74.90,14.50,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.16,0.00
344018,24.00,13.68,189,2272,74.90,14.50,0.00,33,0.00,3.34,0.00,24,0.13,0.00,-11.46,5.13,0.00
344084,23.66,13.68,189,2286,74.90,14.50,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.13,0.00
344150,23.89,13.68,189,2262,74.90,14.50,0.00,33,0.00,3.34,0.00,24,0.14,0.00,-11.46,5.16,0.00
344218,23.89,13.68,189,2255,74.90,14.50,0.00,33,0.00,3.34,0.00,23,0.14,0.00,-11.46,5.16,0.00
344284,23.77,13.68,189,2248,74.90,14.50,0.00,33,0.00,3.34,0.00,23,0.14,0.00,-11.46,5.13,0.00
344349,23.89,13.68,189,2242,74.90,14.50,0.00,33,0.00,3.48,0.00,23,0.14,0.00,-11.32,5.16,0.00
344415,23.66,13.76,189,2235,74.90,14.50,0.00,33,0.00,3.48,0.00,23,0.14,0.00,-11.32,5.13,0.00
344481,23.54,13.68,189,2222,74.90,14.50,0.00,33,0.00,3.48,0.00,23,0.14,0.00,-11.32,5.16,0.00
344547,23.89,13.68,189,2224,74.90,14.50,0.00,33,0.00,3.48,0.00,23,0.14,0.00,-11.32,5.19,0.00
344614,23.66,13.68,189,2201,74.90,14.50,0.00,33,0.00,3.48,0.00,23,0.14,0.00,-11.32,5.16,0.00
344680,23.66,13.68,189,2206,74.90,14.50,0.00,33,0.00,3.48,0.00,22,0.14,0.00,-11.32,5.16,0.00
344745,23.89,13.60,189,2187,74.90,14.00,0.00,33,0.00,3.48,0.00,22,0.14,0.00,-11.32,5.16,0.00
344813,23.54,13.92,189,2178,74.90,14.00,0.00,33,0.00,3.48,0.00,22,0.13,0.00,-11.32,5.22,0.00
344879,23.89,13.76,189,2190,74.90,14.00,0.00,33,0.00,3.48,0.00,22,0.13,0.00,-11.32,4.91,0.00
344944,23.43,13.76,189,2169,74.90,14.00,0.00,33,0.00,3.48,0.00,22,0.13,0.00,-11.32,4.66,0.00
345011,23.54,13.68,189,2152,74.90,14.00,0.00,33,0.00,3.34,0.00,22,0.13,0.00,-11.46,4.59,0.00
345077,23.77,13.76,189,2152,74.90,14.00,0.00,33,0.00,3.34,0.00,22,0.13,0.00,-11.46,4.52,0.00
345143,23.89,13.76,190,2154,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.57,0.00
345209,23.54,13.68,190,2134,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.59,0.00
345276,23.54,13.76,190,2135,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.59,0.00
345342,23.77,13.76,190,2128,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.57,0.00
345408,23.54,13.68,190,2107,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.59,0.00
345474,23.77,13.76,190,2102,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.59,0.00
345540,23.43,13.76,190,2102,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.63,0.00
345606,23.77,13.68,190,2094,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.59,0.00
345673,23.77,13.76,190,2085,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.53,0.00
345739,23.43,13.68,190,2082,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.56,0.00
345805,23.66,13.68,190,2076,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.59,0.00
345871,23.43,13.68,190,2074,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.56,0.00
345938,23.66,13.76,190,2063,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.53,0.00
346004,23.66,13.68,190,2048,74.90,14.00,0.00,33,0.00,3.34,0.00,21,0.13,0.00,-11.46,4.59,0.00
346070,23.77,13.76,190,2048,74.90,14.00,0.00,33,0.00,3.48,0.00,21,0.13,0.00,-11.32,4.57,0.00
346136,23.77,13.68,190,2051,74.90,14.00,0.00,33,0.00,3.48,0.00,21,0.13,0.00,-11.32,4.57,0.00
346203,23.66,13.68,190,2023,74.90,14.00,0.00,33,0.00,3.48,0.00,21,0.13,0.00,-11.32,4.59,0.00
346269,23.66,13.68,190,2012,74.90,14.00,0.00,33,0.00,3.48,0.00,21,0.14,0.00,-11.32,4.59,0.00
346336,23.66,13.68,190,2016,74.90,14.00,0.00,33,0.00,3.48,0.00,21,0.13,0.00,-11.32,4.57,0.00
346402,23.66,13.68,190,2016,74.90,14.00,0.00,33,0.00,3.48,0.00,21,0.14,0.00,-11.32,4.59,0.00
346468,23.89,13.68,190,1994,74.90,14.00,0.00,33,0.00,3.48,0.00,21,0.14,0.00,-11.32,4.53,0.00
346534,23.89,13.76,190,1922,74.90,14.00,0.00,33,0.00,3.48,0.00,21,0.15,0.00,-11.32,4.53,0.00
346600,23.66,13.68,190,1845,74.90,14.00,0.00,33,0.00,3.48,0.00,20,0.15,0.00,-11.32,4.53,0.00
346666,23.66,13.76,190,1765,74.90,14.00,0.00,33,0.00,3.48,0.00,20,0.16,0.00,-11.32,4.53,0.00
346733,23.89,13.68,190,1681,74.90,14.00,0.00,33,0.00,3.48,0.00,20,0.17,0.00,-11.32,4.59,0.00
346801,23.89,13.76,190,1594,74.90,14.00,0.00,33,0.00,3.48,0.00,20,0.18,0.00,-11.32,4.53,0.00
346865,23.66,13.60,190,1518,74.90,22.00,0.00,33,0.00,3.63,0.00,20,0.16,0.00,-11.17,4.50,0.00
346930,23.89,13.76,190,1456,74.90,22.00,0.00,33,0.00,3.77,0.00,20,0.20,0.00,-11.03,4.59,0.00
346996,23.77,13.68,190,1375,74.90,22.00,0.00,33,0.00,3.92,0.00,20,0.18,0.00,-10.88,4.72,0.00
347063,23.77,13.68,190,1305,74.90,22.00,1.95,33,0.00,3.92,0.00,20,0.20,0.00,-10.88,4.39,0.00
347130,23.54,13.68,190,1226,74.90,22.00,2.09,33,0.00,3.92,0.00,20,0.21,0.00,-10.88,3.89,0.00
347196,23.77,13.68,190,1178,74.90,22.00,2.01,33,0.00,4.06,0.00,20,0.22,0.00,-10.74,4.25,0.00
347262,23.66,13.68,190,1195,74.90,22.00,2.04,33,0.00,4.21,0.00,20,0.21,0.00,-10.59,4.36,0.00
347328,23.89,13.68,190,1209,74.90,22.00,2.06,33,0.00,4.35,0.00,20,0.21,0.00,-10.45,4.44,0.00
347395,23.77,13.68,190,1212,74.90,21.00,2.07,33,0.00,4.21,0.00,20,0.20,0.00,-10.59,4.25,0.00
347460,23.77,13.68,190,1221,74.90,19.50,1.82,33,0.00,4.06,0.00,20,0.18,0.00,-10.74,3.88,0.00
347527,23.43,13.68,190,1204,74.90,21.00,1.80,33,0.00,4.06,0.00,19,0.18,0.00,-10.74,3.58,0.00
347593,22.97,13.68,190,1178,74.90,22.00,1.76,33,0.00,3.92,0.00,19,0.16,0.00,-10.88,3.62,0.00
347659,21.02,13.68,190,1162,74.90,22.00,1.73,33,0.00,3.92,0.00,19,0.19,0.00,-10.88,3.62,0.00
347725,19.98,13.68,190,1148,74.90,22.00,1.71,33,0.00,4.06,0.00,19,0.20,0.00,-10.74,3.69,0.00
347792,17.69,13.68,190,1114,74.90,22.00,1.66,33,0.00,4.06,0.00,19,0.20,0.00,-10.74,3.69,0.00
347858,16.77,13.76,190,1105,74.90,22.00,1.65,33,0.00,4.06,0.00,19,0.20,0.00,-10.74,3.69,0.00
347923,16.42,13.68,190,1094,74.90,22.00,1.87,33,0.00,4.06,0.00,19,0.20,0.00,-10.74,3.69,0.00
347990,15.85,13.76,190,1086,74.90,22.00,1.85,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.69,0.00
348056,15.50,13.68,190,1075,74.90,22.00,1.84,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.69,0.00
348122,15.39,13.68,190,1072,74.90,22.00,1.83,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.65,0.00
348188,15.04,13.68,190,1058,74.90,22.00,1.81,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.59,0.00
348255,15.04,13.68,190,1055,74.90,22.00,1.58,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.55,0.00
348320,14.81,13.68,190,1055,74.90,22.00,1.58,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.55,0.00
348386,14.70,13.68,190,1042,74.90,22.00,1.78,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.53,0.00
348452,14.70,13.68,190,1038,74.90,22.00,1.55,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.50,0.00
348518,14.59,13.68,190,1031,74.90,22.00,1.76,33,0.00,4.21,0.00,19,0.21,0.00,-10.59,3.53,0.00
348585,14.59,13.68,190,1031,74.90,22.00,1.76,33,0.00,4.21,0.00,19,0.21,0.00,-10.59,3.53,0.00
348651,14.59,13.76,190,1019,74.90,22.00,1.74,33,0.00,4.21,0.00,19,0.21,0.00,-10.59,3.53,0.00
348717,14.59,13.76,190,1010,74.90,22.00,1.72,33,0.00,4.21,0.00,19,0.21,0.00,-10.59,3.53,0.00
348783,14.59,13.68,190,1016,74.90,22.00,1.73,33,0.00,4.21,0.00,19,0.21,0.00,-10.59,3.50,0.00
348850,14.70,13.68,190,1018,74.90,22.00,1.74,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.50,0.00
348916,14.59,13.68,190,1014,74.90,22.00,1.73,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.45,0.00
348982,14.59,13.76,190,1012,74.90,22.00,1.73,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.43,0.00
349049,14.59,13.68,190,1010,74.90,21.50,1.72,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.45,0.00
349115,14.59,13.68,190,1006,74.90,21.50,1.72,33,0.00,4.21,0.00,19,0.20,0.00,-10.59,3.43,0.00
349181,14.70,13.68,190,1006,74.90,21.00,1.72,33,0.00,4.21,0.00,19,0.21,0.00,-10.59,3.43,0.00
349247,14.47,13.68,190,999,74.90,21.00,1.70,33,0.00,4.21,0.00,19,0.21,0.00,-10.59,3.45,0.00
349314,14.59,13.76,190,988,74.90,21.50,1.69,33,0.00,4.21,0.00,19,0.21,0.00,-10.59,3.53,0.00
349379,14.36,13.76,190,987,74.90,21.00,1.68,34,0.00,4.35,0.00,19,0.22,0.00,-10.45,3.53,0.00
349445,14.47,13.68,190,989,74.90,20.50,1.69,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.55,0.00
349512,14.36,13.68,190,991,74.90,20.00,1.69,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.53,0.00
349579,14.47,13.68,190,985,74.90,20.00,1.68,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.45,0.00
349643,14.36,13.68,190,987,74.90,20.00,1.68,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.43,0.00
349711,14.36,13.76,190,988,74.90,19.00,1.69,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.43,0.00
349776,14.47,13.68,190,980,74.90,19.50,1.67,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.40,0.00
349843,14.24,13.68,190,976,74.90,19.50,1.67,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.40,0.00
349909,14.36,13.60,190,977,74.90,19.00,1.67,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.45,0.00
349975,14.13,13.68,190,970,74.90,19.50,1.66,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.45,0.00
350041,14.36,13.68,190,971,74.90,19.00,1.66,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.43,0.00
350107,14.13,13.68,190,974,74.90,18.50,1.66,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.43,0.00
350173,14.36,13.68,190,972,74.90,18.00,1.66,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.38,0.00
350239,14.24,13.68,190,959,74.90,18.50,1.64,34,0.00,4.35,0.00,19,0.21,0.00,-10.45,3.36,0.00
350305,14.47,13.68,190,958,74.90,19.00,1.63,34,0.00,4.35,0.00,18,0.21,0.00,-10.45,3.38,0.00
350371,14.24,13.68,190,962,74.90,18.00,1.64,34,0.00,4.35,0.00,18,0.21,0.00,-10.45,3.38,0.00
350438,14.47,13.68,190,954,74.90,18.50,1.63,34,0.00,4.35,0.00,18,0.21,0.00,-10.45,3.40,0.00
350505,14.24,13.68,190,955,74.90,18.50,1.63,34,0.00,4.35,0.00,18,0.21,0.00,-10.45,3.40,0.00
350569,14.36,13.68,190,952,74.90,18.00,1.62,34,0.00,4.50,0.00,18,0.21,0.00,-10.30,3.40,0.00
350636,14.13,13.68,190,952,74.90,18.50,1.62,34,0.00,4.50,0.00,18,0.21,0.00,-10.30,3.38,0.00
350703,14.24,13.68,190,947,74.90,18.50,1.62,34,0.00,4.50,0.00,18,0.21,0.00,-10.30,3.36,0.00
350769,14.13,13.68,190,942,74.90,19.00,1.61,34,0.00,4.50,0.00,18,0.22,0.00,-10.30,3.36,0.00
350835,14.13,13.68,190,938,74.90,18.50,1.60,34,0.00,4.50,0.00,17,0.22,0.00,-10.30,3.39,0.00
350901,14.01,13.68,190,938,74.90,19.00,1.60,34,0.00,4.50,0.00,17,0.22,0.00,-10.30,3.40,0.00
350967,14.24,13.68,190,930,74.90,19.00,1.59,34,0.00,4.50,0.00,17,0.22,0.00,-10.30,3.40,0.00
351033,14.24,13.68,190,929,74.90,19.00,1.59,34,0.00,4.50,0.00,17,0.22,0.00,-10.30,3.43,0.00
351100,14.36,13.60,190,926,74.90,17.50,1.58,34,0.00,4.50,0.00,17,0.22,0.00,-10.30,3.43,0.00
351166,14.36,13.68,190,936,74.90,18.00,1.60,34,0.00,4.50,0.00,17,0.22,0.00,-10.30,3.43,0.00
351232,14.13,13.76,190,932,74.90,17.50,1.59,34,0.00,4.50,0.00,17,0.22,0.00,-10.30,3.45,0.00
351297,14.36,13.68,190,935,74.90,16.50,1.60,34,0.00,4.64,0.00,16,0.23,0.00,-10.16,3.47,0.00
351365,14.36,13.68,190,931,74.90,16.50,1.59,34,0.00,4.64,0.00,16,0.23,0.00,-10.16,3.50,0.00
