Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V)
54881,14.93,13.84,178,2901,74.90,27.00,14.85,17,0.00,13.78,16.08,55,0.97,0.00,0,0.0,-0.87,46.58,0.00,1.06
54957,14.93,13.84,178,2893,74.90,27.50,14.81,17,0.00,13.64,15.69,55,0.95,0.00,0,0.0,-1.31,45.68,0.00,1.04
55031,14.81,13.92,178,2894,74.90,30.00,13.61,17,0.00,13.35,12.94,56,0.88,0.00,0,0.0,-2.18,45.08,0.00,0.96
55106,14.81,13.92,178,2900,74.90,32.50,12.43,17,0.00,12.48,11.37,56,0.81,0.00,0,0.0,-3.19,38.74,0.00,0.90
55182,14.13,13.92,178,2912,74.90,34.00,11.20,17,0.00,11.46,10.20,56,0.71,0.00,0,0.0,-4.06,31.35,0.00,0.86
55257,13.78,13.92,178,2916,74.90,35.50,9.95,17,0.00,9.72,8.63,56,0.61,0.00,0,0.0,-4.93,26.82,0.00,0.82
55333,14.13,14.00,178,2906,74.90,36.00,8.68,17,0.00,8.71,8.24,56,0.54,0.00,0,0.0,-5.95,24.04,0.00,0.80
55409,14.24,13.84,178,2908,74.90,36.50,8.06,17,0.00,8.13,7.84,56,0.45,0.00,0,0.0,-6.82,24.04,0.00,0.80
55484,14.36,13.84,178,2910,74.90,37.00,8.07,17,0.00,7.84,7.84,56,0.45,0.00,0,0.0,-7.11,22.61,0.00,0.80
55560,14.81,13.92,178,2927,74.90,37.50,6.84,17,0.00,7.55,7.84,56,0.43,0.00,0,0.0,-7.25,21.45,0.00,0.80
55635,15.39,13.84,178,2917,74.90,37.50,7.48,17,0.00,7.40,7.84,56,0.43,0.00,0,0.0,-7.40,20.68,0.00,0.80
55710,15.39,13.92,178,2922,74.90,37.50,7.45,17,0.00,7.11,7.45,56,0.41,0.00,0,0.0,-7.55,20.59,0.00,0.80
55785,15.39,13.84,178,2901,74.90,37.50,7.43,17,0.00,6.96,7.45,56,0.41,0.00,0,0.0,-7.69,20.42,0.00,0.78
55861,15.16,13.92,178,2918,74.90,37.50,6.85,17,0.00,6.82,7.45,56,0.40,0.00,0,0.0,-7.84,19.65,0.00,0.78
55937,15.16,13.84,178,2914,74.90,37.50,6.84,17,0.00,6.67,7.45,56,0.40,0.00,0,0.0,-7.98,19.81,0.00,0.78
56012,15.04,13.92,178,2912,74.90,38.00,6.80,17,0.00,6.67,7.45,56,0.40,0.00,0,0.0,-8.13,19.34,0.00,0.78
56088,14.93,14.00,178,2896,74.90,37.50,6.80,17,0.00,6.53,7.06,56,0.40,0.00,0,0.0,-8.13,19.27,0.00,0.78
56162,14.70,13.92,178,2899,74.90,37.00,6.78,17,0.00,6.53,7.06,56,0.39,0.00,0,0.0,-8.27,18.58,0.00,0.78
56237,14.81,13.92,178,2890,74.90,37.00,6.83,17,0.00,6.24,6.67,56,0.38,0.00,0,0.0,-8.42,18.27,0.00,0.76
56313,14.81,13.92,178,2904,74.90,37.00,6.82,17,0.00,6.24,6.67,56,0.37,0.00,0,0.0,-8.42,18.12,0.00,0.76
56389,14.93,13.92,178,2912,74.90,37.00,6.83,17,0.00,6.09,6.67,56,0.36,0.00,0,0.0,-8.56,18.28,0.00,0.76
56464,14.93,14.00,178,2896,74.90,36.50,6.18,17,0.00,6.09,6.67,56,0.36,0.00,0,0.0,-8.71,17.59,0.00,0.76
56539,14.81,13.92,178,2896,74.90,36.50,6.17,17,0.00,5.95,6.27,56,0.36,0.00,0,0.0,-8.71,17.36,0.00,0.76
56614,14.81,14.08,178,2892,74.90,36.50,6.19,17,0.00,5.95,6.67,56,0.36,0.00,0,0.0,-8.71,17.52,0.00,0.76
56689,14.81,13.92,178,2904,74.90,36.50,6.19,17,0.00,5.95,6.67,56,0.36,0.00,0,0.0,-8.71,17.22,0.00,0.76
56765,14.70,13.92,178,2908,74.90,36.50,6.20,17,0.00,5.95,6.27,56,0.36,0.00,0,0.0,-8.71,17.36,0.00,0.76
56840,14.81,13.92,178,2884,74.90,36.50,6.15,17,0.00,5.80,6.67,56,0.36,0.00,0,0.0,-8.85,17.29,0.00,0.76
56916,14.81,13.92,178,2890,74.90,36.50,6.17,17,0.00,5.80,6.27,56,0.35,0.00,0,0.0,-8.85,17.66,0.00,0.76
56991,14.81,14.00,178,2883,74.90,36.50,6.15,17,0.00,5.80,6.27,56,0.36,0.00,0,0.0,-8.85,17.44,0.00,0.76
57066,14.59,14.00,178,2899,74.90,36.50,6.19,17,0.00,5.80,6.67,56,0.36,0.00,0,0.0,-8.85,17.51,0.00,0.76
57142,14.59,13.92,178,2904,74.90,36.50,6.18,17,0.00,5.80,6.27,56,0.36,0.00,0,0.0,-8.85,17.21,0.00,0.76
57217,14.59,13.92,178,2898,74.90,36.50,6.13,17,0.00,5.80,6.27,56,0.36,0.00,0,0.0,-8.85,17.29,0.00,0.76
57293,14.81,13.92,178,2870,74.90,36.50,6.12,17,0.00,5.80,6.27,56,0.35,0.00,0,0.0,-8.85,17.00,0.00,0.74
57370,14.70,13.92,178,2889,74.90,36.50,6.16,17,0.00,5.80,6.27,56,0.35,0.00,0,0.0,-8.85,17.14,0.00,0.74
57444,14.70,13.92,178,2880,74.90,36.50,6.14,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.86,0.00,0.74
57519,14.81,14.00,178,2901,74.90,36.50,6.16,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.86,0.00,0.74
57595,14.93,13.92,178,2888,74.90,36.50,6.16,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.93,0.00,0.74
57670,14.93,13.92,178,2886,74.90,36.00,6.13,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.66,0.00,0.74
57745,14.81,14.00,178,2872,74.90,36.00,6.12,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.73,0.00,0.74
57820,14.70,13.92,178,2877,74.90,36.50,6.14,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.86,0.00,0.74
57896,14.81,14.00,178,2888,74.90,36.00,6.16,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.80,0.00,0.74
57971,14.81,13.92,178,2881,74.90,36.00,6.15,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.79,0.00,0.74
58047,14.81,13.92,178,2883,74.90,36.50,6.14,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.73,0.00,0.74
58123,14.81,14.00,178,2877,74.90,36.00,6.12,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.86,0.00,0.74
58199,14.81,13.92,178,2868,74.90,36.00,6.11,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.93,0.00,0.74
58274,14.70,14.00,178,2861,74.90,36.50,6.10,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,17.00,0.00,0.74
58350,14.81,14.00,178,2874,74.90,36.50,6.13,17,0.00,5.66,6.27,56,0.36,0.00,0,0.0,-9.00,16.93,0.00,0.74
58424,14.70,13.92,178,2874,74.90,36.00,6.13,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.79,0.00,0.74
58500,14.59,14.08,178,2871,74.90,36.00,6.13,17,0.00,5.66,5.88,56,0.35,0.00,0,0.0,-9.00,16.73,0.00,0.74
58575,14.59,13.92,178,2871,74.90,36.00,6.10,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.79,0.00,0.74
58650,14.81,14.00,178,2858,74.90,36.50,6.08,17,0.00,5.66,6.27,56,0.36,0.00,0,0.0,-9.00,17.00,0.00,0.74
58727,14.81,13.92,178,2850,74.90,36.50,6.09,17,0.00,5.66,6.27,56,0.36,0.00,0,0.0,-9.00,16.86,0.00,0.74
58802,14.70,13.92,178,2850,74.90,36.00,6.08,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.73,0.00,0.74
58877,14.70,13.92,178,2869,74.90,36.00,6.12,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.80,0.00,0.74
58952,14.70,14.00,178,2864,74.90,36.50,6.11,17,0.00,5.66,6.27,56,0.36,0.00,0,0.0,-9.00,16.93,0.00,0.74
59027,14.81,13.92,178,2867,74.90,36.00,6.10,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.93,0.00,0.74
59104,14.70,13.84,178,2860,74.90,36.00,6.06,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.79,0.00,0.74
59179,14.81,13.92,178,2843,74.90,36.00,6.08,17,0.00,5.66,6.27,56,0.35,0.00,0,0.0,-9.00,16.73,0.00,0.74
59254,14.81,13.92,178,2840,74.90,36.00,6.06,17,0.00,5.66,6.27,55,0.36,0.00,0,0.0,-9.00,16.79,0.00,0.74
59330,14.81,13.84,178,2838,74.90,36.50,6.06,17,0.00,5.66,6.27,55,0.36,0.00,0,0.0,-9.00,16.86,0.00,0.74
59406,14.70,13.84,178,2836,74.90,36.50,6.05,17,0.00,5.66,6.27,55,0.35,0.00,0,0.0,-9.00,16.93,0.00,0.74
59480,14.59,13.92,178,2857,74.90,36.50,6.09,17,0.00,5.66,6.27,55,0.35,0.00,0,0.0,-9.00,16.93,0.00,0.74
59556,14.59,13.92,178,2855,74.90,36.00,6.09,17,0.00,5.66,5.88,55,0.35,0.00,0,0.0,-9.00,16.73,0.00,0.74
59632,14.59,13.92,178,2856,74.90,36.00,6.05,17,0.00,5.66,6.27,55,0.36,0.00,0,0.0,-9.00,16.66,0.00,0.74
59707,14.81,13.92,178,2838,74.90,36.50,6.07,17,0.00,5.66,5.88,55,0.35,0.00,0,0.0,-9.00,16.93,0.00,0.74
59783,14.81,13.92,178,2829,74.90,36.00,6.04,17,0.00,5.66,5.88,55,0.35,0.00,0,0.0,-9.00,16.73,0.00,0.74
59859,14.70,13.92,178,2833,74.90,36.00,6.04,17,0.00,5.66,5.88,55,0.35,0.00,0,0.0,-9.00,16.66,0.00,0.74
59933,14.70,13.92,178,2830,74.90,36.00,6.04,17,0.00,5.66,5.88,55,0.35,0.00,0,0.0,-9.14,16.52,0.00,0.74
60009,14.70,14.00,178,2835,74.90,36.00,6.03,17,0.00,5.51,5.88,55,0.35,0.00,0,0.0,-9.14,16.38,0.00,0.74
60084,14.70,14.00,178,2828,74.90,36.00,6.06,17,0.00,5.51,5.88,55,0.34,0.00,0,0.0,-9.14,16.38,0.00,0.74
60160,14.70,14.00,178,2838,74.90,35.50,6.05,17,0.00,5.51,5.88,55,0.34,0.00,0,0.0,-9.14,16.24,0.00,0.74
60235,14.70,13.92,178,2838,74.90,35.50,6.06,17,0.00,5.51,5.88,55,0.34,0.00,0,0.0,-9.14,16.11,0.00,0.72
60310,14.70,14.00,178,2838,74.90,35.50,6.05,17,0.00,5.37,5.49,55,0.33,0.00,0,0.0,-9.29,15.83,0.00,0.72
60386,14.70,13.92,178,2836,74.90,35.50,6.05,17,0.00,5.37,5.49,55,0.33,0.00,0,0.0,-9.29,15.83,0.00,0.72
60460,14.70,14.00,178,2813,74.90,35.50,5.40,17,0.00,5.37,5.49,55,0.33,0.00,0,0.0,-9.29,15.50,0.00,0.72
60536,14.70,13.92,178,2824,74.90,35.50,5.40,17,0.00,5.37,5.49,55,0.33,0.00,0,0.0,-9.29,15.42,0.00,0.72
60611,14.70,13.92,178,2815,74.90,35.50,5.41,17,0.00,5.37,5.49,55,0.32,0.00,0,0.0,-9.29,15.28,0.00,0.72
60688,14.81,14.08,178,2820,74.90,35.50,5.40,17,0.00,5.37,5.10,55,0.33,0.00,0,0.0,-9.29,15.28,0.00,0.72
60763,14.81,13.84,178,2816,74.90,35.50,6.01,17,0.00,5.37,5.10,55,0.33,0.00,0,0.0,-9.29,15.42,0.00,0.72
60837,14.70,13.92,178,2821,74.90,35.50,5.42,17,0.00,5.22,5.10,55,0.33,0.00,0,0.0,-9.43,15.14,0.00,0.72
60912,14.70,13.92,178,2825,74.90,35.50,5.42,17,0.00,5.37,5.10,55,0.33,0.00,0,0.0,-9.43,15.22,0.00,0.72
60987,14.70,14.00,178,2824,74.90,35.00,5.42,17,0.00,5.22,5.10,55,0.32,0.00,0,0.0,-9.43,15.36,0.00,0.72
