Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),A/F Learning #1 (%)
157496,14.81,13.76,176,2403,74.90,36.00,5.13,30,0.00,4.93,5.88,62,0.37,0.00,0,0.0,-9.43,13.00,0.00,0.74,-11.72
157573,14.59,13.76,176,2418,74.90,37.50,6.19,30,0.00,5.37,7.06,62,0.44,0.00,0,0.0,-9.00,17.30,0.00,0.78,-11.72
157651,14.47,13.76,176,2383,74.90,37.50,6.25,30,0.00,5.80,7.84,62,0.48,0.00,0,0.0,-8.56,18.65,0.00,0.80,-11.72
157728,13.09,13.76,176,2428,74.90,38.00,6.73,30,0.00,6.82,8.63,62,0.53,0.00,0,0.0,-7.98,19.82,0.00,0.82,-11.72
157807,12.98,13.76,176,2418,74.90,37.50,6.71,30,0.00,7.40,9.41,62,0.56,0.00,0,0.0,-7.40,21.45,0.00,0.86,-11.72
157883,13.90,13.84,176,2385,74.90,36.50,7.63,30,0.00,7.84,10.20,62,0.58,0.00,0,0.0,-6.67,20.80,0.00,0.88,-10.94
157961,14.36,13.76,176,2414,74.90,36.50,7.73,30,0.00,8.13,10.59,62,0.60,0.00,0,0.0,-6.38,23.94,0.00,0.88,-10.94
158040,14.24,13.76,176,2396,74.90,35.50,7.67,30,0.00,8.42,10.98,62,0.61,0.00,0,0.0,-6.09,24.60,0.00,0.90,-10.94
158116,14.59,13.76,176,2410,74.90,35.00,8.23,30,0.00,9.00,10.98,62,0.62,0.00,0,0.0,-5.80,24.99,0.00,0.90,-10.94
158195,14.70,13.76,176,2388,74.90,35.00,8.15,30,0.00,9.14,11.37,62,0.63,0.00,0,0.0,-5.66,25.08,0.00,0.92,-10.94
158273,14.59,13.76,176,2402,74.90,34.50,8.20,30,0.00,9.29,11.37,62,0.65,0.00,0,0.0,-5.51,25.57,0.00,0.92,-10.94
158350,14.70,13.76,176,2410,74.90,34.00,8.23,30,0.00,9.43,11.76,62,0.66,0.00,0,0.0,-5.22,26.30,0.00,0.92,-10.94
158428,14.70,13.76,176,2376,74.90,34.00,8.62,30,0.00,9.58,12.16,61,0.68,0.00,0,0.0,-5.08,27.23,0.00,0.94,-10.94
158506,14.59,13.76,176,2398,74.90,33.00,8.74,30,0.00,9.72,12.16,61,0.69,0.00,0,0.0,-4.93,27.44,0.00,0.94,-10.94
158582,14.70,13.76,176,2391,74.90,33.00,8.67,30,0.00,10.01,12.55,61,0.70,0.00,0,0.0,-4.79,27.44,0.00,0.94,-10.94
158660,14.59,13.76,176,2407,74.90,33.00,9.24,30,0.00,10.16,12.55,61,0.71,0.00,0,0.0,-4.64,28.16,0.00,0.96,-10.94
158738,14.70,13.76,176,2393,74.90,32.50,9.19,30,0.00,10.30,12.94,61,0.72,0.00,0,0.0,-4.35,28.92,0.00,0.96,-10.94
158816,14.81,13.76,176,2408,74.90,32.00,9.24,30,0.00,10.45,12.94,61,0.73,0.00,0,0.0,-4.21,29.24,0.00,0.96,-10.94
158893,14.81,13.76,176,2391,74.90,32.00,9.75,30,0.00,10.59,12.94,61,0.73,0.00,0,0.0,-4.21,29.13,0.00,0.96,-10.94
158970,14.81,13.76,176,2412,74.90,32.00,9.78,30,0.00,10.74,12.94,61,0.74,0.00,0,0.0,-4.06,29.46,0.00,0.98,-10.94
159048,14.70,13.68,176,2391,74.90,32.00,9.69,30,0.00,10.74,13.33,61,0.74,0.00,0,0.0,-4.06,29.24,0.00,0.98,-10.94
159127,14.70,13.68,176,2394,74.90,32.00,9.71,30,0.00,10.88,13.33,61,0.75,0.00,0,0.0,-3.92,29.68,0.00,0.98,-10.94
159203,14.81,13.76,176,2413,74.90,31.50,9.78,30,0.00,10.88,13.33,61,0.75,0.00,0,0.0,-3.77,29.79,0.00,0.98,-10.94
159281,14.81,13.68,176,2395,74.90,31.50,9.71,30,0.00,11.03,13.33,61,0.75,0.00,0,0.0,-3.77,30.13,0.00,0.98,-10.94
159359,14.70,13.68,176,2412,74.90,31.50,9.75,30,0.00,11.03,13.33,61,0.75,0.00,0,0.0,-3.77,30.13,0.00,0.98,-10.16
159437,14.81,13.76,176,2394,74.90,31.00,10.21,30,0.00,11.17,13.33,61,0.77,0.00,0,0.0,-3.63,30.44,0.00,0.98,-10.16
159513,14.70,13.68,176,2409,74.90,31.00,10.28,30,0.00,11.17,13.33,61,0.77,0.00,0,0.0,-3.63,30.66,0.00,0.98,-10.16
159592,14.59,13.68,176,2400,74.90,31.00,10.24,30,0.00,11.17,13.33,61,0.75,0.00,0,0.0,-3.63,30.44,0.00,0.98,-9.38
159670,14.59,13.68,176,2397,74.90,31.50,10.23,30,0.00,11.17,13.33,61,0.76,0.00,0,0.0,-3.63,30.44,0.00,0.98,-9.38
159747,14.47,13.68,176,2404,74.90,31.50,10.27,30,0.00,11.17,13.33,61,0.75,0.00,0,0.0,-3.63,30.44,0.00,0.98,-9.38
159825,14.70,13.68,176,2412,74.90,31.50,10.29,30,0.00,11.03,12.55,62,0.72,0.00,0,0.0,-3.77,29.79,0.00,0.96,-9.38
159903,14.47,13.68,176,2406,74.90,32.50,9.75,30,0.00,10.74,10.98,62,0.69,0.00,0,0.0,-4.06,27.02,0.00,0.90,-9.38
159979,14.59,13.68,176,2400,74.90,33.50,8.70,30,0.00,10.16,10.20,62,0.64,0.00,0,0.0,-5.08,23.36,0.00,0.86,-10.94
160058,14.36,13.68,176,2412,74.90,34.50,8.23,30,0.00,9.72,9.02,62,0.60,0.00,0,0.0,-5.66,22.06,0.00,0.84,-10.94
160134,14.13,13.68,176,2394,74.90,35.50,7.66,30,0.00,9.14,9.02,62,0.56,0.00,0,0.0,-5.95,21.62,0.00,0.82,-10.94
160212,14.59,13.76,176,2414,74.90,37.50,7.73,30,0.00,8.56,8.63,62,0.53,0.00,0,0.0,-6.24,21.28,0.00,0.82,-10.94
160290,14.81,13.68,176,2382,74.90,37.50,7.11,30,0.00,8.27,8.24,62,0.52,0.00,0,0.0,-6.53,20.43,0.00,0.82,-10.94
160368,14.81,13.68,176,2412,74.90,37.50,7.20,30,0.00,8.13,8.24,62,0.51,0.00,0,0.0,-6.67,20.34,0.00,0.80,-10.94
160445,15.04,13.68,176,2424,74.90,37.50,6.72,30,0.00,7.98,7.84,62,0.49,0.00,0,0.0,-6.96,19.42,0.00,0.80,-10.94
160524,15.16,13.76,176,2380,74.90,37.50,6.60,30,0.00,7.84,7.84,62,0.48,0.00,0,0.0,-7.11,19.11,0.00,0.80,-10.94
160601,15.16,13.76,176,2400,74.90,37.50,6.67,30,0.00,7.69,7.84,62,0.48,0.00,0,0.0,-7.11,19.18,0.00,0.80,-10.94
160678,15.39,13.76,176,2378,74.90,38.00,6.59,30,0.00,7.55,7.84,62,0.47,0.00,0,0.0,-7.25,18.65,0.00,0.80,-10.94
160756,15.04,13.76,176,2408,74.90,38.00,6.68,30,0.00,7.40,7.45,62,0.46,0.00,0,0.0,-7.40,18.51,0.00,0.80,-10.94
160833,14.93,13.76,176,2399,74.90,38.00,6.65,30,0.00,7.40,7.45,62,0.45,0.00,0,0.0,-7.55,18.13,0.00,0.80,-10.94
160912,15.04,13.68,176,2403,74.90,38.00,6.66,30,0.00,7.25,7.45,62,0.45,0.00,0,0.0,-7.55,18.13,0.00,0.78,-10.94
160988,14.93,13.76,176,2405,74.90,38.00,6.67,30,0.00,7.25,7.45,62,0.45,0.00,0,0.0,-7.55,18.28,0.00,0.78,-11.72
161066,14.81,13.76,176,2398,74.90,38.00,6.65,30,0.00,7.25,7.45,62,0.46,0.00,0,0.0,-7.55,18.43,0.00,0.78,-11.72
161143,14.93,13.76,176,2386,74.90,37.50,6.62,30,0.00,7.25,7.45,62,0.45,0.00,0,0.0,-7.55,18.28,0.00,0.78,-11.72
161222,14.70,13.76,176,2398,74.90,38.00,6.65,30,0.00,7.25,7.45,61,0.46,0.00,0,0.0,-7.55,18.36,0.00,0.78,-11.72
161298,14.81,13.76,176,2392,74.90,37.50,6.63,30,0.00,7.25,7.45,61,0.47,0.00,0,0.0,-7.55,18.51,0.00,0.80,-11.72
161377,14.70,13.76,176,2378,74.90,37.50,6.60,30,0.00,7.25,7.84,61,0.48,0.00,0,0.0,-7.40,18.88,0.00,0.80,-10.94
161454,14.81,13.76,176,2388,74.90,37.50,6.64,30,0.00,7.40,8.24,61,0.50,0.00,0,0.0,-7.40,19.34,0.00,0.82,-10.94
161532,14.81,13.68,176,2383,74.90,37.50,7.63,30,0.00,7.69,9.02,61,0.54,0.00,0,0.0,-7.11,20.61,0.00,0.84,-10.94
161609,14.36,13.76,176,2394,74.90,37.00,8.17,30,0.00,7.98,9.80,61,0.58,0.00,0,0.0,-6.82,22.22,0.00,0.86,-10.94
161687,14.24,13.76,176,2392,74.90,36.50,7.65,30,0.00,8.27,10.59,61,0.61,0.00,0,0.0,-6.24,24.04,0.00,0.88,-10.94
161765,14.24,13.68,176,2382,74.90,35.50,8.13,30,0.00,8.56,10.98,61,0.63,0.00,0,0.0,-5.95,24.60,0.00,0.90,-10.94
161842,14.13,13.68,176,2382,74.90,35.00,8.12,30,0.00,8.85,10.98,61,0.61,0.00,0,0.0,-5.66,24.69,0.00,0.90,-10.94
161920,14.59,13.76,176,2384,74.90,35.00,8.14,30,0.00,9.29,10.98,61,0.63,0.00,0,0.0,-5.51,24.80,0.00,0.90,-10.94
161998,14.59,13.76,176,2372,74.90,34.50,8.60,30,0.00,9.29,10.98,61,0.64,0.00,0,0.0,-5.51,25.27,0.00,0.90,-10.94
162076,14.59,13.68,176,2385,74.90,34.50,8.65,30,0.00,9.43,10.98,61,0.65,0.00,0,0.0,-5.37,25.57,0.00,0.90,-10.94
162154,14.59,13.68,176,2376,74.90,34.00,8.62,30,0.00,9.43,10.98,61,0.64,0.00,0,0.0,-5.22,25.18,0.00,0.90,-10.94
162231,14.59,13.76,176,2382,74.90,34.50,8.64,30,0.00,9.58,11.37,61,0.64,0.00,0,0.0,-5.22,25.47,0.00,0.90,-10.94
162309,14.70,13.68,176,2376,74.90,34.00,8.62,30,0.00,9.58,11.37,61,0.65,0.00,0,0.0,-5.22,25.57,0.00,0.90,-10.94
162387,14.81,13.76,176,2399,74.90,34.50,8.70,30,0.00,9.72,11.37,61,0.65,0.00,0,0.0,-5.08,25.67,0.00,0.90,-10.94
162464,14.70,13.68,176,2365,74.90,34.00,8.58,30,0.00,9.72,11.37,61,0.65,0.00,0,0.0,-5.08,25.87,0.00,0.90,-10.94
162542,14.70,13.76,176,2378,74.90,34.00,9.13,30,0.00,9.72,11.37,61,0.65,0.00,0,0.0,-5.08,25.78,0.00,0.90,-10.94
162619,14.81,13.76,176,2395,74.90,34.00,8.69,30,0.00,9.72,11.37,61,0.66,0.00,0,0.0,-5.08,25.99,0.00,0.90,-10.94
162697,14.70,13.68,176,2387,74.90,34.00,8.61,30,0.00,9.72,11.37,61,0.65,0.00,0,0.0,-5.08,26.09,0.00,0.90,-10.94
162776,14.70,13.68,176,2382,74.90,34.00,8.64,30,0.00,9.72,11.37,61,0.65,0.00,0,0.0,-5.08,25.87,0.00,0.90,-10.94
162852,14.70,13.68,176,2375,74.90,34.00,8.61,30,0.00,9.87,11.37,61,0.65,0.00,0,0.0,-4.93,25.67,0.00,0.90,-10.94
162930,14.70,13.76,176,2386,74.90,34.00,8.65,30,0.00,9.87,11.37,61,0.66,0.00,0,0.0,-4.93,26.29,0.00,0.90,-10.94
163007,14.70,13.68,176,2379,74.90,34.00,8.63,30,0.00,9.87,11.37,61,0.66,0.00,0,0.0,-4.93,26.09,0.00,0.90,-10.94
163085,14.70,13.68,176,2374,74.90,34.00,8.67,30,0.00,9.87,11.37,61,0.65,0.00,0,0.0,-4.93,26.09,0.00,0.90,-10.94
163163,14.59,13.68,176,2380,74.90,34.50,8.63,30,0.00,9.72,11.37,61,0.64,0.00,0,0.0,-5.08,25.37,0.00,0.90,-10.94
163241,14.81,13.68,176,2384,74.90,35.00,8.14,30,0.00,9.43,8.24,61,0.59,0.00,0,0.0,-5.37,22.42,0.00,0.82,-10.94
163319,14.59,13.76,176,2378,74.90,36.50,7.10,30,0.00,8.56,6.67,61,0.49,0.00,0,0.0,-6.96,18.88,0.00,0.76,-10.94
163396,13.78,13.68,176,2387,74.90,37.50,6.11,30,0.00,7.84,5.88,61,0.44,0.00,0,0.0,-7.55,15.16,0.00,0.72,-10.94
163474,13.67,13.76,176,2373,74.90,37.50,5.57,30,0.00,7.25,4.71,61,0.39,0.00,0,0.0,-8.27,13.48,0.00,0.70,-11.72
163551,14.13,13.76,176,2377,74.90,36.50,5.05,30,0.00,6.53,3.14,60,0.33,0.00,0,0.0,-8.85,11.45,0.00,0.64,-11.72
163630,14.59,13.68,176,2371,74.90,35.50,4.55,30,0.00,5.37,2.75,60,0.29,0.00,0,0.0,-9.43,10.28,0.00,0.64,-11.72
163706,14.59,13.76,176,2351,74.90,34.50,4.01,30,0.00,5.08,2.75,60,0.27,0.00,0,0.0,-9.72,10.03,0.00,0.64,-11.72
163784,14.70,13.68,176,2351,74.90,34.00,4.01,30,0.00,4.79,2.75,60,0.25,0.00,0,0.0,-10.30,9.53,0.00,0.64,-11.72
163862,14.70,13.76,176,2372,74.90,34.00,4.05,30,0.00,4.50,2.75,60,0.24,0.00,0,0.0,-10.30,9.35,0.00,0.62,-11.72
163939,14.81,13.76,176,2372,74.90,33.50,3.50,30,0.00,4.50,2.75,60,0.23,0.00,0,0.0,-10.45,8.86,0.00,0.62,-11.72
164017,15.39,13.84,176,2339,74.90,33.00,3.59,30,0.00,4.21,2.35,61,0.23,0.00,0,0.0,-10.59,9.13,0.00,0.62,-11.72
164094,15.62,13.76,176,2373,74.90,33.00,3.54,30,0.00,4.21,2.35,61,0.24,0.00,0,0.0,-10.59,8.87,0.00,0.62,-11.72
164172,15.73,13.76,176,2344,74.90,33.00,4.00,30,0.00,4.21,2.35,61,0.23,0.00,0,0.0,-10.59,8.78,0.00,0.62,-11.72
164250,15.73,13.76,176,2364,74.90,33.00,3.53,30,0.00,4.21,2.35,61,0.23,0.00,0,0.0,-10.59,9.09,0.00,0.62,-11.72
164328,15.50,13.76,176,2330,74.90,33.00,3.98,30,0.00,4.21,2.35,61,0.22,0.00,0,0.0,-10.74,8.74,0.00,0.62,-11.72
164404,15.04,13.76,176,2327,74.90,33.00,3.57,30,0.00,4.06,2.35,61,0.23,0.00,0,0.0,-10.74,8.91,0.00,0.62,-11.72
164482,14.81,13.76,176,2358,74.90,33.00,3.52,30,0.00,4.06,2.35,60,0.22,0.00,0,0.0,-10.74,8.65,0.00,0.62,-11.72
164560,14.93,13.76,176,2326,74.90,33.00,3.97,30,0.00,4.06,2.35,60,0.22,0.00,0,0.0,-10.74,8.82,0.00,0.62,-11.72
164638,14.81,13.76,176,2366,74.90,33.00,3.53,30,0.00,4.06,2.35,60,0.23,0.00,0,0.0,-10.74,8.73,0.00,0.62,-11.72
164716,14.70,13.76,176,2313,74.90,32.50,3.45,30,0.00,4.06,2.35,60,0.22,0.00,0,0.0,-10.74,8.52,0.00,0.62,-11.72
164793,14.70,13.76,176,2312,74.90,32.50,3.52,30,0.00,4.06,2.35,60,0.22,0.00,0,0.0,-10.74,8.64,0.00,0.62,-11.72
164871,14.59,13.76,176,2320,74.90,33.00,3.47,30,0.00,3.92,2.35,60,0.22,0.00,0,0.0,-10.88,8.36,0.00,0.62,-11.72
164948,14.59,13.76,176,2336,74.90,32.50,3.49,30,0.00,3.92,2.35,60,0.22,0.00,0,0.0,-10.88,8.36,0.00,0.62,-11.72
165026,14.47,13.76,176,2310,74.90,32.50,3.45,30,0.00,3.92,2.35,60,0.21,0.00,0,0.0,-10.88,8.19,0.00,0.62,-11.72
165103,14.47,13.76,176,2333,74.90,32.50,3.48,30,0.00,3.92,2.35,60,0.21,0.00,0,0.0,-10.88,8.19,0.00,0.62,-11.72
165180,14.47,13.76,176,2314,74.90,32.50,3.45,30,0.00,3.92,2.35,60,0.21,0.00,0,0.0,-10.88,8.03,0.00,0.62,-11.72
165259,14.47,13.76,176,2307,74.90,32.50,3.44,30,0.00,3.92,2.35,60,0.20,0.00,0,0.0,-10.88,8.06,0.00,0.62,-11.72
165336,14.47,13.76,176,2318,74.90,31.00,0.00,30,0.00,3.63,0.00,60,0.18,0.00,0,0.0,-11.17,6.26,0.00,0.54,-11.72
165414,14.47,13.76,176,2309,74.90,28.50,0.00,30,0.00,3.34,0.00,60,0.15,0.00,0,0.0,-11.61,5.61,0.00,0.54,-11.72
165491,14.81,13.76,176,2264,74.90,26.00,0.00,30,0.00,3.19,0.00,59,0.16,0.00,0,0.0,-11.46,5.58,0.00,0.54,-11.72
165569,15.73,13.76,176,2116,74.90,22.50,0.00,30,0.00,3.34,0.00,59,0.18,0.00,0,0.0,-11.32,5.87,0.00,0.54,-11.72
165647,20.10,13.76,176,1872,74.90,18.00,0.00,30,0.00,3.63,0.00,59,0.21,0.00,0,0.0,-11.17,6.29,0.00,0.54,-11.72
165725,22.05,13.76,176,1736,74.90,15.50,0.00,30,0.00,3.77,0.00,59,0.24,0.00,0,0.0,-11.03,6.48,0.00,0.54,-11.72
165802,24.35,13.76,176,1592,74.90,14.00,0.00,30,0.00,4.06,0.00,59,0.29,0.00,0,0.0,-10.74,7.03,0.00,0.54,-11.72
165880,24.69,13.76,176,1486,74.90,22.50,0.00,30,0.00,4.21,0.00,59,0.33,0.00,0,0.0,-10.30,7.37,0.00,0.54,-11.72
165957,25.04,13.76,176,1355,74.90,22.50,0.00,30,0.00,4.50,0.00,59,0.33,0.00,0,0.0,-10.01,6.70,0.00,0.54,-11.72
166036,24.46,13.76,176,1127,74.90,22.50,2.61,30,0.00,4.79,0.00,59,0.33,0.00,0,0.0,-9.72,6.62,0.00,0.54,-11.72
166114,23.89,13.76,176,1174,74.90,21.00,2.60,30,0.00,5.22,0.39,59,0.29,0.00,0,0.0,-9.58,5.71,0.00,0.56,-11.72
166190,23.77,13.68,176,1230,74.90,14.00,2.62,30,0.00,5.22,4.71,59,0.43,0.00,0,0.0,-9.58,6.48,0.00,0.70,-11.72
166268,23.54,13.76,176,1233,74.90,18.00,4.21,30,0.00,6.24,10.59,59,0.75,0.00,0,0.0,-5.66,10.79,0.00,0.92,-10.94
166346,23.31,13.68,176,1332,74.90,22.50,6.25,30,0.00,9.14,20.00,59,1.00,0.00,0,0.0,-2.47,34.75,0.00,1.20,-10.94
166424,21.94,13.76,176,1578,74.90,19.00,8.75,30,0.00,12.33,20.39,58,0.84,0.00,0,15.8,-2.47,29.33,0.00,1.18,-10.94
166501,13.90,13.76,176,2568,74.90,33.00,9.05,30,0.00,9.87,9.41,58,0.60,0.00,0,0.0,-4.93,19.27,0.00,0.82,-10.94
166579,14.01,13.76,176,2935,74.90,38.50,7.51,30,0.00,7.11,1.18,58,0.36,0.00,0,0.0,-7.69,12.85,0.00,0.58,-10.94
166656,12.86,13.84,176,3078,74.90,37.50,0.00,30,0.00,5.66,0.00,58,0.25,0.00,0,0.0,-9.14,9.65,0.00,0.56,-11.72
166734,12.86,13.68,176,2971,74.90,33.00,0.00,30,0.00,4.79,0.00,58,0.19,0.00,0,0.0,-10.74,8.31,0.00,0.54,-11.72
166812,14.13,13.76,176,2920,74.90,29.50,0.00,30,0.00,4.06,0.00,58,0.16,0.00,0,0.0,-10.88,7.98,0.00,0.54,-11.72
166890,14.81,13.84,176,2936,74.90,25.50,0.00,30,0.00,3.92,0.00,58,0.16,0.00,0,0.0,-11.17,8.06,0.00,0.54,-11.72
166968,21.13,13.76,176,2983,74.90,23.50,0.00,30,0.00,3.63,0.00,58,0.17,0.00,0,0.0,-11.17,8.23,0.00,0.54,-11.72
167045,24.35,13.84,176,2944,74.90,21.00,0.00,30,0.00,3.63,0.00,58,0.17,0.00,0,0.0,-11.17,8.18,0.00,0.54,-11.72
167122,25.38,13.84,176,2986,74.90,19.00,0.00,30,0.00,3.63,0.00,58,0.16,0.00,0,0.0,-11.17,8.27,0.00,0.54,-11.72
167200,24.92,13.84,176,2933,74.90,18.00,0.00,30,0.00,3.63,0.00,58,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
167278,23.66,13.84,176,2949,74.90,18.00,0.00,30,0.00,3.63,0.00,58,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
167356,24.00,13.84,176,2956,74.90,18.00,0.00,30,0.00,3.63,0.00,58,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
167432,23.66,13.84,176,2932,74.90,18.00,0.00,30,0.00,3.63,0.00,58,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
167511,23.77,13.84,176,2927,74.90,17.50,0.00,30,0.00,3.63,0.00,58,0.17,0.00,0,0.0,-11.17,8.11,0.00,0.54,-11.72
167589,23.77,13.84,176,2925,74.90,17.50,0.00,30,0.00,3.63,0.00,58,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
167666,23.77,13.84,176,2933,74.90,18.00,0.00,30,0.00,3.63,0.00,58,0.17,0.00,0,0.0,-11.17,7.98,0.00,0.54,-11.72
167744,23.77,13.84,176,2912,74.90,17.50,0.00,30,0.00,3.63,0.00,58,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
167822,23.66,13.84,176,2910,74.90,17.50,0.00,30,0.00,3.63,0.00,57,0.17,0.00,0,0.0,-11.17,8.18,0.00,0.54,-11.72
167899,23.89,13.84,176,2902,74.90,17.50,0.00,30,0.00,3.48,0.00,57,0.17,0.00,0,0.0,-11.32,8.18,0.00,0.54,-11.72
167977,23.77,13.84,176,2911,74.90,17.50,0.00,30,0.00,3.48,0.00,57,0.17,0.00,0,0.0,-11.17,8.06,0.00,0.54,-11.72
168055,23.54,13.84,176,2911,74.90,17.50,0.00,30,0.00,3.63,0.00,57,0.17,0.00,0,0.0,-11.32,8.11,0.00,0.54,-11.72
168133,23.77,13.84,176,2892,74.90,17.50,0.00,30,0.00,3.48,0.00,57,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
168211,23.77,13.84,176,2883,74.90,17.50,0.00,30,0.00,3.48,0.00,57,0.17,0.00,0,0.0,-11.32,8.14,0.00,0.54,-11.72
168288,23.43,13.84,176,2879,74.90,17.50,0.00,30,0.00,3.63,0.00,57,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
168365,23.54,13.76,176,2890,74.90,17.50,0.00,30,0.00,3.63,0.00,57,0.17,0.00,0,0.0,-11.32,8.19,0.00,0.54,-11.72
168443,23.66,13.84,176,2889,74.90,17.50,0.00,31,0.00,3.48,0.00,57,0.17,0.00,0,0.0,-11.17,8.19,0.00,0.54,-11.72
168521,23.54,13.84,176,2879,74.90,17.50,0.00,31,0.00,3.63,0.00,57,0.17,0.00,0,0.0,-11.17,8.23,0.00,0.54,-11.72
168599,23.77,13.84,176,2857,74.90,17.50,0.00,31,0.00,3.63,0.00,57,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
168677,23.43,13.84,176,2852,74.90,17.50,0.00,31,0.00,3.63,0.00,57,0.17,0.00,0,0.0,-11.17,8.18,0.00,0.54,-11.72
168754,23.66,13.84,176,2852,74.90,17.50,0.00,31,0.00,3.63,0.00,56,0.17,0.00,0,0.0,-11.32,8.14,0.00,0.54,-11.72
168832,23.66,13.84,176,2850,74.90,17.50,0.00,31,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.17,8.23,0.00,0.54,-11.72
168909,23.66,13.84,176,2860,74.90,17.50,0.00,31,0.00,3.63,0.00,56,0.17,0.00,0,0.0,-11.32,8.11,0.00,0.54,-11.72
168988,23.89,13.84,176,2846,74.90,17.50,0.00,31,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.32,8.14,0.00,0.54,-11.72
169065,23.66,13.76,176,2844,74.90,17.50,0.00,31,0.00,3.63,0.00,56,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
169142,23.66,13.84,176,2826,74.90,17.50,0.00,31,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.32,8.14,0.00,0.54,-11.72
169220,23.89,13.76,176,2826,74.90,17.50,0.00,31,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
169298,23.54,13.84,176,2820,74.90,17.50,0.00,31,0.00,3.63,0.00,56,0.18,0.00,0,0.0,-11.32,8.23,0.00,0.54,-11.72
169376,23.54,13.84,176,2808,74.90,17.50,0.00,31,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.17,8.11,0.00,0.54,-11.72
169452,23.77,13.84,176,2807,74.90,17.50,0.00,31,0.00,3.63,0.00,56,0.17,0.00,0,0.0,-11.17,8.18,0.00,0.54,-11.72
169530,23.77,13.84,176,2802,74.90,17.50,0.00,31,0.00,3.48,0.00,56,0.17,0.00,0,0.0,-11.32,8.14,0.00,0.54,-11.72
169607,23.54,13.76,176,2814,74.90,17.50,0.00,31,0.00,3.63,0.00,56,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
169686,23.77,13.76,176,2806,74.90,17.50,0.00,31,0.00,3.48,0.00,55,0.18,0.00,0,0.0,-11.17,8.22,0.00,0.54,-11.72
169763,23.66,13.76,176,2804,74.90,17.50,0.00,31,0.00,3.63,0.00,55,0.17,0.00,0,0.0,-11.17,8.14,0.00,0.54,-11.72
169841,23.77,13.84,176,2798,74.90,17.50,0.00,31,0.00,3.48,0.00,55,0.18,0.00,0,0.0,-11.32,8.06,0.00,0.54,-11.72
169919,23.43,13.76,176,2792,74.90,17.50,0.00,31,0.00,3.48,0.00,55,0.18,0.00,0,0.0,-11.32,8.06,0.00,0.54,-11.72
169997,23.77,13.84,176,2789,74.90,17.50,0.00,31,0.00,3.48,0.00,55,0.17,0.00,0,0.0,-11.32,8.19,0.00,0.54,-11.72
170074,23.77,13.76,176,2778,74.90,17.00,0.00,31,0.00,3.48,0.00,55,0.18,0.00,0,0.0,-11.32,8.18,0.00,0.54,-11.72
170151,23.66,13.76,176,2782,74.90,17.00,0.00,31,0.00,3.48,0.00,55,0.18,0.00,0,0.0,-11.32,8.06,0.00,0.54,-11.72
170229,23.77,13.76,176,2778,74.90,17.00,0.00,31,0.00,3.48,0.00,55,0.17,0.00,0,0.0,-11.32,8.14,0.00,0.54,-11.72
170307,23.31,13.76,176,2765,74.90,17.00,0.00,31,0.00,3.48,0.00,55,0.17,0.00,0,0.0,-11.32,8.06,0.00,0.54,-11.72
170385,23.89,13.84,176,2747,74.90,17.00,0.00,31,0.00,3.48,0.00,55,0.18,0.00,0,0.0,-11.32,8.06,0.00,0.54,-11.72
170462,23.66,13.76,176,2746,74.90,17.00,0.00,31,0.00,3.48,0.00,55,0.17,0.00,0,0.0,-11.32,7.98,0.00,0.54,-11.72
170540,23.31,13.76,176,2745,74.90,17.00,0.00,31,0.00,3.48,0.00,55,0.18,0.00,0,0.0,-11.32,7.98,0.00,0.54,-11.72
170618,23.66,13.76,176,2735,74.90,17.00,0.00,31,0.00,3.48,0.00,53,0.17,0.00,0,0.0,-11.32,8.02,0.00,0.54,-11.72
170696,23.43,13.76,176,2730,74.90,17.00,0.00,31,0.00,3.48,0.00,53,0.17,0.00,0,0.0,-11.32,7.98,0.00,0.54,-11.72
