Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier),MAF/SD Blend Percentage (%),Primary Wastegate Duty Cycle (%)
810362,-14.06,23.77,13.68,189,0.17,2730,0.00,17.00,0.00,111,0.00,0,3.34,-11.46,7.90,1.60,0.00,0.54,71.8048,0.0,0.00
810442,-14.06,24.00,13.68,189,0.17,2720,0.00,17.00,0.00,111,0.00,0,3.48,-11.32,7.94,1.60,0.00,0.54,71.7926,0.0,0.00
810521,-14.06,23.66,13.60,189,0.17,2717,0.00,17.00,0.00,111,0.00,0,3.48,-11.32,7.82,1.60,0.00,0.54,71.8079,0.0,0.00
810601,-14.06,23.77,13.60,189,0.17,2700,0.00,17.00,0.00,111,0.00,0,3.48,-11.32,7.90,1.60,0.00,0.54,71.7407,0.0,0.00
810681,-14.06,23.66,13.68,189,0.17,2711,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.86,1.60,0.00,0.54,71.7682,0.0,0.00
810761,-14.06,23.66,13.60,189,0.17,2700,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.78,1.58,0.00,0.54,71.7194,0.0,0.00
810841,-14.06,23.77,13.68,189,0.17,2698,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.82,1.60,0.00,0.54,71.6949,0.0,0.00
810920,-14.06,24.12,13.60,189,0.17,2686,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.78,1.60,0.00,0.54,71.7010,0.0,0.00
811001,-14.06,23.77,13.60,189,0.18,2678,0.00,16.50,0.00,111,0.00,0,3.48,-11.46,7.82,1.60,0.00,0.54,71.6644,0.0,0.00
811080,-14.06,23.43,13.60,189,0.17,2670,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.74,1.60,0.00,0.54,71.6583,0.0,0.00
811161,-14.06,23.66,13.60,189,0.17,2654,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.74,1.60,0.00,0.54,71.6187,0.0,0.00
811240,-14.06,24.00,13.52,189,0.17,2648,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.70,1.58,0.00,0.54,71.6370,0.0,0.00
811321,-14.06,24.00,13.60,189,0.18,2633,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.74,1.58,0.00,0.54,71.5729,0.0,0.00
811401,-14.06,24.00,13.60,189,0.18,2630,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.70,1.58,0.00,0.54,71.5881,0.0,0.00
811481,-14.06,23.77,13.68,189,0.18,2632,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.70,1.58,0.00,0.54,71.5485,0.0,0.00
811560,-14.06,24.00,13.60,189,0.18,2628,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.62,1.58,0.00,0.54,71.5454,0.0,0.00
811641,-14.06,23.66,13.68,189,0.17,2608,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.66,1.58,0.00,0.54,71.4996,0.0,0.00
811722,-14.06,23.66,13.60,189,0.18,2595,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.65,1.58,0.00,0.54,71.5210,0.0,0.00
811801,-14.06,23.66,13.68,189,0.17,2593,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.62,1.58,0.00,0.54,71.4539,0.0,0.00
811882,-14.06,23.66,13.60,189,0.18,2592,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.62,1.58,0.00,0.54,71.4752,0.0,0.00
811961,-14.06,23.54,13.68,189,0.18,2590,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.57,1.58,0.00,0.54,71.4172,0.0,0.00
812041,-14.06,23.54,13.68,189,0.18,2558,0.00,16.50,0.00,111,0.00,0,3.48,-11.32,7.57,1.58,0.00,0.54,71.3989,0.0,0.00
812122,-14.06,23.66,13.68,189,0.18,2549,0.00,16.00,0.00,111,0.00,0,3.48,-11.32,7.54,1.58,0.00,0.54,71.3501,0.0,0.00
812201,-14.06,23.89,13.68,189,0.18,2547,0.00,16.00,0.00,111,0.00,0,3.48,-11.32,7.45,1.58,0.00,0.54,71.3074,0.0,0.00
812281,-14.06,23.66,13.68,189,0.18,2534,0.00,16.00,0.00,111,0.00,0,3.48,-11.32,7.45,1.56,0.00,0.54,71.2891,0.0,0.00
812361,-14.06,23.77,13.68,189,0.18,2498,0.00,16.00,0.00,111,0.00,0,3.48,-11.32,7.37,1.56,0.00,0.54,71.2341,0.0,0.00
812440,-14.06,23.66,13.68,189,0.18,2490,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,7.32,1.56,0.00,0.54,71.1731,0.0,0.00
812521,-14.06,23.77,13.60,189,0.18,2479,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,7.24,1.56,0.00,0.54,71.1578,0.0,0.00
812601,-14.06,23.89,13.68,189,0.18,2448,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,7.21,1.56,0.00,0.54,71.1243,0.0,0.00
812681,-14.06,23.43,13.60,189,0.18,2440,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,7.17,1.56,0.00,0.54,71.0297,0.0,0.00
812760,-14.06,23.54,13.68,189,0.18,2406,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,7.14,1.56,0.00,0.54,71.0022,0.0,0.00
812840,-14.06,23.77,13.68,189,0.18,2399,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,7.14,1.54,0.00,0.54,70.9747,0.0,0.00
812921,-14.06,23.54,13.60,189,0.18,2385,0.00,15.50,0.00,111,0.00,0,3.63,-11.17,7.03,1.54,0.00,0.54,70.9167,0.0,0.00
813001,-14.06,23.77,13.68,189,0.17,2352,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,6.88,1.52,0.00,0.54,70.8893,0.0,0.00
813080,-14.06,23.54,13.68,189,0.17,2322,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,6.66,1.52,0.00,0.54,70.7825,0.0,0.00
813160,-14.06,23.54,13.68,189,0.16,2322,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,6.33,1.50,0.00,0.54,70.7672,0.0,0.00
813240,-14.06,23.43,13.68,189,0.16,2296,0.00,15.50,0.00,111,0.00,0,3.34,-11.46,6.07,1.48,0.00,0.54,70.6970,0.0,0.00
813321,-14.06,23.54,13.60,189,0.15,2288,0.00,15.50,0.00,111,0.00,0,3.34,-11.46,5.79,1.46,0.00,0.54,70.6543,0.0,0.00
813400,-14.06,23.66,13.68,189,0.15,2262,0.00,15.50,0.00,111,0.00,0,3.34,-11.46,5.65,1.44,0.00,0.54,70.5994,0.0,0.00
813481,-14.06,23.77,13.68,189,0.15,2227,0.00,15.50,0.00,111,0.00,0,3.34,-11.46,5.52,1.44,0.00,0.54,70.5475,0.0,0.00
813560,-14.06,23.66,13.68,189,0.15,2219,0.00,15.50,0.00,111,0.00,0,3.34,-11.46,5.44,1.44,0.00,0.54,70.5048,0.0,0.00
813641,-14.06,24.00,13.60,189,0.15,2196,0.00,15.50,0.00,111,0.00,0,3.34,-11.46,5.51,1.44,0.00,0.54,70.4376,0.0,0.00
813719,-14.06,23.66,13.68,189,0.15,2176,0.00,15.50,0.00,111,0.00,0,3.34,-11.46,5.44,1.44,0.00,0.54,70.4346,0.0,0.00
813801,-14.06,23.89,13.68,189,0.15,2174,0.00,15.50,0.00,111,0.00,0,3.34,-11.46,5.52,1.44,0.00,0.54,70.3613,0.0,0.00
813880,-14.06,23.66,13.60,189,0.16,2130,0.00,15.50,0.00,111,0.00,0,3.34,-11.46,5.52,1.44,0.00,0.54,70.3278,0.0,0.00
813961,-14.06,23.66,13.68,189,0.16,2119,0.00,15.50,0.00,111,0.00,0,3.34,-11.46,5.52,1.44,0.00,0.54,70.2362,0.0,0.00
814040,-14.06,23.66,13.60,189,0.16,2096,0.00,15.50,0.00,111,0.00,0,3.34,-11.46,5.52,1.44,0.00,0.54,70.2026,0.0,0.00
814120,-14.06,23.54,13.60,189,0.16,2081,0.00,15.50,0.00,111,0.00,0,3.34,-11.32,5.52,1.44,0.00,0.54,70.1630,0.0,0.00
814200,-14.06,23.89,13.60,189,0.16,2061,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.51,1.44,0.00,0.54,70.1111,0.0,0.00
814280,-14.06,23.77,13.60,189,0.16,2019,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.52,1.44,0.00,0.54,70.0562,0.0,0.00
814360,-14.06,23.89,13.60,189,0.16,2025,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.54,1.44,0.00,0.54,70.0012,0.0,0.00
814441,-14.06,23.89,13.60,189,0.17,1994,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.55,1.44,0.00,0.54,70.0195,0.0,0.00
814519,-14.06,23.89,13.60,189,0.17,1990,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.48,1.44,0.00,0.54,70.0012,0.0,0.00
814601,-14.06,23.66,13.60,189,0.17,1967,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.52,1.44,0.00,0.54,70.0012,0.0,0.00
814679,-14.06,24.00,13.68,189,0.17,1964,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.52,1.44,0.00,0.54,70.0012,0.0,0.00
814760,-14.06,23.54,13.60,189,0.17,1928,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.52,1.44,0.00,0.54,70.0012,0.0,0.00
814839,-14.06,23.54,13.60,189,0.17,1935,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.52,1.44,0.00,0.54,70.0012,0.0,0.00
814919,-14.06,23.77,13.60,189,0.17,1910,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.52,1.44,0.00,0.54,70.0012,0.0,0.00
815000,-14.06,23.89,13.60,189,0.17,1902,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.52,1.44,0.00,0.54,70.0012,0.0,0.00
815079,-14.06,23.66,13.68,189,0.18,1877,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.47,1.44,0.00,0.54,70.0012,0.0,0.00
815159,-14.06,23.66,13.60,189,0.18,1879,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.52,1.44,0.00,0.54,70.0012,0.0,0.00
815238,-14.06,23.77,13.68,189,0.18,1853,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.52,1.44,0.00,0.54,70.0012,0.0,0.00
815319,-14.06,23.54,13.68,189,0.19,1748,0.00,15.50,0.00,111,0.00,0,3.48,-11.32,5.52,1.44,0.00,0.54,70.0012,0.0,0.00
815399,-14.06,23.66,13.60,189,0.20,1584,0.00,15.00,0.00,111,0.00,0,3.48,-11.17,5.52,1.46,0.00,0.54,69.7388,0.0,0.00
815480,-14.06,23.43,13.68,189,0.25,1441,0.00,22.50,0.00,111,0.00,0,3.77,-11.03,5.93,1.46,0.00,0.54,69.3573,0.0,0.00
815559,-14.06,23.54,13.68,189,0.28,1299,0.00,22.50,2.28,113,0.00,0,3.92,-10.74,5.96,1.46,0.00,0.54,68.2068,0.0,0.00
815639,-14.06,23.66,13.60,189,0.32,1062,0.00,22.50,2.27,113,0.00,0,4.06,-10.30,5.79,1.46,0.00,0.54,67.6239,0.0,0.00
815720,-14.06,23.43,13.60,189,0.34,1044,0.00,22.50,2.23,113,0.00,0,4.50,-10.01,5.93,1.44,0.00,0.54,67.4683,0.0,0.00
815798,-14.06,23.20,13.68,189,0.32,1039,0.00,22.50,2.00,113,0.00,0,4.79,-10.01,5.48,1.44,0.00,0.54,67.3004,0.0,0.00
815879,-14.06,23.54,13.60,189,0.32,1030,0.00,22.50,1.98,113,0.00,0,4.93,-9.87,5.41,1.44,0.00,0.54,67.0441,0.0,0.00
815959,-14.06,23.66,13.60,189,0.32,1004,0.00,22.50,1.90,113,0.00,0,5.08,-9.72,5.24,1.42,0.00,0.54,66.9128,0.0,0.00
816039,-14.06,23.66,13.68,189,0.32,969,0.00,22.50,1.86,113,0.00,0,5.08,-9.58,5.24,1.42,0.00,0.54,66.7786,0.0,0.00
816119,-14.06,23.20,13.68,189,0.34,942,0.00,22.50,2.01,113,0.00,0,5.22,-9.58,5.28,1.44,0.00,0.54,66.6809,0.0,0.00
816199,-14.06,18.95,13.60,189,0.35,920,0.00,22.50,1.96,113,0.00,0,5.37,-9.43,5.30,1.44,0.00,0.54,66.7358,0.0,0.00
816279,-14.06,17.00,13.60,189,0.35,905,0.00,22.50,1.93,113,0.00,0,5.51,-9.29,5.30,1.44,0.00,0.54,66.7969,0.0,0.00
816358,-14.06,15.39,13.60,189,0.36,893,0.00,22.50,1.91,113,0.00,0,5.51,-9.14,5.27,1.42,0.00,0.54,66.9067,0.0,0.00
816439,-14.06,15.04,13.68,189,0.36,890,0.00,22.50,1.90,113,0.00,0,5.66,-9.14,5.24,1.42,0.00,0.54,66.9708,0.0,0.00
816518,-14.06,14.47,13.60,189,0.35,884,0.00,22.50,1.89,113,0.00,0,5.80,-9.00,5.17,1.40,0.00,0.54,67.0105,0.0,0.00
816599,-14.06,13.90,13.60,189,0.35,884,0.00,22.50,1.88,113,0.00,0,5.80,-9.00,5.17,1.40,0.00,0.54,67.1082,0.0,0.00
816678,-14.06,14.01,13.60,189,0.35,883,0.00,22.50,1.87,113,0.00,0,5.80,-9.00,5.21,1.42,0.00,0.54,67.1265,0.0,0.00
816757,-14.06,13.78,13.60,189,0.36,878,0.00,22.50,1.87,113,0.00,0,5.80,-8.85,5.21,1.42,0.00,0.54,67.2607,0.0,0.00
816837,-14.06,13.90,13.60,189,0.36,879,0.00,22.50,1.88,113,0.00,0,5.95,-8.85,5.24,1.44,0.00,0.54,67.3126,0.0,0.00
816918,-14.06,14.13,13.60,189,0.36,886,0.00,22.00,1.89,113,0.00,0,5.95,-8.85,5.34,1.44,0.00,0.54,67.2974,0.0,0.00
816997,-14.06,14.13,13.60,189,0.36,882,0.00,22.00,1.88,113,0.00,0,5.95,-8.85,5.34,1.44,0.00,0.54,67.4408,0.0,0.00
817077,-14.06,14.24,13.60,189,0.36,906,0.00,20.50,1.93,113,0.00,0,5.95,-8.85,5.34,1.44,0.00,0.54,67.6819,0.0,0.00
817156,-14.06,14.13,13.60,189,0.35,916,0.00,19.00,1.95,113,0.00,0,5.95,-8.85,5.28,1.44,0.00,0.54,67.7124,0.0,0.00
817237,-14.06,14.24,13.68,189,0.34,909,0.00,18.00,1.94,113,0.00,0,5.95,-8.85,5.21,1.44,0.00,0.54,67.5812,0.0,0.00
817317,-14.06,14.36,13.60,189,0.34,914,0.00,17.00,1.95,113,0.00,0,5.95,-8.85,5.21,1.44,0.00,0.54,67.3553,0.0,0.00
817396,-14.06,14.24,13.60,189,0.35,896,0.00,19.00,1.92,113,0.00,0,5.80,-9.00,5.17,1.44,0.00,0.54,67.3950,0.0,0.00
817476,-14.06,14.36,13.68,189,0.35,881,0.00,18.00,1.88,113,0.00,0,5.80,-9.00,5.28,1.44,0.00,0.54,67.2363,0.0,0.00
817556,-14.06,14.36,13.60,189,0.36,885,0.00,19.00,1.89,113,0.00,0,5.80,-8.85,5.30,1.44,0.00,0.54,67.3309,0.0,0.00
817636,-14.06,14.70,13.68,189,0.37,879,0.00,19.50,1.87,113,0.00,0,5.95,-8.85,5.41,1.44,0.00,0.54,67.4591,0.0,0.00
817716,-14.06,14.59,13.52,189,0.37,891,0.00,17.50,1.90,113,0.00,0,5.95,-8.85,5.48,1.44,0.00,0.54,67.4774,0.0,0.00
817795,-14.06,14.70,13.60,189,0.37,897,0.00,17.50,1.91,113,0.00,0,5.95,-8.85,5.52,1.44,0.00,0.54,67.5537,0.0,0.00
817876,-14.06,14.81,13.60,189,0.37,893,0.00,16.50,1.90,113,0.00,0,5.95,-8.85,5.48,1.44,0.00,0.54,67.6270,0.0,0.00
817954,-14.06,14.70,13.52,189,0.37,902,0.00,16.00,1.92,113,0.00,0,5.95,-8.85,5.44,1.42,0.00,0.54,67.6361,0.0,0.00
818034,-14.06,14.59,13.60,189,0.36,896,0.00,16.50,1.91,113,0.00,0,5.95,-8.85,5.41,1.42,0.00,0.54,67.6208,0.0,0.00
818115,-14.06,14.47,13.52,189,0.36,902,0.00,15.50,1.93,113,0.00,0,5.95,-8.85,5.41,1.42,0.00,0.54,67.5415,0.0,0.00
818194,-14.06,14.36,13.60,189,0.36,906,0.00,16.50,1.93,113,0.00,0,5.95,-8.85,5.41,1.42,0.00,0.54,67.6514,0.0,0.00
818274,-14.06,14.36,13.60,189,0.36,900,0.00,14.50,1.92,113,0.00,0,5.95,-8.85,5.48,1.42,0.00,0.54,67.6758,0.0,0.00
818354,-14.06,14.24,13.52,189,0.36,909,0.00,14.00,1.94,113,0.00,0,5.95,-8.85,5.41,1.42,0.00,0.54,67.6422,0.0,0.00
818434,-14.06,14.47,13.60,189,0.36,908,0.00,14.50,1.94,113,0.00,0,5.95,-8.85,5.44,1.42,0.00,0.54,67.5018,0.0,0.00
818514,-14.06,14.24,13.60,189,0.36,903,0.00,15.00,1.91,113,0.00,0,5.95,-8.85,5.44,1.44,0.00,0.54,67.4255,0.0,0.00
818594,-14.06,14.59,13.60,189,0.37,889,0.00,16.00,1.90,113,0.00,0,5.95,-8.85,5.44,1.44,0.00,0.54,67.3981,0.0,0.00
818674,-14.06,14.36,13.60,189,0.37,886,0.00,16.50,1.89,113,0.00,0,5.95,-8.85,5.52,1.46,0.00,0.54,67.5079,0.0,0.00
818753,-14.06,14.47,13.60,189,0.38,887,0.00,16.00,1.89,113,0.00,0,5.95,-8.85,5.62,1.46,0.00,0.54,67.6208,0.0,0.00
818833,-14.06,14.59,13.68,189,0.38,894,0.00,15.50,1.92,113,0.00,0,6.09,-8.71,5.62,1.46,0.00,0.54,67.7551,0.0,0.00
818913,-14.06,14.47,13.60,189,0.38,900,0.00,14.50,1.92,113,0.00,0,6.09,-8.71,5.65,1.46,0.00,0.54,67.7094,0.0,0.00
818994,-14.06,14.70,13.60,189,0.37,906,0.00,13.50,1.93,113,0.00,0,6.09,-8.71,5.58,1.46,0.00,0.54,67.7826,0.0,0.00
819073,-14.06,14.36,13.68,189,0.37,909,0.00,13.50,1.94,113,0.00,0,6.09,-8.71,5.52,1.44,0.00,0.54,67.7704,0.0,0.00
819153,-14.06,14.36,13.68,189,0.37,907,0.00,13.50,1.93,113,0.00,0,5.95,-8.85,5.52,1.44,0.00,0.54,67.6636,0.0,0.00
819232,-14.06,14.59,13.60,189,0.37,901,0.00,14.00,1.91,113,0.00,0,5.95,-8.85,5.44,1.44,0.00,0.54,67.5995,0.0,0.00
819313,-14.06,14.36,13.60,189,0.37,890,0.00,15.00,1.90,113,0.00,0,5.95,-8.71,5.48,1.44,0.00,0.54,67.4805,0.0,0.00
819392,-14.06,14.59,13.60,189,0.38,888,0.00,15.50,1.90,113,0.00,0,6.09,-8.71,5.54,1.44,0.00,0.54,67.5903,0.0,0.00
819472,-14.06,14.59,13.60,189,0.38,894,0.00,14.50,1.91,113,0.00,0,6.09,-8.71,5.65,1.44,0.00,0.54,67.6453,0.0,0.00
819552,-14.06,14.47,13.60,189,0.38,900,0.00,14.00,1.92,113,0.00,0,6.09,-8.71,5.65,1.44,0.00,0.54,67.8711,0.0,0.00
819632,-14.06,14.70,13.60,189,0.38,902,0.00,13.50,1.93,113,0.00,0,6.09,-8.71,5.65,1.44,0.00,0.54,67.8131,0.0,0.00
819713,-14.06,14.59,13.60,189,0.37,903,0.00,14.00,1.93,113,0.00,0,6.09,-8.71,5.62,1.44,0.00,0.54,67.7246,0.0,0.00
819793,-14.06,14.70,13.60,189,0.37,905,0.00,13.50,1.93,113,0.00,0,6.09,-8.71,5.58,1.44,0.00,0.54,67.7673,0.0,0.00
819873,-14.06,14.59,13.60,189,0.37,901,0.00,14.00,1.92,113,0.00,0,6.09,-8.71,5.54,1.44,0.00,0.54,67.7399,0.0,0.00
819953,-14.06,14.47,13.60,189,0.38,899,0.00,14.50,1.91,113,0.00,0,6.09,-8.71,5.62,1.44,0.00,0.54,67.8070,0.0,0.00
820031,-14.06,14.59,13.60,189,0.37,896,0.00,14.00,1.91,113,0.00,0,6.09,-8.71,5.62,1.44,0.00,0.54,67.7521,0.0,0.00
820112,-14.06,14.59,13.60,189,0.38,892,0.00,15.00,1.90,113,0.00,0,6.09,-8.71,5.58,1.44,0.00,0.54,67.6361,0.0,0.00
820192,-14.06,14.59,13.68,189,0.38,890,0.00,15.00,1.90,113,0.00,0,6.09,-8.71,5.65,1.46,0.00,0.54,67.7612,0.0,0.00
820272,-14.06,14.59,13.60,189,0.38,898,0.00,14.00,1.92,113,0.00,0,6.09,-8.71,5.72,1.46,0.00,0.54,67.7216,0.0,0.00
820352,-14.06,14.59,13.60,189,0.38,898,0.00,15.00,1.92,113,0.00,0,6.09,-8.71,5.65,1.46,0.00,0.54,67.8284,0.0,0.00
820432,-14.06,14.59,13.68,189,0.38,892,0.00,14.00,1.90,113,0.00,0,6.09,-8.71,5.69,1.46,0.00,0.54,67.8253,0.0,0.00
