Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
195421,-0.78,-17.19,14.36,14.00,190,0.29,856,33.33,11.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
195647,-0.78,-17.19,14.47,14.08,190,0.29,863,33.33,11.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
195872,-0.78,-17.19,14.36,13.84,190,0.29,850,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
196099,-0.78,-17.19,14.47,14.08,190,0.29,850,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
196324,-0.78,-17.19,14.47,14.00,190,0.29,860,33.33,11.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
196551,-0.78,-17.19,14.36,14.08,190,0.29,863,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
196776,-0.78,-17.19,14.47,14.08,190,0.29,860,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
197002,-0.78,-17.19,14.36,14.00,190,0.29,860,33.33,11.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
197228,-0.78,-17.19,14.36,14.00,190,0.29,854,33.33,12.50,1.48,120,5.22,-9.43,1.26,0.00,5.49
197454,-0.78,-17.19,14.36,14.00,190,0.29,862,33.33,11.50,1.46,120,5.22,-9.43,1.28,0.00,5.49
197680,-0.78,-17.19,14.36,14.08,190,0.29,861,33.33,11.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
197906,-0.78,-17.19,14.47,14.08,190,0.29,844,33.33,13.50,1.46,120,5.22,-9.43,1.28,0.00,5.49
198131,-0.78,-17.19,14.47,14.08,190,0.29,855,33.33,12.00,1.47,120,5.22,-9.58,1.26,0.00,5.49
198357,-0.78,-17.19,14.47,14.08,190,0.29,863,33.33,11.50,1.46,120,5.22,-9.58,1.26,0.00,5.49
198583,-0.78,-17.19,14.47,14.08,190,0.29,856,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
198809,-0.78,-17.19,14.47,14.00,190,0.29,856,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
199035,-0.78,-17.19,14.47,14.00,190,0.29,862,33.33,12.00,1.50,120,5.22,-9.43,1.26,0.00,5.49
199260,-0.78,-17.19,14.36,14.00,190,0.29,857,33.33,12.00,1.45,120,5.22,-9.58,1.26,0.00,5.49
199487,-0.78,-17.19,14.36,14.08,190,0.29,857,33.33,12.00,1.45,120,5.22,-9.58,1.26,0.00,5.49
199713,-0.78,-17.19,14.47,14.00,190,0.29,860,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
199939,-0.78,-17.19,14.47,14.00,190,0.29,851,33.33,12.50,1.46,120,5.22,-9.43,1.28,0.00,5.49
200166,-0.78,-17.19,14.47,14.00,190,0.30,848,33.33,13.00,1.47,120,5.22,-9.58,1.26,0.00,5.49
200392,-0.78,-17.19,14.47,14.08,190,0.29,864,33.33,11.50,1.46,120,5.22,-9.43,1.28,0.00,5.49
200618,-0.78,-17.19,14.47,14.08,190,0.29,868,33.33,11.00,1.47,120,5.22,-9.43,1.24,0.00,5.49
200845,-0.78,-17.19,14.36,14.00,190,0.29,853,33.33,12.50,1.48,120,5.22,-9.43,1.28,0.00,5.49
201071,-0.78,-17.19,14.36,14.00,190,0.29,857,33.33,12.00,1.47,120,5.22,-9.43,1.24,0.00,5.49
201297,-0.78,-17.19,14.36,14.00,190,0.30,846,33.33,13.00,1.44,120,5.22,-9.43,1.28,0.00,5.49
201522,-0.78,-17.19,14.47,14.08,190,0.29,853,33.33,12.50,1.44,120,5.22,-9.58,1.26,0.00,5.49
201748,-0.78,-17.19,14.36,13.76,190,0.29,849,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
201973,-0.78,-17.19,14.47,14.00,190,0.29,845,33.33,13.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
202200,-0.78,-17.19,14.47,14.08,190,0.30,848,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
202426,-0.78,-17.19,14.36,14.00,190,0.29,866,33.33,11.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
202652,-0.78,-17.19,14.47,14.00,190,0.29,865,33.33,11.50,1.46,120,5.22,-9.43,1.24,0.00,5.49
202878,-0.78,-17.19,14.36,14.00,190,0.29,863,33.33,11.50,1.49,120,5.22,-9.58,1.26,0.00,5.49
203103,-0.78,-17.19,14.47,14.00,190,0.29,857,33.33,12.00,1.48,120,5.22,-9.43,1.24,0.00,5.49
203329,-0.78,-17.19,14.47,14.08,190,0.30,853,33.33,12.50,1.44,120,5.22,-9.43,1.28,0.00,5.49
203554,-1.56,-17.19,14.36,14.08,190,0.29,856,33.33,12.00,1.45,120,5.22,-9.43,1.24,0.00,5.49
203780,-0.78,-17.19,14.47,14.08,190,0.29,846,33.33,13.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
204006,-0.78,-17.19,14.47,14.00,190,0.29,857,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
204232,-0.78,-17.19,14.36,13.84,190,0.29,863,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
204458,-0.78,-17.19,14.47,14.08,190,0.29,850,33.33,12.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
204684,-0.78,-17.19,14.36,14.00,190,0.29,854,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
204910,-0.78,-17.19,14.47,14.00,190,0.29,848,33.33,12.50,1.46,120,5.22,-9.43,1.28,0.00,5.49
205136,-0.78,-17.19,14.47,14.08,190,0.29,853,33.33,12.00,1.46,120,5.22,-9.43,1.24,0.00,5.49
205363,-0.78,-17.19,14.36,14.08,190,0.29,864,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
205588,-0.78,-17.19,14.36,14.00,190,0.29,862,33.33,11.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
205814,-0.78,-17.19,14.36,14.00,190,0.29,856,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
206040,-0.78,-17.19,14.47,14.08,190,0.29,861,33.33,11.50,1.48,120,5.22,-9.43,1.26,0.00,5.49
206266,-0.78,-17.19,14.47,14.08,190,0.29,873,33.33,11.00,1.48,120,5.22,-9.58,1.26,0.00,5.49
206492,-0.78,-17.19,14.36,14.08,190,0.29,853,33.33,12.50,1.45,120,5.22,-9.58,1.24,0.00,5.49
206718,-0.78,-17.19,14.47,13.84,190,0.29,841,33.33,13.50,1.42,120,5.22,-9.43,1.26,0.00,5.49
206944,-0.78,-17.19,14.36,14.00,190,0.29,846,33.33,13.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
207170,-0.78,-17.19,14.47,14.00,190,0.29,850,33.33,12.50,1.47,120,5.22,-9.43,1.24,0.00,5.49
207397,-0.78,-17.19,14.47,14.08,190,0.29,859,33.33,11.50,1.45,120,5.22,-9.43,1.28,0.00,5.49
207622,-0.78,-17.19,14.36,14.00,190,0.29,857,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
207848,-0.78,-17.19,14.47,14.00,190,0.29,847,33.33,13.00,1.47,120,5.22,-9.58,1.26,0.00,5.49
208074,-0.78,-17.19,14.36,14.08,190,0.29,853,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
208299,-0.78,-17.19,14.36,14.08,190,0.29,849,33.33,12.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
208526,-0.78,-17.19,14.47,14.00,190,0.29,858,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
208751,-0.78,-17.19,14.36,14.00,190,0.28,868,33.33,11.00,1.47,120,5.22,-9.43,1.24,0.00,5.49
208977,-0.78,-17.19,14.47,14.00,190,0.29,848,33.33,13.00,1.47,120,5.22,-9.43,1.28,0.00,5.49
209203,-0.78,-17.19,14.36,13.92,190,0.30,852,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
209429,-0.78,-17.19,14.47,14.00,190,0.30,852,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
209655,-0.78,-17.19,14.47,14.08,190,0.29,858,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
209881,-0.78,-17.19,14.36,13.84,190,0.29,854,33.33,11.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
210106,-0.78,-17.19,14.36,14.08,190,0.29,846,33.33,13.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
210332,-0.78,-17.19,14.36,14.00,190,0.29,853,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
210558,-0.78,-17.19,14.36,14.00,190,0.29,856,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
210784,-0.78,-17.19,14.47,14.00,190,0.29,863,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
211010,-1.56,-17.19,14.36,14.08,190,0.29,856,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
211236,-1.56,-17.19,14.36,14.08,190,0.29,845,33.33,13.00,1.46,120,5.22,-9.58,1.26,0.00,5.49
211462,-1.56,-17.19,14.36,14.00,190,0.29,859,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
211688,-0.78,-17.19,14.47,14.08,190,0.30,851,33.33,12.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
211914,-0.78,-17.19,14.47,14.00,190,0.29,854,33.33,12.00,1.45,120,5.22,-9.43,1.24,0.00,5.49
212139,-0.78,-17.19,14.36,14.00,190,0.29,846,33.33,12.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
212365,-0.78,-17.19,14.47,14.00,190,0.30,842,33.33,13.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
212591,-0.78,-17.19,14.36,13.76,190,0.29,860,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
212817,-0.78,-17.19,14.36,14.08,190,0.30,853,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
213043,-0.78,-17.19,14.47,14.00,190,0.29,856,33.33,12.00,1.44,120,5.22,-9.43,1.24,0.00,5.49
213268,-0.78,-17.19,14.36,14.00,192,0.28,860,33.33,11.50,1.48,120,5.22,-9.43,1.26,0.00,5.49
213494,-0.78,-17.19,14.47,14.00,192,0.29,855,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
213720,-0.78,-17.19,14.36,14.08,192,0.29,860,33.33,12.00,1.46,120,5.22,-9.58,1.26,0.00,5.49
213946,-0.78,-17.19,14.36,14.08,192,0.29,851,33.33,12.50,1.44,120,5.22,-9.43,1.24,0.00,5.49
214172,-0.78,-17.19,14.47,14.00,192,0.29,846,33.33,13.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
214398,0.00,-17.19,14.47,14.08,192,0.29,846,33.33,13.00,1.45,120,5.22,-9.58,1.26,0.00,5.49
214624,0.00,-17.19,14.47,13.92,192,0.30,841,33.33,13.00,1.45,120,5.22,-9.58,1.26,0.00,5.49
214850,0.00,-17.19,14.47,14.08,192,0.29,858,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
215076,-0.78,-17.19,14.36,14.08,192,0.29,851,33.33,12.00,1.44,120,5.22,-9.43,1.24,0.00,5.49
215301,0.00,-17.19,14.36,14.00,192,0.29,850,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
215527,-0.78,-17.19,14.36,14.00,192,0.29,861,33.33,11.50,1.48,120,5.22,-9.43,1.26,0.00,5.49
215753,-0.78,-17.19,14.36,13.92,192,0.30,856,33.33,12.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
215979,-0.78,-17.19,14.36,14.08,192,0.29,860,33.33,11.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
216205,-0.78,-17.19,14.36,14.00,192,0.29,858,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
216431,-0.78,-17.19,14.36,14.00,192,0.29,849,33.33,12.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
216657,-0.78,-17.19,14.36,14.00,192,0.29,852,33.33,12.00,1.46,120,5.22,-9.43,1.24,0.00,5.49
216883,-0.78,-17.19,14.36,14.08,192,0.30,844,33.33,13.00,1.43,120,5.22,-9.43,1.26,0.00,5.49
217108,-0.78,-17.19,14.47,14.08,192,0.29,848,33.33,12.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
217334,-0.78,-17.19,14.36,13.76,192,0.29,856,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
217560,-0.78,-17.19,14.47,14.08,192,0.29,854,33.33,12.00,1.48,120,5.22,-9.43,1.26,0.00,5.49
217786,-0.78,-17.19,14.47,14.00,192,0.29,857,33.33,11.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
218012,-0.78,-17.19,14.36,14.08,192,0.29,862,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
218238,-0.78,-17.19,14.47,14.00,192,0.29,858,33.33,11.50,1.45,120,5.22,-9.58,1.24,0.00,5.49
218464,-0.78,-17.19,14.36,14.00,192,0.29,850,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
218690,-0.78,-17.19,14.36,14.08,192,0.29,862,33.33,11.50,1.49,120,5.22,-9.43,1.24,0.00,5.49
218915,-0.78,-17.19,14.36,14.00,192,0.29,862,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
219140,-0.78,-17.19,14.36,14.00,192,0.29,865,33.33,11.50,1.46,120,5.22,-9.43,1.24,0.00,5.49
219366,-0.78,-17.19,14.47,13.84,192,0.29,848,33.33,13.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
219592,-0.78,-17.19,14.47,13.68,192,0.29,855,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
219818,-0.78,-17.19,14.47,13.76,192,0.29,867,33.33,12.00,1.47,120,5.22,-9.58,1.26,0.00,5.49
220044,-0.78,-17.19,14.36,14.00,192,0.28,862,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
220270,-0.78,-17.19,14.36,13.92,192,0.29,850,33.33,12.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
220495,-0.78,-17.19,14.47,14.00,192,0.29,848,33.33,13.00,1.46,120,5.22,-9.43,1.28,0.00,5.49
220721,-0.78,-17.19,14.36,14.08,192,0.29,851,33.33,12.50,1.47,120,5.22,-9.43,1.24,0.00,5.49
220948,-0.78,-17.19,14.36,14.00,192,0.29,853,33.33,12.00,1.45,120,5.22,-9.43,1.28,0.00,5.49
221173,-0.78,-17.19,14.47,14.00,192,0.29,859,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
221399,-0.78,-17.19,14.36,13.92,192,0.29,852,33.33,12.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
221624,-0.78,-17.19,14.36,14.08,192,0.29,847,33.33,12.50,1.47,120,5.22,-9.58,1.26,0.00,5.49
221851,-0.78,-17.19,14.47,14.08,192,0.29,851,33.33,12.50,1.46,120,5.22,-9.43,1.24,0.00,5.49
222076,-0.78,-17.19,14.36,14.00,192,0.29,857,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
222303,-0.78,-17.19,14.36,14.00,192,0.29,855,33.33,12.00,1.44,120,5.22,-9.43,1.24,0.00,5.49
222529,-0.78,-17.19,14.36,14.00,192,0.29,853,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
222754,-0.78,-17.19,14.36,14.08,192,0.29,848,33.33,12.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
222979,-0.78,-17.19,14.47,13.84,192,0.29,852,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
223205,-0.78,-17.19,14.47,14.00,192,0.29,860,33.33,11.50,1.46,120,5.22,-9.58,1.26,0.00,5.49
223431,-0.78,-17.19,14.47,14.08,192,0.29,862,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
223656,-0.78,-17.19,14.36,14.00,192,0.29,851,33.33,12.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
223882,-0.78,-17.19,14.36,14.00,192,0.29,850,33.33,12.50,1.47,120,5.22,-9.43,1.24,0.00,5.49
224108,-0.78,-17.19,14.36,14.00,192,0.29,863,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
224335,-0.78,-17.19,14.36,14.08,192,0.29,858,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
224560,-0.78,-17.19,14.47,14.08,192,0.29,848,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
224786,-0.78,-17.19,14.36,14.08,192,0.29,850,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
225011,-0.78,-17.19,14.47,14.00,192,0.29,848,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
225238,-0.78,-17.19,14.47,13.92,192,0.29,860,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
225464,-0.78,-17.19,14.47,14.08,192,0.29,856,33.33,12.00,1.44,120,5.22,-9.43,1.24,0.00,5.49
225690,-0.78,-17.19,14.36,14.08,192,0.29,846,33.33,13.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
225915,-0.78,-17.19,14.36,14.08,192,0.29,862,33.33,11.50,1.48,120,5.22,-9.43,1.24,0.00,5.49
226141,-0.78,-17.19,14.47,14.00,192,0.29,866,33.33,11.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
226367,-0.78,-17.19,14.36,14.08,192,0.28,869,33.33,11.00,1.47,120,5.22,-9.43,1.24,0.00,5.49
226593,-0.78,-17.19,14.36,14.00,192,0.29,844,33.33,13.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
226819,-0.78,-17.19,14.47,14.00,192,0.29,846,33.33,13.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
227044,-0.78,-17.19,14.36,14.00,192,0.29,854,33.33,12.00,1.46,120,5.22,-9.43,1.24,0.00,5.49
227271,-0.78,-17.19,14.36,14.00,192,0.29,864,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
227497,-0.78,-17.19,14.47,14.00,192,0.29,866,33.33,11.50,1.46,120,5.22,-9.43,1.24,0.00,5.49
227723,-0.78,-17.19,14.47,14.00,192,0.29,856,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
227948,0.00,-17.19,14.47,14.00,192,0.29,846,33.33,13.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
228174,-0.78,-17.19,14.47,14.08,192,0.29,870,33.33,11.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
228400,-0.78,-17.19,14.36,14.08,192,0.29,858,33.33,12.00,1.46,120,5.22,-9.58,1.24,0.00,5.49
228625,-0.78,-17.19,14.47,14.08,192,0.28,854,33.33,12.50,1.48,120,5.22,-9.58,1.26,0.00,5.49
228851,-0.78,-17.19,14.36,14.00,192,0.29,846,33.33,13.00,1.46,120,5.22,-9.58,1.26,0.00,5.49
229076,-0.78,-17.19,14.36,13.92,192,0.29,847,33.33,13.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
229302,0.00,-17.19,14.47,14.08,192,0.29,858,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
229528,0.00,-17.19,14.47,14.08,192,0.29,857,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
229754,0.00,-17.19,14.47,14.00,192,0.29,851,33.33,12.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
229980,-0.78,-17.19,14.36,14.00,192,0.29,856,33.33,12.00,1.46,120,5.22,-9.43,1.24,0.00,5.49
230206,-0.78,-17.19,14.36,14.00,192,0.29,859,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
230432,-0.78,-17.19,14.36,14.00,192,0.29,867,33.33,11.00,1.47,120,5.22,-9.58,1.26,0.00,5.49
230658,-0.78,-17.19,14.36,13.84,192,0.29,852,33.33,12.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
230883,-0.78,-17.19,14.47,14.00,192,0.29,859,33.33,12.00,1.49,120,5.22,-9.58,1.26,0.00,5.49
231109,-0.78,-17.19,14.36,13.92,192,0.29,860,33.33,12.00,1.47,120,5.22,-9.58,1.26,0.00,5.49
231335,-1.56,-17.19,14.36,14.08,192,0.28,868,33.33,11.50,1.47,120,5.22,-9.58,1.26,0.00,5.49
231561,-1.56,-17.19,14.36,13.84,192,0.29,850,33.33,11.50,1.48,120,5.22,-9.58,1.26,0.00,5.49
231787,-0.78,-17.19,14.36,14.00,192,0.29,856,33.33,12.50,1.47,120,5.22,-9.58,1.26,0.00,5.49
232013,-0.78,-17.19,14.47,14.00,192,0.29,848,33.33,13.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
232239,-0.78,-17.19,14.47,14.08,192,0.30,852,33.33,12.50,1.44,120,5.22,-9.43,1.28,0.00,5.49
232464,-0.78,-17.19,14.47,14.08,192,0.28,862,33.33,11.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
232690,-0.78,-17.19,14.47,14.00,194,0.29,848,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
232916,-0.78,-17.19,14.36,14.00,194,0.29,858,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
233143,-0.78,-17.19,14.36,13.92,194,0.29,847,33.33,13.00,1.44,120,5.22,-9.58,1.26,0.00,5.49
233368,-0.78,-17.19,14.36,14.08,194,0.29,854,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
233594,-0.78,-17.19,14.36,13.92,194,0.29,860,33.33,11.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
233820,-0.78,-17.19,14.47,14.00,194,0.29,842,33.33,13.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
234046,-0.78,-17.19,14.36,14.08,194,0.29,851,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
234273,-0.78,-17.19,14.36,14.00,194,0.29,853,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
234499,-0.78,-17.19,14.47,13.92,194,0.30,848,33.33,12.50,1.43,120,5.22,-9.43,1.26,0.00,5.49
234724,-0.78,-17.19,14.36,14.00,194,0.29,850,33.33,12.00,1.44,120,5.22,-9.43,1.24,0.00,5.49
234950,-0.78,-17.19,14.47,14.08,194,0.29,851,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
235176,-0.78,-17.19,14.36,14.08,194,0.29,852,33.33,12.00,1.46,120,5.22,-9.43,1.24,0.00,5.49
235402,-0.78,-17.19,14.47,14.00,194,0.29,852,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
235628,-0.78,-17.19,14.47,14.00,194,0.29,858,33.33,11.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
235853,-0.78,-17.19,14.36,14.00,194,0.29,844,33.33,12.50,1.43,120,5.22,-9.58,1.26,0.00,5.49
236079,-0.78,-17.19,14.36,14.00,194,0.29,836,33.33,13.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
236306,-0.78,-17.19,14.36,14.08,194,0.29,852,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
236531,-0.78,-17.19,14.47,14.00,194,0.29,860,33.33,11.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
236757,-0.78,-17.19,14.36,14.00,194,0.29,868,33.33,10.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
236983,-0.78,-17.19,14.36,13.84,194,0.29,849,33.33,12.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
237209,-0.78,-17.19,14.47,14.00,194,0.29,853,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
237435,-0.78,-17.19,14.36,14.00,194,0.29,856,33.33,12.00,1.47,120,5.22,-9.43,1.24,0.00,5.49
237661,-0.78,-17.19,14.36,13.92,194,0.29,858,33.33,11.50,1.44,120,5.22,-9.43,1.26,0.00,5.49
237885,-0.78,-17.19,14.47,14.00,194,0.29,858,33.33,11.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
238112,-0.78,-17.19,14.36,14.00,194,0.29,853,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
238337,-0.78,-17.19,14.47,14.00,194,0.29,853,33.33,12.00,1.48,120,5.22,-9.43,1.26,0.00,5.49
238563,-0.78,-17.19,14.36,13.76,194,0.30,842,33.33,13.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
238789,-0.78,-17.19,14.36,14.08,194,0.29,862,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
239015,-0.78,-17.19,14.36,14.00,194,0.29,842,33.33,13.00,1.42,120,5.22,-9.43,1.24,0.00,5.49
239241,-0.78,-17.19,14.36,13.92,194,0.29,844,33.33,12.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
239467,-0.78,-17.19,14.47,14.00,194,0.29,842,33.33,12.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
239692,0.00,-17.19,14.47,14.00,194,0.30,834,33.33,13.50,1.43,120,5.22,-9.43,1.26,0.00,5.49
239918,0.00,-17.19,14.47,14.08,194,0.30,841,33.33,12.50,1.43,120,5.22,-9.43,1.26,0.00,5.49
240144,0.00,-17.19,14.47,14.00,194,0.29,856,33.33,11.50,1.45,120,5.22,-9.43,1.26,0.00,5.49
240370,0.00,-17.19,14.36,13.92,194,0.29,856,33.33,11.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
240596,-0.78,-17.19,14.36,14.00,194,0.29,844,33.33,12.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
240822,-0.78,-17.19,14.36,14.08,194,0.29,854,33.33,11.50,1.47,120,5.22,-9.43,1.24,0.00,5.49
241048,-0.78,-17.19,14.36,14.08,194,0.29,864,33.33,11.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
241273,-0.78,-17.19,14.36,14.00,194,0.30,847,33.33,12.50,1.43,120,5.22,-9.43,1.26,0.00,5.49
241499,-0.78,-17.19,14.36,14.00,194,0.29,857,33.33,11.50,1.46,120,5.22,-9.43,1.26,0.00,5.49
241725,-0.78,-17.19,14.36,14.08,194,0.29,847,33.33,12.50,1.47,120,5.22,-9.43,1.26,0.00,5.49
241952,-1.56,-17.19,14.24,14.08,194,0.29,843,33.33,12.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
242177,-0.78,-17.19,14.36,14.00,194,0.29,852,33.33,12.00,1.45,120,5.22,-9.43,1.26,0.00,5.49
242403,-0.78,-17.19,14.47,14.00,194,0.29,862,33.33,11.00,1.45,120,5.22,-9.43,1.24,0.00,5.49
242629,-0.78,-17.19,14.36,14.00,194,0.28,854,33.33,12.00,1.47,120,5.22,-9.43,1.26,0.00,5.49
242855,-0.78,-17.19,14.47,14.08,194,0.29,845,33.33,13.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
243081,-0.78,-17.19,14.47,13.92,194,0.29,853,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
243306,-0.78,-17.19,14.47,14.00,194,0.29,853,33.33,12.00,1.44,120,5.22,-9.43,1.26,0.00,5.49
243531,-0.78,-17.19,14.47,13.92,194,0.29,859,33.33,11.50,1.45,120,5.22,-9.43,1.24,0.00,5.49
243757,-0.78,-17.19,14.47,14.00,194,0.29,854,33.33,12.00,1.46,120,5.22,-9.43,1.26,0.00,5.49
