Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
141792,-19.53,1.56,12.63,13.44,192,0.16,1108,0.00,0.00,33.33,16,11.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
142049,-19.53,1.56,12.63,13.44,192,0.16,1107,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
142306,-19.53,1.56,12.63,13.44,192,0.16,1107,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
142563,-19.53,1.56,12.52,13.44,192,0.16,1113,0.00,0.00,33.33,16,10.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
142820,-19.53,1.56,12.63,13.52,192,0.16,1103,0.00,0.00,33.33,16,12.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
143077,-19.53,1.56,12.52,13.52,192,0.16,1114,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
143334,-19.53,1.56,12.63,13.52,192,0.16,1116,0.00,0.00,33.33,16,13.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
143591,-19.53,1.56,12.63,13.52,192,0.16,1116,0.00,0.00,33.33,16,11.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
143848,-19.53,1.56,12.63,13.60,192,0.15,1118,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
144105,-19.53,1.56,12.63,13.60,192,0.16,1111,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
144362,-19.53,1.56,12.63,13.52,192,0.16,1104,0.00,0.00,33.33,16,11.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
144619,-19.53,1.56,12.63,13.52,192,0.16,1114,0.00,0.00,33.33,16,12.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
144876,-19.53,1.56,12.63,13.44,192,0.16,1096,0.00,0.00,33.33,16,13.00,1.40,88,3.92,-10.88,1.30,0.00,0.00
145133,-19.53,1.56,12.63,13.44,192,0.16,1118,0.00,0.00,33.33,16,10.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
145390,-19.53,1.56,12.63,13.44,192,0.15,1114,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
145647,-19.53,1.56,12.63,13.44,192,0.16,1116,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
145904,-19.53,1.56,12.63,13.52,192,0.16,1110,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
146161,-19.53,1.56,12.63,13.52,192,0.16,1107,0.00,0.00,33.33,16,12.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
146418,-19.53,1.56,12.52,13.52,192,0.16,1111,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
146675,-19.53,1.56,12.63,13.60,192,0.16,1114,0.00,0.00,33.33,16,11.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
146932,-19.53,1.56,12.63,13.60,192,0.16,1124,0.00,0.00,33.33,16,10.50,1.44,88,3.92,-10.88,1.30,0.00,0.00
147189,-19.53,1.56,12.63,13.60,192,0.16,1120,0.00,0.00,33.33,16,10.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
147445,-19.53,1.56,12.63,13.60,192,0.16,1117,0.00,0.00,33.33,16,10.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
147703,-19.53,1.56,12.63,13.52,192,0.16,1118,0.00,0.00,33.33,16,10.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
147960,-19.53,1.56,12.63,13.44,192,0.16,1116,0.00,0.00,33.33,16,13.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
148216,-19.53,1.56,12.63,13.44,192,0.16,1107,0.00,0.00,33.33,16,13.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
148473,-19.53,1.56,12.52,13.44,192,0.16,1121,0.00,0.00,33.33,16,11.00,1.43,90,3.92,-10.88,1.30,0.00,0.00
148730,-19.53,1.56,12.52,13.44,192,0.16,1124,0.00,0.00,33.33,16,11.00,1.44,90,3.92,-10.88,1.30,0.00,0.00
148987,-19.53,1.56,12.52,13.44,192,0.16,1126,0.00,0.00,33.33,16,10.50,1.44,90,3.92,-10.88,1.30,0.00,0.00
149244,-19.53,1.56,12.52,13.52,192,0.15,1129,0.00,0.00,33.33,16,10.50,1.45,90,3.92,-10.88,1.30,0.00,0.00
149501,-19.53,1.56,12.52,13.52,192,0.16,1125,0.00,0.00,33.33,16,11.00,1.44,90,3.92,-10.88,1.30,0.00,0.00
149757,-20.31,1.56,12.52,13.52,192,0.16,1112,0.00,0.00,33.33,16,12.50,1.42,90,3.92,-10.88,1.30,0.00,0.00
150015,-19.53,1.56,12.52,13.60,192,0.16,1110,0.00,0.00,33.33,16,12.50,1.42,90,3.92,-10.88,1.30,0.00,0.00
150272,-19.53,1.56,12.52,13.60,192,0.16,1116,0.00,0.00,33.33,16,12.00,1.42,90,3.92,-10.88,1.30,0.00,0.00
150529,-19.53,1.56,12.52,13.60,192,0.16,1115,0.00,0.00,33.33,16,13.00,1.43,90,3.92,-10.88,1.30,0.00,0.00
150786,-19.53,1.56,12.63,13.44,192,0.16,1112,0.00,0.00,33.33,16,11.50,1.42,90,3.92,-10.88,1.30,0.00,0.00
151043,-19.53,1.56,12.63,13.44,192,0.16,1109,0.00,0.00,33.33,16,11.50,1.42,90,3.92,-10.88,1.30,0.00,0.00
151299,-19.53,1.56,12.63,13.44,192,0.16,1102,0.00,0.00,33.33,16,12.00,1.41,90,3.92,-10.88,1.30,0.00,0.00
151556,-19.53,1.56,12.63,13.36,192,0.16,1107,0.00,0.00,33.33,16,11.50,1.42,90,3.92,-10.88,1.30,0.00,0.00
151813,-19.53,1.56,12.63,13.36,192,0.15,1111,0.00,0.00,33.33,16,10.50,1.42,90,3.92,-10.88,1.30,0.00,0.00
152070,-19.53,1.56,12.63,13.36,192,0.15,1119,0.00,0.00,33.33,16,10.50,1.43,90,3.92,-10.88,1.30,0.00,0.00
152327,-19.53,1.56,12.63,13.36,192,0.16,1121,0.00,0.00,33.33,16,10.50,1.43,90,3.92,-10.88,1.30,0.00,0.00
152583,-19.53,1.56,12.52,13.36,192,0.16,1104,0.00,0.00,33.33,16,12.50,1.41,90,3.92,-10.88,1.30,0.00,0.00
152841,-19.53,1.56,12.63,13.44,192,0.15,1110,0.00,0.00,33.33,16,11.50,1.42,90,3.92,-10.88,1.30,0.00,0.00
153099,-19.53,1.56,12.52,13.44,192,0.15,1115,0.00,0.00,33.33,16,11.50,1.43,90,3.92,-10.88,1.30,0.00,0.00
153355,-19.53,1.56,12.63,13.52,192,0.15,1117,0.00,0.00,33.33,16,11.50,1.43,90,3.92,-10.88,1.28,0.00,0.00
153613,-19.53,1.56,12.63,13.52,192,0.16,1124,0.00,0.00,33.33,16,12.00,1.44,90,3.92,-10.88,1.30,0.00,0.00
153870,-19.53,1.56,12.52,13.52,192,0.16,1118,0.00,0.00,33.33,16,11.00,1.43,90,3.92,-10.88,1.30,0.00,0.00
154127,-19.53,1.56,12.63,13.52,192,0.16,1117,0.00,0.00,33.33,16,11.00,1.43,90,3.92,-10.88,1.30,0.00,0.00
154383,-19.53,1.56,12.52,13.52,192,0.16,1094,0.00,0.00,33.33,16,11.50,1.40,90,3.92,-10.88,1.30,0.00,0.00
154640,-19.53,1.56,12.63,13.44,192,0.15,1102,0.00,0.00,33.33,16,12.50,1.41,90,3.92,-10.88,1.30,0.00,0.00
154897,-19.53,1.56,12.63,13.44,192,0.16,1114,0.00,0.00,33.33,16,11.50,1.43,90,3.92,-10.88,1.30,0.00,0.00
155154,-19.53,1.56,12.63,13.36,192,0.15,1102,0.00,0.00,33.33,16,12.00,1.41,90,3.92,-10.88,1.28,0.00,0.00
155411,-19.53,1.56,12.63,13.44,192,0.16,1119,0.00,0.00,33.33,16,10.50,1.43,90,3.92,-10.88,1.30,0.00,0.00
155668,-19.53,1.56,12.63,13.36,192,0.15,1118,0.00,0.00,33.33,16,11.00,1.43,90,3.92,-10.88,1.30,0.00,0.00
155925,-19.53,1.56,12.52,13.44,192,0.16,1111,0.00,0.00,33.33,16,11.50,1.42,90,3.92,-10.88,1.30,0.00,0.00
156182,-19.53,1.56,12.52,13.52,192,0.16,1113,0.00,0.00,33.33,16,11.50,1.42,90,3.92,-10.88,1.30,0.00,0.00
156439,-19.53,1.56,12.52,13.52,192,0.16,1103,0.00,0.00,33.33,16,11.50,1.42,90,3.92,-10.88,1.30,0.00,0.00
156696,-19.53,1.56,12.63,13.60,192,0.16,1121,0.00,0.00,33.33,16,12.00,1.42,90,3.92,-10.88,1.30,0.00,0.00
156952,-19.53,1.56,12.63,13.60,192,0.16,1123,0.00,0.00,33.33,16,11.50,1.44,90,3.92,-10.88,1.30,0.00,0.00
157210,-19.53,1.56,12.63,13.60,192,0.16,1124,0.00,0.00,33.33,16,11.00,1.44,90,3.92,-10.88,1.30,0.00,0.00
157467,-19.53,1.56,12.63,13.52,192,0.15,1123,0.00,0.00,33.33,16,10.50,1.44,90,3.92,-10.88,1.30,0.00,0.00
157724,-19.53,1.56,12.63,13.44,192,0.16,1117,0.00,0.00,33.33,16,11.50,1.43,90,3.92,-10.88,1.30,0.00,0.00
157981,-19.53,1.56,12.52,13.44,192,0.16,1116,0.00,0.00,33.33,16,11.50,1.43,90,3.92,-10.88,1.30,0.00,0.00
158238,-19.53,1.56,12.52,13.44,192,0.16,1118,0.00,0.00,33.33,16,11.50,1.43,90,3.92,-10.88,1.30,0.00,0.00
158494,-19.53,1.56,12.52,13.44,192,0.16,1110,0.00,0.00,33.33,16,12.50,1.42,90,3.92,-10.88,1.30,0.00,0.00
158752,-19.53,1.56,12.52,13.44,192,0.16,1102,0.00,0.00,33.33,16,12.00,1.41,90,3.92,-10.88,1.30,0.00,0.00
159009,-19.53,1.56,12.52,13.44,194,0.16,1116,0.00,0.00,33.33,16,11.50,1.43,90,3.92,-10.88,1.30,0.00,0.00
159265,-19.53,1.56,12.52,13.52,194,0.16,1127,0.00,0.00,33.33,16,10.50,1.44,90,3.92,-10.88,1.30,0.00,0.00
159522,-19.53,1.56,12.52,13.52,194,0.16,1118,0.00,0.00,33.33,16,11.50,1.43,90,3.92,-10.88,1.30,0.00,0.00
159779,-19.53,1.56,12.52,13.60,194,0.16,1113,0.00,0.00,33.33,16,11.00,1.44,90,3.92,-10.88,1.30,0.00,0.00
160036,-19.53,1.56,12.52,13.60,194,0.16,1116,0.00,0.00,33.33,16,13.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
160291,-19.53,1.56,12.63,13.60,194,0.16,1109,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
160549,-19.53,1.56,12.63,13.60,194,0.16,1120,0.00,0.00,33.33,16,12.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
160806,-19.53,1.56,12.63,13.52,194,0.16,1117,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
161063,-19.53,1.56,12.52,13.52,194,0.16,1117,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
161320,-19.53,1.56,12.63,13.44,194,0.16,1122,0.00,0.00,33.33,16,10.50,1.44,88,3.92,-10.88,1.30,0.00,0.00
161577,-19.53,1.56,12.52,13.44,194,0.16,1103,0.00,0.00,33.33,16,13.00,1.41,88,3.92,-10.88,1.30,0.00,0.00
161835,-19.53,1.56,12.63,13.44,194,0.16,1114,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
162092,-19.53,1.56,12.63,13.44,194,0.16,1111,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
162349,-19.53,1.56,12.63,13.44,194,0.16,1112,0.00,0.00,33.33,16,10.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
162606,-19.53,1.56,12.63,13.52,194,0.15,1121,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.28,0.00,0.00
162863,-19.53,1.56,12.63,13.52,194,0.15,1116,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
163120,-19.53,1.56,12.52,13.60,194,0.16,1104,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
163377,-19.53,1.56,12.63,13.60,194,0.16,1113,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
163633,-19.53,1.56,12.63,13.60,194,0.16,1113,0.00,0.00,33.33,16,12.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
163890,-19.53,1.56,12.63,13.44,194,0.16,1106,0.00,0.00,33.33,16,12.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
164147,-19.53,1.56,12.63,13.44,194,0.16,1123,0.00,0.00,33.33,16,11.50,1.44,88,3.92,-10.88,1.30,0.00,0.00
164403,-19.53,1.56,12.52,13.44,194,0.16,1124,0.00,0.00,33.33,16,10.50,1.44,88,3.92,-10.88,1.30,0.00,0.00
164660,-19.53,1.56,12.63,13.36,194,0.16,1124,0.00,0.00,33.33,16,10.50,1.44,88,3.92,-10.88,1.30,0.00,0.00
164917,-19.53,1.56,12.63,13.36,194,0.16,1115,0.00,0.00,33.33,16,13.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
165174,-19.53,1.56,12.52,13.36,194,0.16,1111,0.00,0.00,33.33,16,12.00,1.42,88,3.92,-10.88,1.30,0.00,0.00
165431,-19.53,1.56,12.63,13.36,194,0.16,1113,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
165688,-19.53,1.56,12.52,13.44,194,0.16,1114,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
165945,-19.53,1.56,12.52,13.44,194,0.16,1115,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
166202,-19.53,1.56,12.52,13.44,194,0.16,1115,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
166459,-19.53,1.56,12.52,13.52,194,0.16,1106,0.00,0.00,33.33,16,10.50,1.44,88,3.92,-10.88,1.30,0.00,0.00
166716,-19.53,1.56,12.63,13.44,194,0.16,1114,0.00,0.00,33.33,16,10.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
166973,-19.53,1.56,12.52,13.52,194,0.15,1113,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
167229,-19.53,1.56,12.63,13.52,194,0.16,1120,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
167487,-19.53,1.56,12.63,13.44,194,0.15,1110,0.00,0.00,33.33,16,11.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
167743,-19.53,1.56,12.63,13.44,194,0.16,1120,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
168000,-19.53,1.56,12.52,13.44,194,0.16,1119,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
168258,-19.53,1.56,12.52,13.44,194,0.15,1130,0.00,0.00,33.33,16,10.00,1.45,88,3.92,-10.88,1.30,0.00,0.00
168515,-19.53,1.56,12.52,13.36,194,0.15,1120,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
168771,-19.53,1.56,12.52,13.44,194,0.15,1114,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.28,0.00,0.00
169029,-19.53,1.56,12.52,13.52,194,0.15,1120,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
169286,-19.53,1.56,12.63,13.52,194,0.15,1112,0.00,0.00,33.33,16,12.50,1.42,88,3.92,-10.88,1.30,0.00,0.00
169543,-19.53,1.56,12.52,13.52,194,0.16,1132,0.00,0.00,33.33,16,11.50,1.43,88,3.92,-10.88,1.30,0.00,0.00
169800,-19.53,1.56,12.52,13.52,194,0.16,1123,0.00,0.00,33.33,16,11.00,1.43,88,3.92,-10.88,1.30,0.00,0.00
