Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
191795,-7.03,-2.34,14.70,13.92,183,0.78,2520,66.67,38.00,8.59,95,11.61,-3.05,2.32,1.96,17.25
192021,-7.03,-2.34,14.59,13.92,183,0.84,2548,66.67,37.00,9.23,95,11.75,-2.90,2.38,4.31,18.04
192247,-7.03,-2.34,14.70,13.76,183,0.80,2552,66.67,37.50,9.19,95,11.75,-2.90,2.34,3.92,17.65
192474,-6.25,-2.34,14.70,13.76,183,0.85,2550,66.67,36.50,9.75,95,12.19,-2.47,2.42,9.41,18.43
192699,-6.25,-2.34,14.81,13.84,183,0.85,2562,66.67,36.00,10.41,95,12.48,-2.18,2.40,9.02,18.43
192925,-7.81,-2.34,14.47,13.76,183,0.78,2557,66.67,37.00,9.81,93,12.33,-2.32,2.34,0.00,16.86
193151,-7.03,-2.34,14.70,13.44,183,0.85,2559,66.67,37.00,9.32,93,12.04,-2.61,2.40,1.57,18.04
193377,-7.81,-2.34,14.47,13.84,183,0.81,2604,66.67,37.50,9.43,93,11.75,-2.90,2.36,1.57,17.65
193603,-7.03,-2.34,14.70,13.84,183,0.81,2608,66.67,38.00,9.44,93,11.75,-2.90,2.38,1.57,17.65
193828,-7.81,-2.34,14.59,13.44,183,0.72,2587,66.67,39.50,8.83,93,11.17,-3.48,2.30,0.00,16.47
194054,-7.03,-2.34,14.81,13.68,183,0.72,2593,66.67,40.50,8.88,93,10.88,-3.77,2.28,0.00,16.08
194280,-7.03,-2.34,14.59,13.84,183,0.62,2612,66.67,41.50,8.40,93,10.30,-4.35,2.20,0.00,15.29
194506,-5.47,-2.34,14.93,13.76,185,0.67,2603,66.67,41.50,8.37,93,10.16,-4.50,2.18,0.00,14.90
194732,-7.81,-2.34,14.36,13.84,185,0.60,2628,66.67,42.50,7.28,95,9.29,-5.37,2.16,0.00,14.51
194957,-6.25,-2.34,14.81,13.84,185,0.55,2629,66.67,43.00,7.21,95,9.00,-5.66,2.10,0.00,13.73
195183,-7.81,-2.34,14.36,13.68,185,0.50,2588,66.67,43.50,6.63,95,8.13,-6.67,2.00,0.00,12.94
195409,-6.25,-2.34,14.93,13.84,185,0.41,2597,66.67,43.50,6.09,95,7.25,-7.40,1.94,0.00,12.55
195635,-1.56,-2.34,15.50,13.92,185,0.51,2594,66.67,43.50,6.74,95,7.69,-6.96,2.12,0.00,14.12
195861,-1.56,-2.34,14.81,13.92,185,0.68,2632,66.67,42.50,7.86,95,8.85,-5.80,2.26,0.00,16.86
196087,-3.91,-2.34,14.24,13.84,185,0.72,2628,66.67,41.00,8.97,95,10.16,-4.50,2.30,0.00,17.25
196313,-6.25,-2.34,14.24,13.92,185,0.79,2637,66.67,39.50,9.57,95,11.17,-3.48,2.36,6.67,18.82
196539,-5.47,-2.34,14.70,13.92,185,0.87,2640,66.67,37.50,10.06,95,12.04,-2.61,2.44,12.94,20.00
196765,-7.81,-2.34,14.36,13.84,185,0.94,2624,66.67,35.50,10.67,95,12.48,-2.18,2.48,21.18,20.78
196991,-9.38,-2.34,14.36,13.36,185,0.91,2645,66.67,35.50,10.70,95,12.91,-1.74,2.48,13.73,20.00
197216,-9.38,-2.34,14.59,13.84,185,0.95,2652,66.67,34.50,10.74,95,13.20,-1.45,2.52,17.25,20.39
197442,-10.16,-2.34,14.47,13.84,185,0.92,2686,66.67,34.50,10.83,95,13.35,-1.31,2.50,12.55,20.00
197668,-10.16,-2.34,14.70,13.60,185,0.93,2706,66.67,34.50,10.93,95,13.35,-1.31,2.50,11.76,20.00
197894,-11.72,-2.34,14.47,13.84,185,0.90,2706,66.67,36.50,10.40,95,12.77,-1.89,2.40,0.00,17.25
198120,-10.94,-2.34,14.70,13.76,185,0.70,2717,66.67,41.00,8.69,95,11.03,-3.63,2.18,0.00,15.29
198345,-11.72,-2.34,14.47,13.84,185,0.29,2672,66.67,44.00,5.68,95,7.11,-7.55,1.78,0.00,10.59
198571,-9.38,-2.34,15.16,13.76,185,0.38,2687,33.33,44.00,5.15,95,5.08,-9.58,1.90,0.00,10.20
198797,-17.97,-2.34,13.32,13.84,185,0.38,2675,33.33,44.00,5.14,95,4.64,-10.01,1.92,0.00,10.20
199023,-25.00,-2.34,12.17,13.76,185,0.32,2692,33.33,44.00,4.56,95,4.21,-10.45,1.78,0.00,9.02
199250,0.00,-2.34,12.52,14.00,185,0.32,2668,33.33,39.00,3.95,95,3.48,-11.17,1.74,0.00,7.06
199475,0.00,-2.34,12.40,13.92,185,0.31,2659,33.33,30.00,5.06,95,2.90,-11.75,1.74,0.00,5.10
199701,0.00,-2.34,12.63,13.92,185,0.28,2644,33.33,24.00,0.00,95,2.61,-12.04,1.72,0.00,5.10
199927,0.00,-2.34,12.75,13.84,185,0.26,2603,33.33,24.00,0.00,95,2.61,-12.04,1.70,0.00,5.10
200153,0.00,-2.34,12.98,14.00,185,0.26,2588,33.33,24.00,0.00,95,2.47,-12.19,1.68,0.00,5.10
200379,0.00,-2.34,15.85,13.92,185,0.25,2592,33.33,25.00,4.43,95,2.47,-12.19,1.66,0.00,5.10
200604,0.00,-2.34,15.85,13.76,185,0.37,2573,33.33,31.00,5.50,95,3.48,-11.17,1.92,0.00,12.55
200830,0.00,-2.34,12.98,13.44,185,0.64,2575,66.67,35.00,7.68,95,7.84,-6.82,2.24,0.00,17.25
201056,0.00,-2.34,12.63,13.76,185,0.68,2561,66.67,34.50,8.73,95,9.72,-4.93,2.24,0.00,17.25
201282,0.00,-2.34,12.40,13.60,185,0.68,2585,66.67,38.00,8.84,95,9.87,-4.93,2.26,0.00,17.25
201508,-10.16,-2.34,12.75,13.60,185,0.68,2589,66.67,41.00,8.22,95,9.87,-4.79,2.22,0.00,16.47
201734,-11.72,-2.34,14.01,13.84,185,0.59,2571,66.67,42.00,7.68,95,9.58,-5.08,2.16,0.00,15.29
201959,-11.72,-2.34,14.59,13.68,185,0.53,2588,66.67,43.00,7.20,95,8.71,-5.95,2.10,0.00,14.51
202186,-7.81,-2.34,15.39,13.84,185,0.58,2609,66.67,42.50,7.21,95,9.00,-5.66,2.14,0.00,14.90
202412,-7.03,-2.34,14.93,13.84,185,0.55,2583,66.67,43.00,7.17,95,8.85,-5.80,2.14,0.00,14.51
202638,-6.25,-2.34,14.70,13.76,185,0.64,2588,66.67,42.50,7.71,95,9.29,-5.37,2.22,0.00,16.08
202867,-3.91,-2.34,15.04,13.76,185,0.67,2594,66.67,41.50,8.29,95,9.87,-4.79,2.26,0.00,16.47
203093,-5.47,-2.34,14.59,13.84,185,0.73,2606,66.67,40.50,8.90,95,10.45,-4.21,2.28,0.00,16.86
203319,-8.59,-2.34,14.13,13.76,185,0.58,2616,66.67,42.00,7.83,95,9.72,-5.08,2.18,0.00,14.90
203546,-7.03,-2.34,14.93,13.76,185,0.57,2612,66.67,42.50,7.78,95,9.29,-5.37,2.12,0.00,14.12
203772,-7.03,-2.34,14.70,13.68,185,0.55,2596,66.67,43.00,7.19,95,8.71,-5.95,2.12,0.00,14.51
203997,-5.47,-2.34,15.04,13.44,185,0.48,2600,66.67,43.50,6.68,95,8.42,-6.38,2.10,0.00,14.12
204224,-5.47,-2.34,14.70,13.84,185,0.50,2610,66.67,43.50,6.70,95,7.98,-6.67,2.04,0.00,13.73
204449,-5.47,-2.34,14.59,13.84,185,0.40,2614,66.67,43.50,5.59,95,6.82,-7.84,1.94,0.00,12.55
204675,-3.12,-2.34,15.16,13.52,185,0.23,2610,33.33,42.50,4.46,95,5.08,-9.58,1.64,0.00,9.80
204901,-2.34,-2.34,15.04,13.76,185,0.27,2579,33.33,42.50,4.40,95,4.35,-10.30,1.78,0.00,10.20
205127,-2.34,-2.34,14.59,13.76,185,0.30,2569,33.33,42.50,4.92,95,5.08,-9.58,1.78,0.00,10.98
205352,-1.56,-2.34,14.81,13.84,185,0.54,2594,66.67,43.50,7.23,95,7.55,-7.11,2.18,0.00,15.69
205578,-3.91,-2.34,14.36,13.76,185,0.76,2584,66.67,40.50,9.43,95,10.16,-4.50,2.32,10.98,19.22
205805,-6.25,-2.34,14.01,13.84,185,0.79,2595,66.67,39.00,9.41,95,11.17,-3.48,2.36,10.98,18.82
206030,-10.94,-2.34,14.01,13.92,185,0.80,2596,66.67,38.50,9.40,95,11.46,-3.19,2.32,3.14,18.43
206256,-10.94,-2.34,14.59,13.68,185,0.78,2595,66.67,39.00,8.88,95,11.32,-3.34,2.30,0.00,16.86
206482,-10.94,-2.34,14.59,13.68,185,0.70,2636,66.67,41.00,8.42,95,10.59,-4.06,2.24,0.00,16.08
206708,-10.16,-2.34,14.59,13.68,185,0.64,2639,66.67,42.00,7.86,95,9.87,-4.79,2.22,0.00,15.29
206934,-10.16,-2.34,14.59,13.76,185,0.40,2600,66.67,43.50,6.15,93,7.84,-6.82,1.90,0.00,11.76
207160,-5.47,-2.34,15.27,13.60,185,0.41,2645,33.33,43.50,5.01,95,6.09,-8.56,1.84,0.00,11.37
207385,1.56,-2.34,16.54,13.68,185,0.34,2592,33.33,43.00,5.00,95,5.66,-9.00,1.88,0.00,12.16
207611,7.03,-2.34,16.31,13.68,185,0.38,2602,33.33,43.50,6.10,95,6.24,-8.42,1.90,0.00,12.16
207837,4.69,-2.34,14.47,13.52,185,0.34,2592,33.33,43.00,5.54,95,5.95,-8.71,1.84,0.00,11.76
208063,4.69,-2.34,14.59,13.84,185,0.35,2620,33.33,43.00,5.58,95,5.80,-8.85,1.86,0.00,12.16
208289,5.47,-2.34,14.93,13.76,185,0.38,2604,33.33,43.00,5.54,95,6.09,-8.56,1.90,0.00,12.16
208515,4.69,-2.34,14.59,13.68,185,0.40,2587,33.33,43.50,6.10,95,6.53,-8.13,1.92,0.00,12.94
208741,4.69,-2.34,14.70,13.76,185,0.36,2588,33.33,43.00,6.05,95,6.38,-8.27,1.86,0.00,11.76
208966,3.12,-2.34,14.36,13.92,185,0.36,2572,33.33,40.00,5.53,95,6.09,-8.56,1.84,0.00,12.16
209193,5.47,-2.34,15.04,13.76,185,0.49,2597,66.67,38.00,6.11,95,6.82,-7.84,2.04,0.00,14.12
209418,5.47,-2.34,14.70,13.84,185,0.59,2579,66.67,36.50,7.14,95,7.98,-6.67,2.18,0.00,15.69
209644,-2.34,-2.34,13.55,13.84,185,0.62,2586,66.67,30.00,7.74,95,8.85,-5.80,2.20,0.00,15.69
209870,-6.25,-2.34,14.01,13.68,185,0.64,2598,66.67,27.50,7.81,95,9.43,-5.22,2.20,0.00,15.69
210096,-10.16,-2.34,14.01,13.68,185,0.61,2618,66.67,28.00,7.82,95,9.14,-5.51,2.18,0.00,15.29
210322,-10.16,-2.34,14.59,13.92,185,0.57,2612,66.67,29.50,7.27,95,9.29,-5.37,2.12,0.00,14.90
210548,-8.59,-2.34,14.93,13.76,185,0.56,2620,66.67,30.50,7.20,95,9.14,-5.51,2.12,0.00,14.51
210773,-8.59,-2.34,14.70,13.68,185,0.55,2603,66.67,32.00,6.69,95,8.85,-5.80,2.12,0.00,14.51
210999,-6.25,-2.34,15.04,13.68,185,0.57,2621,66.67,31.50,7.27,95,9.00,-5.80,2.16,0.00,14.90
211225,-6.25,-2.34,14.81,13.84,185,0.56,2618,66.67,31.00,7.28,95,9.14,-5.66,2.14,0.00,14.90
211452,-7.03,-2.34,14.59,13.76,185,0.57,2616,66.67,30.50,7.32,95,9.00,-5.66,2.14,0.00,14.51
211677,-8.59,-2.34,14.36,13.44,185,0.58,2638,66.67,32.00,7.33,95,8.85,-5.95,2.06,0.00,13.73
211903,-8.59,-2.34,14.70,13.84,185,0.47,2645,66.67,33.00,6.78,95,8.71,-5.95,2.10,0.00,14.51
212129,-6.25,-2.34,15.04,13.68,185,0.51,2652,66.67,33.50,6.77,95,8.42,-6.24,2.06,0.00,13.73
212355,-7.81,-2.34,14.47,13.84,185,0.49,2656,66.67,33.50,6.80,95,8.13,-6.53,2.06,0.00,13.73
212581,-4.69,-2.34,15.16,13.84,185,0.48,2659,66.67,33.50,6.79,95,7.84,-6.96,2.02,0.00,13.33
212806,-3.91,-2.34,14.93,13.76,185,0.43,2646,66.67,33.00,6.26,95,7.55,-7.11,1.90,0.00,12.94
213032,-2.34,-2.34,14.93,13.92,185,0.38,2670,66.67,33.00,5.67,95,6.67,-7.98,1.84,0.00,11.76
213258,-2.34,-2.34,14.59,13.84,185,0.35,2644,33.33,32.50,5.66,95,5.95,-8.71,1.86,0.00,11.76
213484,-1.56,-2.34,14.70,13.76,185,0.31,2654,33.33,32.50,5.12,95,5.80,-8.85,1.80,0.00,11.37
213709,2.34,-2.34,15.62,13.92,185,0.32,2656,33.33,32.50,5.10,95,5.66,-9.00,1.78,0.00,11.37
213936,3.91,-2.34,15.16,13.92,185,0.31,2658,33.33,32.50,5.07,95,5.66,-9.00,1.80,0.00,11.37
214161,6.25,-2.34,15.27,13.92,185,0.32,2657,33.33,32.50,5.05,95,5.66,-9.14,1.82,0.00,11.37
214387,3.12,-2.34,14.24,13.92,185,0.34,2653,33.33,32.50,5.06,95,5.66,-9.00,1.86,0.00,12.16
214613,3.12,-2.34,14.59,13.76,185,0.32,2636,33.33,32.50,5.63,95,5.95,-8.85,1.82,0.00,11.76
214840,3.12,-2.34,14.70,13.92,185,0.39,2643,33.33,33.00,5.63,95,6.24,-8.56,1.90,0.00,12.55
215065,1.56,-2.34,14.36,13.76,185,0.36,2634,33.33,32.50,5.63,95,6.09,-8.56,1.92,0.00,12.94
215291,3.91,-2.34,15.04,13.76,185,0.50,2651,66.67,33.50,6.76,95,7.11,-7.55,2.10,0.00,14.51
215517,0.78,-2.34,14.13,13.68,185,0.57,2650,66.67,34.00,7.35,95,8.13,-6.53,2.06,0.00,14.51
215742,-4.69,-2.34,13.90,13.76,185,0.58,2682,66.67,31.00,7.96,95,8.85,-5.80,2.18,0.00,15.69
215969,-9.38,-2.34,13.90,13.68,185,0.61,2703,66.67,30.00,7.49,95,8.85,-5.80,2.20,0.00,15.69
216194,-10.94,-2.34,14.36,13.92,185,0.64,2704,66.67,28.50,8.08,95,9.14,-5.51,2.26,0.00,16.47
216420,-10.16,-2.34,14.70,13.68,185,0.63,2720,66.67,27.50,8.12,95,9.58,-5.08,2.18,0.00,15.29
216646,-11.72,-2.34,14.36,13.68,185,0.59,2717,66.67,29.50,7.49,95,9.58,-5.22,2.18,0.00,15.29
216872,-10.94,-2.34,14.81,13.84,185,0.60,2722,66.67,29.50,7.52,95,9.58,-5.08,2.22,0.00,15.69
217098,-8.59,-2.34,15.04,13.84,185,0.64,2746,66.67,28.00,8.22,95,9.87,-4.79,2.24,0.00,16.08
217324,-8.59,-2.34,14.70,13.60,185,0.66,2744,66.67,27.50,8.22,95,10.30,-4.35,2.26,0.00,16.08
217550,-8.59,-2.34,14.70,13.68,185,0.68,2747,66.67,27.00,8.79,93,10.45,-4.21,2.30,0.00,16.86
217775,-6.25,-2.34,14.93,13.92,185,0.71,2791,66.67,29.50,8.92,93,10.88,-3.92,2.32,0.00,17.25
218002,-7.81,-2.34,14.47,13.36,185,0.75,2782,66.67,32.50,9.46,93,10.88,-3.77,2.38,0.00,18.43
218227,-7.03,-2.34,14.93,13.76,185,0.72,2804,66.67,35.00,10.19,93,11.17,-3.48,2.40,0.00,18.43
218453,-7.03,-2.34,14.70,13.76,185,0.79,2808,66.67,37.50,10.21,93,11.75,-2.90,2.44,0.00,18.82
218679,-10.16,-2.34,14.24,13.44,185,0.80,2836,66.67,39.50,10.34,93,11.61,-3.05,2.42,0.00,18.43
218905,0.00,-2.34,14.70,13.68,185,0.74,2869,66.67,40.50,11.04,93,11.61,-3.19,2.36,0.00,17.25
219131,-10.94,-2.34,12.98,13.76,185,0.66,2894,66.67,43.00,9.25,93,10.59,-4.06,2.32,0.00,16.47
219357,-7.81,-2.34,14.93,13.68,185,0.70,2910,66.67,43.00,9.83,93,10.88,-3.77,2.34,0.00,16.86
219582,-10.16,-2.34,14.36,13.68,185,0.66,2911,66.67,43.00,9.26,93,10.74,-4.06,2.28,0.00,16.08
219808,-10.16,-2.34,14.70,13.84,185,0.68,2942,66.67,43.00,9.35,93,10.59,-4.06,2.32,0.00,16.47
220034,-11.72,-2.34,14.36,13.84,185,0.65,2953,66.67,43.50,9.39,93,10.45,-4.21,2.24,0.00,15.69
220261,-13.28,-2.34,14.24,13.76,185,0.51,2962,66.67,44.50,7.54,93,9.00,-5.66,2.14,0.00,14.51
220486,-9.38,-2.34,15.27,13.84,185,0.50,2974,66.67,44.50,7.62,93,8.56,-6.09,2.12,0.00,14.51
220712,-9.38,-2.34,14.59,13.92,185,0.48,2983,66.67,44.50,6.99,93,7.98,-6.67,2.14,0.00,14.51
220937,-7.81,-2.34,14.81,13.76,185,0.36,2974,66.67,45.00,6.38,93,7.11,-7.69,1.94,0.00,12.55
221163,-5.47,-2.34,15.16,13.68,185,0.41,2972,66.67,45.00,6.96,93,6.96,-7.69,2.14,0.00,14.90
221390,-4.69,-2.34,15.04,13.84,185,0.45,3009,66.67,45.00,7.63,93,7.40,-7.25,2.10,0.00,14.12
221616,-7.81,-2.34,14.13,13.76,185,0.41,3014,66.67,45.00,7.07,93,7.11,-7.55,2.02,0.00,13.73
221841,-9.38,-2.34,14.36,13.60,185,0.24,2994,33.33,45.00,5.74,93,5.80,-8.85,1.72,0.00,10.59
222067,-9.38,-2.34,14.59,13.84,185,0.22,3010,33.33,45.00,5.09,93,4.93,-9.72,1.64,0.00,10.20
222293,-7.03,-2.34,15.16,13.84,185,0.20,3014,33.33,45.00,4.51,93,4.21,-10.45,1.62,0.00,9.02
222519,-10.16,-2.34,14.24,13.68,185,0.21,2982,33.33,45.00,4.49,93,3.77,-11.03,1.64,0.00,8.24
222745,0.00,-2.34,12.75,13.76,185,0.23,2980,33.33,45.00,4.45,93,3.34,-11.32,1.70,0.00,8.24
222970,0.00,-2.34,12.63,13.84,185,0.23,3006,33.33,45.00,5.13,93,3.48,-11.17,1.68,0.00,8.24
223196,0.00,0.00,11.83,13.68,185,0.20,2972,33.33,45.00,4.48,95,3.34,-11.32,1.64,0.00,7.45
223422,0.00,0.00,11.71,13.84,185,0.19,2978,33.33,45.00,4.45,95,3.19,-11.46,1.60,0.00,7.06
223647,0.00,0.00,11.83,13.76,185,0.20,2974,33.33,45.00,4.45,95,3.05,-11.61,1.62,0.00,7.06
223873,0.00,0.00,12.17,13.92,185,0.18,2996,33.33,45.00,4.44,95,3.19,-11.46,1.62,0.00,7.84
224099,0.00,0.00,11.25,13.76,185,0.20,2989,33.33,43.50,4.46,95,3.34,-11.46,1.64,0.00,7.84
224325,0.00,0.00,11.48,13.92,185,0.19,2955,33.33,40.50,4.45,95,3.19,-11.46,1.58,0.00,7.84
224551,0.00,0.00,11.25,13.92,185,0.19,2950,33.33,37.50,4.41,95,3.34,-11.46,1.62,0.00,8.24
224777,0.00,-2.34,11.14,13.92,185,0.20,2956,33.33,34.50,4.41,95,3.48,-11.17,1.64,0.00,9.02
225003,-10.16,-2.34,11.14,13.84,185,0.23,2976,33.33,31.50,4.40,95,3.92,-10.74,1.72,0.00,10.20
225228,-8.59,-2.34,12.06,13.92,185,0.24,2973,33.33,31.50,5.07,95,4.64,-10.01,1.74,0.00,11.37
225454,-4.69,-2.34,14.24,13.68,185,0.51,2996,33.33,33.50,7.00,95,6.38,-8.27,2.22,0.00,16.47
225680,-3.91,-2.34,14.47,13.60,185,0.67,2964,66.67,33.50,10.19,95,9.43,-5.22,2.28,0.00,18.04
225906,-17.97,-2.34,12.17,13.92,183,0.35,2942,66.67,39.00,6.90,95,7.84,-6.82,1.84,0.00,11.76
226132,-19.53,-2.34,13.32,13.76,183,0.26,2960,33.33,41.50,5.04,95,5.66,-9.00,1.72,0.00,10.20
226358,-14.06,0.00,15.50,13.68,183,0.17,2978,33.33,44.50,4.42,95,4.06,-10.59,1.54,0.00,8.24
226583,0.00,0.00,15.04,13.84,183,0.20,2975,33.33,39.00,4.44,95,3.05,-11.61,1.64,0.00,5.49
226809,0.00,-2.34,14.59,13.84,183,0.23,2959,33.33,29.50,0.00,95,2.76,-11.90,1.68,0.00,5.49
227036,0.00,-2.34,13.90,13.84,183,0.23,2928,33.33,24.00,0.00,95,2.76,-11.90,1.64,0.00,5.49
227261,0.00,-2.34,14.36,13.84,183,0.22,2914,33.33,24.00,0.00,95,2.76,-12.04,1.68,0.00,5.49
227487,0.00,-2.34,14.93,13.92,183,0.21,2908,33.33,24.00,0.00,95,2.61,-12.04,1.64,0.00,5.49
227713,0.00,-2.34,20.21,13.76,183,0.20,2892,33.33,24.00,0.00,95,2.61,-12.04,1.60,0.00,5.49
227939,0.00,0.00,20.33,13.92,183,0.21,2903,33.33,24.00,0.00,95,2.61,-12.04,1.64,0.00,5.49
228165,0.00,0.00,20.33,13.92,183,0.19,2890,33.33,24.00,0.00,95,2.61,-12.04,1.56,0.00,5.49
228390,0.00,0.00,20.33,13.92,183,0.19,2877,33.33,24.00,0.00,95,2.61,-12.04,1.60,0.00,5.49
228616,0.00,0.00,20.33,13.84,183,0.20,2850,33.33,24.00,0.00,95,2.61,-12.04,1.62,0.00,5.49
228842,0.00,0.00,20.33,13.60,183,0.19,2840,33.33,24.00,0.00,95,2.61,-12.04,1.60,0.00,5.49
229068,0.00,0.00,20.33,13.92,183,0.19,2843,33.33,24.00,0.00,95,2.61,-12.04,1.58,0.00,5.49
229294,0.00,0.00,20.33,13.92,183,0.20,2809,33.33,24.00,0.00,95,2.61,-12.04,1.60,0.00,5.49
229520,0.00,0.00,20.33,13.68,183,0.19,2789,33.33,24.00,0.00,95,2.61,-12.19,1.58,0.00,5.49
229746,0.00,0.00,20.33,13.92,183,0.19,2803,33.33,24.00,0.00,95,2.47,-12.19,1.54,0.00,5.49
229972,0.00,0.00,20.33,13.76,183,0.17,2761,33.33,24.00,0.00,95,2.47,-12.19,1.52,0.00,5.49
230198,0.00,0.00,20.33,13.92,183,0.19,2748,33.33,24.00,0.00,95,2.47,-12.19,1.56,0.00,5.49
230423,0.00,0.00,20.33,13.92,183,0.17,2767,33.33,24.00,0.00,95,2.47,-12.19,1.52,0.00,5.49
230649,0.00,0.00,20.33,13.92,183,0.20,2725,33.33,26.00,4.09,95,2.47,-12.19,1.62,0.00,7.45
230875,0.00,0.00,20.33,13.68,183,0.21,2711,33.33,29.50,4.04,95,3.05,-11.75,1.66,0.00,9.02
231101,0.00,-2.34,20.33,13.92,183,0.25,2736,33.33,32.00,4.67,95,4.06,-10.74,1.72,0.00,10.98
231327,0.00,-2.34,16.42,13.76,183,0.31,2718,33.33,32.00,5.20,95,4.93,-9.87,1.82,0.00,11.76
231553,-4.69,-2.34,14.36,13.92,183,0.48,2684,66.67,33.50,6.35,95,6.53,-8.13,2.04,0.00,14.51
231778,-2.34,-2.34,14.93,13.84,183,0.54,2700,66.67,34.00,7.48,95,7.98,-6.82,2.12,0.00,15.29
232004,-8.59,-2.34,13.32,13.76,183,0.53,2695,66.67,34.00,7.47,95,8.27,-6.38,2.12,0.00,15.29
232231,-12.50,-2.34,14.01,13.76,183,0.53,2710,66.67,33.50,6.94,95,8.13,-6.53,2.10,0.00,14.90
232457,-12.50,-2.34,14.59,13.76,183,0.50,2718,66.67,34.00,6.96,95,8.13,-6.53,2.08,0.00,14.51
232682,-11.72,-2.34,14.70,13.76,183,0.42,2694,66.67,33.50,6.36,95,7.69,-6.96,2.00,0.00,12.94
232908,-11.72,-2.34,14.70,13.68,183,0.44,2692,66.67,33.50,6.31,95,6.96,-7.69,1.84,0.00,12.16
233134,-9.38,-2.34,15.16,13.76,183,0.35,2680,33.33,33.00,5.16,95,6.09,-8.56,1.86,0.00,12.16
233360,-3.12,-2.34,15.96,13.84,183,0.33,2696,33.33,32.50,5.11,95,5.80,-8.85,1.80,0.00,11.76
233585,-1.56,-2.34,15.27,13.84,183,0.33,2690,33.33,32.50,5.16,95,5.66,-9.14,1.80,0.00,11.76
233811,5.47,-2.34,16.08,13.76,183,0.45,2695,33.33,33.50,6.31,95,6.67,-8.13,2.02,0.00,13.73
234038,4.69,-2.34,14.70,13.76,183,0.56,2688,66.67,33.50,7.44,95,7.98,-6.67,2.18,0.00,16.08
234263,-3.91,-2.34,13.55,13.68,181,0.73,2707,66.67,29.00,9.27,95,10.16,-4.50,2.32,0.00,18.04
234489,-10.94,-2.34,13.44,13.68,181,0.67,2678,66.67,33.00,8.59,95,10.16,-4.50,2.22,0.00,15.69
234715,-14.06,-2.34,13.90,13.76,181,0.56,2675,66.67,39.00,7.42,95,9.14,-5.66,2.04,0.00,13.73
234941,-13.28,-2.34,14.70,13.68,181,0.56,2700,66.67,43.00,6.89,95,7.98,-6.67,2.08,0.00,14.12
235167,-9.38,-2.34,15.39,13.84,181,0.33,2667,33.33,44.00,5.12,95,6.53,-8.13,1.82,0.00,11.37
235392,-6.25,-2.34,15.39,13.92,181,0.17,2690,33.33,43.50,4.54,95,4.79,-9.87,1.68,0.00,9.80
235618,-3.12,-2.34,15.62,13.76,181,0.27,2680,33.33,43.00,4.57,95,4.35,-10.45,1.70,0.00,9.80
235844,-7.81,-2.34,14.01,13.84,181,0.27,2668,33.33,43.00,4.56,95,4.21,-10.45,1.74,0.00,10.20
236070,-7.81,-2.34,14.24,13.76,181,0.29,2671,33.33,43.00,4.58,95,4.50,-10.16,1.78,0.00,10.20
236296,-9.38,-2.34,14.36,13.84,181,0.25,2655,33.33,43.00,4.54,95,4.50,-10.16,1.66,0.00,9.80
236522,-8.59,0.00,14.81,13.52,181,0.22,2658,33.33,43.00,3.98,95,4.21,-10.45,1.64,0.00,9.80
236748,-4.69,0.00,15.73,13.84,181,0.22,2633,33.33,43.00,3.94,95,4.06,-10.74,1.64,0.00,9.80
236974,-3.91,0.00,15.27,13.84,181,0.23,2637,33.33,43.00,3.92,95,4.06,-10.59,1.64,0.00,10.20
237199,-1.56,-2.34,15.16,13.68,181,0.26,2605,33.33,41.50,4.45,95,4.35,-10.45,1.70,0.00,10.59
237425,1.56,-2.34,15.62,13.76,181,0.31,2604,33.33,39.00,4.45,95,4.79,-9.87,1.78,0.00,11.37
237651,3.12,-2.34,15.27,13.84,181,0.32,2594,33.33,36.50,4.98,95,5.08,-9.58,1.80,0.00,11.76
237877,3.91,-2.34,14.93,13.92,181,0.30,2609,33.33,34.00,5.00,95,5.22,-9.43,1.78,0.00,11.37
238103,2.34,-2.34,14.47,13.92,181,0.30,2599,33.33,32.00,5.01,95,5.37,-9.29,1.72,0.00,10.98
238329,1.56,-2.34,14.36,13.92,181,0.29,2580,33.33,32.00,4.95,95,5.08,-9.58,1.74,0.00,10.98
238555,0.78,-2.34,14.59,13.84,181,0.31,2572,33.33,32.50,4.93,95,5.51,-9.29,1.80,0.00,11.37
238780,3.12,-2.34,15.04,13.76,181,0.45,2587,66.67,33.00,6.07,95,6.67,-7.98,1.96,0.00,13.33
239006,-0.78,-2.34,14.24,13.84,181,0.42,2589,66.67,33.00,6.07,95,6.96,-7.84,1.94,0.00,12.94
239233,-4.69,-2.34,13.67,13.76,181,0.32,2567,33.33,32.50,5.48,95,5.95,-8.71,1.80,0.00,11.37
239458,-3.91,-2.34,14.59,13.84,181,0.29,2562,33.33,32.00,4.96,95,5.51,-9.14,1.74,0.00,10.98
239684,-1.56,-2.34,15.27,13.68,181,0.28,2581,33.33,32.00,4.95,95,5.22,-9.43,1.72,0.00,10.59
