Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
187711,0.00,-3.91,23.31,13.44,181,0.18,1601,0.00,0.00,33.33,16,15.50,0.00,95,3.48,-11.32,1.38,0.00,0.00
187968,0.00,-3.12,23.31,13.44,181,0.19,1560,0.00,0.00,33.33,16,15.00,0.00,95,3.63,-11.17,1.38,0.00,0.00
188226,0.00,-3.12,23.31,13.44,181,0.20,1520,0.00,0.00,33.33,16,14.00,0.00,95,3.77,-11.03,1.38,0.00,0.00
188482,0.00,-2.34,23.43,13.44,181,0.21,1470,0.00,0.00,33.33,16,13.50,0.00,95,3.92,-10.88,1.38,0.00,0.00
188739,0.00,0.00,23.54,13.44,181,0.20,1439,0.00,0.00,33.33,16,21.00,0.00,95,3.92,-10.88,1.38,0.00,0.00
188996,0.00,0.00,23.43,13.52,181,0.21,1380,0.00,0.00,33.33,16,21.00,0.00,95,4.06,-10.88,1.38,0.00,0.00
189253,0.00,0.00,23.20,13.44,181,0.23,1308,0.00,0.00,33.33,16,21.00,0.00,95,4.06,-10.74,1.38,0.00,0.00
189510,0.00,0.00,23.31,13.52,181,0.23,1247,0.00,0.00,33.33,16,1.00,1.60,95,4.21,-10.59,1.38,0.00,0.00
189766,0.00,0.00,23.54,13.36,181,0.26,1140,0.00,0.00,33.33,16,8.50,1.46,95,4.35,-10.59,1.36,0.00,0.00
190022,0.00,0.00,22.74,13.20,181,0.25,1117,0.00,0.00,33.33,16,15.50,1.43,97,4.50,-10.30,1.36,0.00,0.00
190280,0.00,0.00,16.65,13.20,181,0.27,1052,0.00,0.00,33.33,16,21.00,1.34,97,4.79,-10.01,1.36,0.00,0.00
190536,-0.78,0.00,13.90,13.12,181,0.29,986,0.00,0.00,33.33,16,21.00,1.26,97,4.93,-9.87,1.36,0.00,0.00
190793,-1.56,0.00,13.55,13.28,181,0.30,949,0.00,0.00,33.33,16,21.00,1.21,97,5.22,-9.58,1.36,0.00,0.00
191049,-1.56,0.00,13.90,13.36,181,0.31,931,0.00,0.00,33.33,16,21.00,1.19,97,5.51,-9.29,1.36,0.00,0.00
191306,-1.56,0.00,13.78,13.44,181,0.31,928,0.00,0.00,33.33,16,19.50,1.19,97,5.51,-9.29,1.38,0.00,0.00
191563,-2.34,0.00,13.67,13.44,181,0.31,912,0.00,0.00,33.33,16,19.50,1.17,97,5.66,-9.14,1.38,0.00,0.00
191820,-3.12,0.00,13.78,13.44,181,0.31,920,0.00,0.00,33.33,16,17.50,1.18,97,5.66,-9.14,1.36,0.00,0.00
192076,-3.12,0.00,14.01,13.44,181,0.31,920,0.00,0.00,33.33,16,15.50,1.21,97,5.66,-9.14,1.36,0.00,0.00
192333,-3.91,0.00,14.01,13.36,181,0.31,914,0.00,0.00,33.33,16,15.00,1.19,97,5.66,-9.14,1.36,0.00,0.00
192589,-4.69,0.00,14.01,13.44,181,0.31,942,0.00,0.00,33.33,16,14.00,1.18,97,5.66,-9.14,1.36,0.00,0.00
192846,-5.47,0.00,14.13,13.36,181,0.34,922,0.00,0.00,33.33,16,13.00,1.20,97,5.80,-9.14,1.38,0.00,0.00
193103,-5.47,0.00,14.24,13.44,180,0.37,940,0.00,0.00,33.33,16,12.50,1.20,97,5.95,-9.00,1.42,0.00,1.18
193360,-6.25,0.00,14.24,13.44,180,0.58,961,0.00,0.00,33.33,16,4.50,1.61,97,6.82,-8.27,1.56,0.00,2.75
193616,-11.72,-0.78,13.90,13.52,180,0.74,970,0.00,0.00,33.33,16,7.00,1.86,97,7.98,-6.82,1.72,0.00,5.49
193873,-18.75,-1.56,13.09,13.44,180,0.75,985,0.00,0.00,33.33,16,17.50,1.89,97,9.72,-5.08,1.72,0.00,5.49
194130,-21.09,-3.12,13.55,13.44,180,0.73,1002,0.00,0.00,33.33,16,17.50,1.92,97,9.87,-4.93,1.70,0.00,5.49
194387,-20.31,-3.91,14.70,13.44,180,0.71,1036,0.00,0.00,33.33,16,18.00,1.99,97,9.72,-5.08,1.70,0.00,5.49
194642,-17.97,-4.69,15.39,13.52,180,0.70,1097,0.00,0.00,33.33,16,19.00,2.11,97,9.72,-5.08,1.74,0.00,5.88
194899,-15.62,-5.47,15.62,13.52,180,0.67,1160,0.00,0.00,33.33,16,20.00,2.23,97,9.58,-5.22,1.74,0.00,5.88
195156,-16.41,-5.47,15.04,13.36,180,0.69,1166,0.00,0.00,33.33,16,20.00,2.27,97,9.58,-5.22,1.76,0.00,6.27
195412,-14.84,-6.25,15.04,13.36,180,0.88,1244,0.00,0.00,33.33,16,18.50,2.55,97,10.01,-5.08,1.90,0.00,9.80
195669,-16.41,-6.25,15.04,13.28,180,1.17,1295,0.00,0.00,33.33,16,10.50,3.18,97,11.75,-3.48,2.00,0.00,12.16
195926,-25.00,-8.59,13.55,13.36,180,1.14,1338,0.00,0.00,33.33,16,8.00,3.13,97,12.04,-2.76,2.02,0.00,12.55
196183,-25.00,-8.59,14.36,13.44,180,1.17,1376,0.00,0.00,33.33,16,9.00,3.26,97,12.19,-2.61,2.04,0.39,12.94
196440,-25.00,-8.59,14.70,13.28,180,1.20,1476,0.00,0.00,33.33,16,9.50,3.37,97,12.19,-2.61,2.06,0.78,13.33
196697,-25.00,-8.59,14.70,13.36,180,1.19,1520,0.00,0.00,33.33,16,11.00,3.57,97,12.19,-2.61,2.08,0.78,13.33
196954,-25.00,-8.59,14.24,13.44,180,1.24,1551,0.00,0.00,33.33,16,11.50,3.64,97,12.04,-2.76,2.10,1.18,13.73
197211,-25.00,-8.59,14.24,13.44,180,1.22,1630,0.00,0.00,33.33,16,12.50,3.83,97,12.04,-2.76,2.12,1.18,13.73
197468,-25.00,-8.59,13.90,13.36,180,1.26,1628,0.00,0.00,33.33,16,12.50,3.82,97,11.90,-2.90,2.14,1.18,14.12
197725,-25.00,-8.59,14.24,13.44,180,1.18,1786,0.00,0.00,33.33,16,14.00,4.19,97,11.90,-2.90,2.16,1.18,14.12
197983,-25.00,-8.59,14.24,13.44,180,1.20,1821,0.00,0.00,33.33,16,15.00,4.27,97,11.75,-3.05,2.18,1.57,14.12
198239,-25.00,-8.59,14.24,13.44,181,1.18,1873,0.00,0.00,33.33,16,15.50,4.41,97,11.75,-3.05,2.20,1.57,14.51
198495,-25.00,-8.59,14.36,13.44,181,1.15,1937,0.00,0.00,33.33,16,16.50,4.51,97,11.61,-3.19,2.22,1.57,14.51
198753,-25.00,-8.59,14.24,13.44,181,1.13,2021,0.00,0.00,33.33,16,17.50,4.71,97,11.46,-3.19,2.22,1.57,14.51
199009,-25.00,-8.59,14.36,13.52,181,1.12,2092,0.00,0.00,33.33,16,18.00,4.74,97,11.46,-3.34,2.24,1.57,14.51
199267,-25.00,-8.59,14.36,13.44,181,1.12,2128,0.00,0.00,33.33,16,18.50,4.91,97,11.61,-3.34,2.26,1.96,14.90
199523,-25.00,-8.59,14.59,13.28,181,1.11,2173,0.00,0.00,33.33,16,19.00,4.64,97,11.46,-3.34,2.26,1.96,14.90
199780,-25.00,-8.59,14.70,13.28,181,1.13,2240,0.00,0.00,33.33,16,19.50,4.76,97,11.32,-3.48,2.28,1.96,14.90
200036,-25.00,-8.59,14.81,13.36,181,1.10,2279,0.00,0.00,33.33,16,20.50,4.86,97,11.17,-3.63,2.30,1.96,14.90
200293,-24.22,-8.59,14.81,13.36,181,1.09,2335,0.00,0.00,33.33,16,21.50,4.98,95,11.03,-3.77,2.30,1.96,14.90
200550,-24.22,-9.38,14.81,13.36,181,0.96,2428,0.00,0.00,33.33,16,24.50,5.18,95,10.30,-4.50,2.22,0.00,1.18
200807,0.00,-9.38,11.94,13.44,181,0.21,2410,0.00,0.00,33.33,16,26.00,2.57,95,3.77,-11.03,1.56,0.00,0.00
201064,0.00,-8.59,11.37,13.44,181,0.24,2446,0.00,0.00,33.33,16,17.50,2.61,95,3.05,-11.75,1.54,0.00,0.00
201320,0.00,-7.81,11.60,13.44,181,0.20,2334,0.00,0.00,33.33,16,15.50,0.00,95,3.05,-11.75,1.52,0.00,0.00
201578,0.00,-6.25,15.39,13.44,181,0.20,2254,0.00,0.00,33.33,16,15.50,0.00,95,3.19,-11.61,1.46,0.00,0.00
201834,0.00,-5.47,22.97,13.52,181,0.17,2203,0.00,0.00,33.33,16,15.50,0.00,95,3.19,-11.61,1.44,0.00,0.00
202091,0.00,-4.69,23.43,13.44,181,0.16,2157,0.00,0.00,33.33,16,15.50,0.00,95,3.34,-11.46,1.40,0.00,0.00
202347,0.00,-3.91,23.31,13.52,181,0.17,2096,0.00,0.00,33.33,16,15.50,0.00,95,3.48,-11.32,1.42,0.00,0.00
202604,0.00,-3.12,23.08,13.52,181,0.17,2071,0.00,0.00,33.33,16,15.50,0.00,95,3.48,-11.32,1.40,0.00,0.00
202861,0.00,-3.12,23.54,13.20,181,0.17,2021,0.00,0.00,33.33,16,15.50,0.00,95,3.48,-11.32,1.40,0.00,0.00
203117,0.00,-2.34,23.43,13.28,181,0.20,1978,0.00,0.00,33.33,16,15.50,0.00,95,3.63,-11.17,1.44,0.00,0.39
203374,0.00,0.00,23.31,13.28,181,0.33,2000,0.00,0.00,33.33,16,14.00,2.56,95,4.06,-10.74,1.72,0.00,7.84
203631,0.00,-1.56,22.16,13.28,181,0.67,1927,0.00,0.00,33.33,16,32.00,4.11,95,6.82,-7.98,1.92,0.00,12.16
203887,-17.19,-2.34,11.71,13.36,181,1.00,2003,0.00,0.00,33.33,16,26.50,4.70,95,9.43,-5.37,2.12,0.00,12.16
204144,-25.00,-3.91,11.71,13.44,181,0.98,2051,0.00,0.00,33.33,16,27.00,4.37,95,9.87,-4.93,2.14,0.00,12.55
204401,-25.00,-4.69,13.21,13.44,181,1.04,2084,0.00,0.00,33.33,16,26.00,4.45,95,10.16,-4.64,2.18,0.78,13.73
204658,-25.00,-5.47,13.67,13.44,181,1.09,2169,0.00,0.00,33.33,16,21.00,4.99,95,11.03,-4.06,2.26,1.96,15.29
204914,-25.00,-5.47,13.90,13.44,181,1.12,2206,0.00,0.00,33.33,16,20.00,5.18,95,11.32,-3.63,2.28,2.75,15.69
205171,-25.00,-6.25,14.36,13.44,181,1.13,2270,0.00,0.00,33.33,16,19.00,5.32,95,11.32,-3.34,2.32,2.75,16.08
205428,-25.00,-6.25,14.59,13.44,181,1.13,2326,0.00,0.00,33.33,16,19.00,5.40,95,11.46,-3.34,2.34,3.14,16.47
205685,-25.00,-7.03,14.70,13.44,181,1.13,2380,0.00,0.00,33.33,16,19.50,5.59,95,11.46,-3.34,2.36,3.14,16.47
205942,-21.88,-9.38,15.16,13.28,181,1.13,2448,0.00,0.00,33.33,16,20.00,5.73,95,11.46,-3.34,2.38,3.14,16.86
206199,-21.09,-9.38,15.04,13.28,181,1.14,2477,0.00,0.00,33.33,16,20.00,5.81,95,11.46,-3.34,2.40,3.53,16.86
206455,-19.53,-9.38,14.93,13.28,181,1.13,2543,0.00,0.00,33.33,16,20.50,5.97,95,11.46,-3.34,2.42,3.53,16.86
206712,-19.53,-9.38,14.93,13.36,181,1.11,2636,0.00,0.00,33.33,16,21.00,6.19,95,11.46,-3.34,2.44,3.53,17.25
206970,-18.75,-9.38,14.93,13.36,181,1.12,2647,0.00,0.00,33.33,16,21.00,6.21,95,11.46,-3.34,2.46,3.92,17.25
207225,-17.19,-8.59,14.93,13.44,181,1.10,2744,0.00,0.00,33.33,16,22.50,6.44,95,11.46,-3.34,2.48,3.92,17.65
207482,-17.19,-7.81,14.81,13.20,181,1.10,2791,0.00,0.00,66.67,16,23.00,6.55,95,11.46,-3.34,2.50,3.92,17.65
207738,-18.75,-7.03,14.70,13.36,181,1.10,2826,0.00,0.00,66.67,16,23.00,6.68,95,11.61,-3.34,2.50,4.31,18.04
207996,-15.62,-6.25,15.04,13.36,181,1.12,2932,0.00,0.00,66.67,16,22.50,6.83,95,12.04,-2.76,2.58,5.49,19.22
208252,-15.62,-5.47,14.81,13.36,181,1.11,2978,0.00,0.00,66.67,16,22.50,7.59,93,12.33,-2.47,2.58,5.49,19.61
208510,-14.84,-4.69,14.81,13.36,181,1.09,3061,0.00,0.00,66.67,16,23.50,7.79,93,12.48,-2.32,2.60,5.49,20.00
208766,-15.62,-4.69,14.70,13.28,181,1.09,3078,0.00,0.00,66.67,16,24.50,7.26,93,12.48,-2.32,2.60,5.49,20.00
209023,-15.62,-3.91,14.81,13.20,181,1.07,3152,0.00,0.00,66.67,16,25.00,7.44,93,12.62,-2.18,2.62,5.88,20.00
209279,-17.19,-2.34,14.70,13.20,181,1.07,3234,0.00,0.00,66.67,16,25.50,7.59,93,12.62,-2.18,2.66,5.88,20.00
209536,-16.41,-2.34,14.81,13.20,181,1.06,3298,0.00,0.00,66.67,16,26.00,7.74,93,12.62,-2.18,2.66,5.88,20.00
209793,-16.41,-2.34,14.81,13.20,181,1.06,3344,0.00,0.00,66.67,16,26.00,7.85,93,12.62,-2.18,2.68,5.88,20.39
210049,-17.19,-2.34,14.70,13.20,181,1.04,3412,0.00,0.00,66.67,16,27.00,8.01,93,12.62,-2.18,2.68,5.88,20.39
210306,-15.62,-2.34,15.04,13.28,181,1.04,3461,0.00,0.00,66.67,16,27.00,8.12,93,12.62,-2.18,2.70,5.88,20.00
210563,-14.84,-2.34,15.04,13.28,181,1.02,3575,0.00,0.00,66.67,16,27.50,8.32,93,12.48,-2.32,2.72,5.88,20.00
210819,-14.84,-2.34,14.70,13.28,181,1.01,3609,0.00,0.00,66.67,16,28.00,8.43,93,12.33,-2.47,2.72,5.88,20.00
211076,-13.28,-2.34,15.04,13.36,181,1.00,3660,0.00,0.00,66.67,16,8.00,8.58,93,12.04,-2.61,2.72,5.49,19.61
211333,-13.28,-2.34,14.70,13.36,181,0.72,3782,0.00,0.00,66.67,16,29.50,8.72,93,9.58,-3.05,2.70,4.31,0.00
211589,0.00,-3.12,11.37,13.36,181,0.55,3466,0.00,0.00,66.67,16,29.50,0.00,93,3.34,-11.17,2.00,0.00,0.00
211847,0.00,-3.91,11.94,13.28,181,0.58,2986,0.00,0.00,66.67,16,15.00,0.00,93,3.34,-11.46,2.08,0.00,0.00
212104,0.00,-4.69,19.52,13.28,181,0.82,2574,0.00,0.00,66.67,16,23.50,5.67,93,6.53,-9.29,2.20,0.00,11.76
212360,-19.53,-5.47,11.25,13.28,181,0.94,2621,0.00,0.00,33.33,16,29.50,5.59,93,8.56,-6.24,2.28,0.78,13.73
212618,-22.66,-6.25,13.44,13.28,181,0.95,2666,0.00,0.00,33.33,16,28.50,5.69,93,9.29,-5.51,2.32,1.57,14.90
212874,-19.53,-6.25,14.36,13.28,181,1.03,2664,0.00,0.00,33.33,16,26.50,5.68,93,10.01,-4.79,2.38,2.35,15.69
213131,-18.75,-7.03,14.24,13.28,181,1.06,2704,0.00,0.00,33.33,16,24.50,6.35,93,10.59,-4.21,2.42,3.14,16.86
213388,-20.31,-9.38,14.47,13.28,181,1.09,2735,0.00,0.00,33.33,16,23.00,5.83,93,11.17,-3.63,2.46,3.92,17.65
213644,-17.19,-8.59,15.16,13.28,181,1.13,2743,0.00,0.00,33.33,16,21.50,6.52,93,11.61,-3.34,2.50,4.71,18.43
213902,-14.06,-7.81,15.04,13.36,181,1.13,2792,0.00,0.00,33.33,16,21.50,6.51,93,11.90,-2.90,2.52,4.71,18.82
214158,-16.41,-7.03,14.70,13.28,181,1.15,2797,0.00,0.00,66.67,16,22.00,7.18,93,12.19,-2.61,2.56,5.10,19.22
214416,-17.19,-6.25,14.70,13.28,181,1.14,2855,0.00,0.00,66.67,16,21.50,7.24,93,12.33,-2.47,2.56,5.49,19.22
214672,-15.62,-5.47,14.93,13.36,181,1.13,2901,0.00,0.00,66.67,16,22.00,7.35,93,12.48,-2.32,2.58,5.49,19.22
214929,-15.62,-5.47,14.81,13.36,181,1.13,2938,0.00,0.00,66.67,16,22.50,7.41,91,12.62,-2.18,2.58,5.49,19.22
215186,-16.41,-4.69,14.70,13.28,181,1.14,2994,0.00,0.00,66.67,16,22.50,7.48,91,12.62,-2.18,2.60,5.49,19.22
215442,-16.41,-2.34,15.04,13.28,181,1.13,2966,0.00,0.00,66.67,16,22.50,7.59,91,12.62,-2.18,2.60,5.49,19.22
215699,-19.53,-2.34,14.59,13.20,181,1.10,3031,0.00,0.00,66.67,16,23.50,7.11,91,12.62,-2.18,2.60,5.49,19.22
215957,-17.97,-2.34,14.93,13.20,181,1.09,3089,0.00,0.00,66.67,16,24.00,7.25,91,12.62,-2.18,2.60,5.49,19.22
216213,-19.53,-2.34,14.81,13.20,181,1.09,3071,0.00,0.00,66.67,16,24.50,7.21,91,12.62,-2.18,2.62,5.49,19.22
216469,-17.97,-2.34,14.81,13.20,181,1.08,3126,0.00,0.00,66.67,16,25.00,7.34,91,12.62,-2.18,2.62,5.49,19.22
216726,-17.97,-2.34,14.81,13.28,181,1.07,3180,0.00,0.00,66.67,16,25.00,7.35,91,12.48,-2.32,2.62,5.49,19.22
216983,-17.97,-3.12,14.70,13.28,181,1.05,3217,0.00,0.00,66.67,16,26.00,7.41,91,12.33,-2.32,2.62,5.10,19.22
217239,-18.75,-3.12,14.81,13.28,181,1.04,3246,0.00,0.00,66.67,16,26.00,7.48,91,12.33,-2.47,2.62,5.10,19.22
217496,-18.75,-3.12,14.81,13.36,181,1.03,3255,0.00,0.00,66.67,16,26.50,7.60,91,12.04,-2.61,2.60,4.71,18.43
217753,-18.75,-3.12,14.81,13.28,181,1.00,3288,0.00,0.00,66.67,16,27.00,7.70,91,11.90,-2.90,2.60,4.31,18.04
218010,-20.31,-3.12,14.70,13.36,181,0.98,3304,0.00,0.00,66.67,16,28.00,7.08,91,11.32,-3.34,2.56,3.92,17.25
218266,-23.44,-3.12,14.59,13.36,181,0.94,3302,0.00,0.00,66.67,16,30.00,7.04,91,10.74,-4.06,2.50,2.75,16.08
218523,-25.00,-3.12,14.59,13.28,181,0.89,3360,0.00,0.00,66.67,16,32.00,6.45,91,10.01,-4.79,2.46,2.35,15.69
218780,-25.00,-3.91,14.59,13.28,181,0.88,3381,0.00,0.00,66.67,16,33.00,6.49,91,9.87,-4.93,2.46,2.35,15.69
219036,-25.00,-4.69,14.81,13.28,181,0.88,3360,0.00,0.00,66.67,16,33.00,6.45,91,9.72,-5.08,2.46,2.75,16.08
219293,-21.88,-3.12,15.27,13.20,181,0.93,3384,0.00,0.00,66.67,16,32.00,6.50,91,10.30,-4.50,2.52,3.92,17.65
219549,-17.19,-3.12,15.39,13.20,181,0.96,3429,0.00,-1.05,66.67,16,28.50,7.32,91,11.17,-3.63,2.58,4.71,18.82
219807,-16.41,-3.12,14.93,13.20,181,0.98,3459,0.00,-1.05,66.67,16,27.50,7.29,91,11.46,-3.34,2.62,5.10,19.22
220063,-17.19,-3.12,14.81,13.28,181,0.99,3446,0.00,-1.05,66.67,16,27.00,7.35,91,11.75,-3.05,2.64,5.49,19.22
220320,-15.62,-3.12,14.93,13.28,181,1.01,3467,0.00,-1.05,66.67,16,27.00,8.15,91,11.90,-2.90,2.66,5.49,19.61
220576,-15.62,-3.12,14.81,13.28,181,1.00,3538,0.00,-1.05,66.67,16,27.00,8.25,91,12.04,-2.76,2.68,5.49,19.61
220834,-14.06,-3.12,14.70,13.28,181,1.00,3566,0.00,-0.70,66.67,16,27.00,8.26,91,12.19,-2.61,2.68,5.49,19.61
221090,-14.84,-3.12,14.81,13.36,181,0.99,3578,0.00,-0.70,66.67,16,27.00,8.41,91,12.19,-2.76,2.70,5.49,19.61
221347,-13.28,-3.12,14.93,13.36,181,1.01,3564,0.00,-0.70,66.67,16,27.00,8.36,91,12.04,-2.76,2.70,5.49,19.61
221604,-14.06,-3.12,14.93,13.36,181,0.98,3595,0.00,-0.70,66.67,16,28.50,8.44,91,11.75,-3.05,2.68,4.71,18.04
221861,-18.75,-3.12,14.59,13.28,181,0.93,3628,0.00,-0.70,66.67,16,30.50,7.74,91,10.88,-3.92,2.60,3.53,16.86
222117,-21.09,-3.91,14.70,13.28,181,0.89,3660,0.00,-0.70,66.67,16,32.50,7.81,91,10.30,-4.50,2.56,3.14,16.47
222374,-21.09,-3.91,14.93,13.28,181,0.87,3673,0.00,0.00,66.67,16,34.00,7.01,91,9.87,-4.79,2.54,3.14,16.47
222631,-21.88,-3.91,14.81,13.28,181,0.82,3705,0.00,0.00,66.67,16,35.50,7.12,91,9.29,-5.37,2.48,2.35,14.51
222888,-25.00,-3.91,14.01,13.36,181,0.67,3692,0.00,0.00,66.67,16,39.00,6.34,91,5.22,-6.96,2.28,0.00,0.00
223145,0.00,-4.69,11.71,13.44,181,0.46,3472,0.00,0.00,66.67,16,31.00,0.00,91,3.05,-11.75,2.00,0.00,0.00
223402,0.00,-5.47,12.98,13.44,181,0.39,2983,0.00,0.00,66.67,16,18.00,0.00,91,3.34,-11.46,1.88,0.00,0.00
223659,0.00,-6.25,23.20,13.60,181,0.81,2562,0.00,0.00,33.33,16,4.50,3.28,91,5.37,-9.43,2.30,2.35,17.65
223916,-10.16,-6.25,12.63,13.52,181,1.14,2631,0.00,0.00,33.33,16,11.00,7.30,91,11.46,-3.34,2.46,4.71,18.43
224173,-12.50,-6.25,13.78,13.44,181,1.16,2586,0.00,0.00,33.33,16,20.50,6.62,91,11.75,-3.05,2.46,4.71,18.43
224428,-15.62,-6.25,13.67,13.36,181,1.15,2627,0.00,0.00,33.33,16,20.50,6.72,91,12.04,-2.90,2.48,4.71,18.43
224686,-15.62,-6.25,13.90,13.36,181,1.16,2620,0.00,0.00,33.33,16,20.50,6.73,91,12.19,-2.76,2.48,4.31,18.43
224942,-19.53,-3.91,14.01,13.28,181,1.15,2644,0.00,0.00,33.33,16,20.50,6.76,91,12.19,-2.61,2.48,4.31,18.43
225199,-23.44,-3.91,14.36,13.44,181,1.17,2627,0.00,0.00,33.33,16,20.50,6.17,91,12.33,-2.61,2.50,4.31,18.04
225456,-23.44,-3.91,14.70,13.44,181,1.15,2680,0.00,0.00,33.33,16,20.50,6.22,91,12.33,-2.47,2.50,4.31,18.43
225713,-20.31,-3.91,15.16,13.52,181,1.17,2645,0.00,0.00,33.33,16,20.50,6.77,91,12.48,-2.32,2.50,4.71,18.43
225971,-21.88,-3.91,14.93,13.52,181,1.14,2661,0.00,0.00,33.33,16,21.00,6.25,91,12.19,-2.61,2.46,3.53,14.12
226226,-25.00,-4.69,13.32,13.52,181,0.83,2678,0.00,0.00,33.33,16,28.50,5.14,91,9.29,-5.51,2.16,0.00,9.41
226483,-25.00,-5.47,11.94,13.52,181,0.55,2671,0.00,0.00,33.33,16,34.50,3.99,91,6.24,-8.56,1.98,0.00,7.45
226740,-25.00,-6.25,12.63,13.52,181,0.50,2644,0.00,0.00,33.33,16,35.00,3.95,91,5.66,-9.14,1.94,0.00,7.45
226997,-25.00,-6.25,13.55,13.52,181,0.49,2662,0.00,0.00,33.33,16,35.00,3.41,91,5.51,-9.29,1.92,0.00,7.84
227253,-25.00,-7.03,14.24,13.52,181,0.74,2638,0.00,0.00,33.33,16,35.00,3.92,91,6.24,-9.14,2.14,0.00,12.16
227510,-25.00,-7.03,14.93,13.52,181,0.92,2658,0.00,0.00,33.33,16,30.50,5.10,91,8.56,-6.53,2.28,1.18,14.12
227766,-22.66,-9.38,14.93,13.44,181,1.01,2618,0.00,0.00,33.33,16,28.00,5.69,91,9.72,-5.22,2.34,2.35,15.29
228023,-20.31,-9.38,15.27,13.36,181,1.00,2664,0.00,0.00,33.33,16,26.50,5.62,91,10.01,-4.79,2.36,2.35,15.29
228280,-21.09,-9.38,14.70,13.44,181,1.04,2647,0.00,0.00,33.33,16,26.00,5.70,91,10.45,-4.50,2.38,2.75,16.47
228536,-17.97,-9.38,15.16,13.44,181,1.09,2651,0.00,0.00,33.33,16,23.00,6.22,91,11.03,-3.77,2.44,3.53,17.25
228793,-17.97,-9.38,14.81,13.52,181,1.12,2678,0.00,0.00,33.33,16,21.50,6.29,91,11.46,-3.34,2.46,3.92,17.65
229050,-17.19,-8.59,15.04,13.52,181,1.14,2669,0.00,0.00,33.33,16,21.00,6.26,91,11.75,-3.05,2.48,4.31,18.04
229306,-16.41,-7.81,14.70,13.52,181,1.14,2696,0.00,0.00,33.33,16,21.00,6.33,91,12.04,-2.76,2.50,4.31,18.43
229563,-17.19,-7.03,14.70,13.52,181,1.15,2704,0.00,0.00,33.33,16,21.00,6.92,91,12.19,-2.61,2.50,4.71,18.43
229820,-17.97,-6.25,14.81,13.52,181,1.15,2727,0.00,0.00,33.33,16,21.00,6.98,91,12.33,-2.47,2.50,4.71,18.43
230077,-16.41,-6.25,14.93,13.44,181,1.17,2716,0.00,0.00,33.33,16,21.00,6.97,91,12.48,-2.32,2.54,4.71,18.43
230334,-18.75,-5.47,14.70,13.52,181,1.17,2724,0.00,0.00,33.33,16,21.00,6.94,91,12.48,-2.32,2.54,4.71,18.82
230592,-17.19,-3.91,14.81,13.52,181,1.17,2743,0.00,0.00,33.33,16,21.00,6.96,91,12.48,-2.18,2.54,4.71,18.82
230848,-20.31,-3.91,14.59,13.52,181,1.17,2746,0.00,0.00,33.33,16,21.00,7.00,91,12.62,-2.18,2.56,4.71,18.82
231106,-18.75,-3.91,14.93,13.52,181,1.17,2755,0.00,0.00,33.33,16,21.00,7.06,91,12.62,-2.18,2.56,4.71,18.82
231362,-18.75,-3.91,14.81,13.44,181,1.15,2802,0.00,0.00,33.33,16,21.00,7.16,91,12.62,-2.18,2.56,5.10,18.82
231619,-19.53,-3.91,14.70,13.28,181,1.15,2813,0.00,0.00,66.67,16,21.00,7.17,91,12.62,-2.18,2.56,5.10,18.82
231876,-20.31,-3.91,14.59,13.36,181,1.16,2809,0.00,0.00,66.67,16,21.00,6.59,90,12.62,-2.18,2.56,5.10,19.22
232133,-20.31,-3.91,14.81,13.44,181,1.17,2790,0.00,0.00,66.67,16,21.00,7.14,90,12.77,-2.03,2.58,5.10,19.22
232389,-19.53,-3.91,14.81,13.44,181,1.17,2836,0.00,0.00,66.67,16,21.50,7.26,90,12.77,-2.03,2.58,5.49,19.22
232646,-18.75,-3.91,14.81,13.36,181,1.17,2868,0.00,0.00,66.67,16,21.50,7.34,90,13.06,-1.74,2.60,5.49,20.00
232902,-17.19,-3.91,14.81,13.44,181,1.17,2881,0.00,0.00,66.67,16,21.50,7.38,90,13.20,-1.60,2.62,5.88,20.00
233160,-17.19,-3.91,14.93,13.44,181,1.17,2886,0.00,0.00,66.67,16,21.50,7.39,90,13.20,-1.60,2.62,5.88,20.00
233417,-16.41,-3.91,14.81,13.44,181,1.17,2918,0.00,0.00,66.67,16,22.00,7.51,90,13.20,-1.60,2.62,5.88,20.00
233674,-16.41,-3.91,14.93,13.44,181,1.16,2944,0.00,0.00,66.67,16,22.00,7.56,90,13.35,-1.45,2.62,5.88,20.00
233931,-15.62,-3.91,14.93,13.44,181,1.16,2970,0.00,0.00,66.67,16,22.50,7.57,90,13.20,-1.60,2.64,5.88,20.00
234188,-16.41,-3.91,14.81,13.44,181,1.13,3022,0.00,0.00,66.67,16,22.50,7.56,90,13.20,-1.60,2.62,5.88,20.00
234445,-15.62,-4.69,15.04,13.44,181,1.14,3041,0.00,0.00,66.67,16,22.50,7.63,90,13.20,-1.60,2.62,5.88,20.00
