Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
192671,0.00,0.00,13.21,14.00,187,0.20,2470,33.33,40.50,3.65,97,2.61,-12.19,1.56,0.00,5.49
192897,0.00,0.00,13.09,13.92,187,0.20,2443,33.33,40.00,3.65,97,2.61,-12.04,1.52,0.00,5.49
193122,0.00,0.00,12.86,13.60,187,0.21,2445,33.33,39.00,3.65,97,2.61,-12.04,1.56,0.00,5.88
193348,0.00,-2.34,12.17,14.00,187,0.25,2410,33.33,37.00,4.10,97,3.05,-11.75,1.66,0.00,7.84
193574,-3.12,-2.34,11.14,14.00,187,0.27,2426,33.33,35.50,4.15,97,3.77,-10.88,1.70,0.00,10.20
193800,-14.84,-2.34,11.14,13.68,187,0.30,2403,33.33,33.50,3.59,97,4.35,-10.30,1.78,0.00,11.37
194026,-6.25,-2.34,12.06,14.00,187,0.29,2396,33.33,32.00,4.13,97,4.93,-9.72,1.68,0.00,10.59
194252,-5.47,-2.34,14.13,13.92,187,0.29,2395,33.33,32.00,4.63,97,5.08,-9.58,1.70,0.00,10.59
194478,-7.81,-2.34,14.13,14.00,187,0.30,2377,33.33,32.00,4.07,97,5.08,-9.72,1.70,0.00,10.59
194703,-2.34,-2.34,15.62,13.92,187,0.30,2346,33.33,32.50,4.04,97,5.08,-9.72,1.74,0.00,10.98
194929,6.25,-2.34,17.46,13.92,187,0.30,2364,33.33,32.50,4.05,97,5.08,-9.58,1.68,0.00,10.59
195155,8.59,-2.34,15.73,14.00,187,0.42,2365,33.33,32.50,5.02,97,5.80,-9.00,1.98,0.00,13.33
195381,14.84,-2.34,15.96,13.92,187,0.73,2377,66.67,26.50,7.57,97,9.14,-5.66,2.26,10.20,17.65
195607,4.69,-2.34,13.32,13.76,187,0.67,2378,66.67,25.50,8.11,97,10.59,-4.21,2.16,0.00,16.47
195833,1.56,-2.34,14.01,13.92,187,0.69,2390,66.67,29.00,7.57,97,10.45,-4.21,2.18,0.00,16.08
196059,0.00,-2.34,14.36,13.84,187,0.69,2389,66.67,33.00,7.64,97,10.16,-4.64,2.20,0.00,15.69
196284,0.78,-2.34,14.70,13.84,187,0.71,2397,66.67,37.50,7.13,97,10.01,-4.64,2.18,0.00,15.69
196510,2.34,-2.34,14.81,13.84,187,0.66,2394,66.67,39.50,7.14,97,9.87,-4.93,2.14,0.00,15.29
196736,3.12,-2.34,14.81,13.84,187,0.62,2404,66.67,40.00,6.68,97,9.58,-5.08,2.12,0.00,14.51
196962,5.47,-2.34,14.93,13.36,187,0.60,2403,66.67,41.00,6.67,97,9.43,-5.22,2.14,0.00,14.51
197188,7.81,-2.34,15.16,13.76,187,0.68,2422,66.67,40.00,7.23,97,10.01,-4.64,2.16,0.00,15.29
197414,6.25,-2.34,14.47,13.84,187,0.66,2438,66.67,40.00,7.29,97,10.01,-4.64,2.18,0.00,15.29
197640,6.25,-2.34,14.59,13.60,187,0.63,2450,66.67,40.00,7.31,95,10.01,-4.64,2.12,0.00,14.90
197866,7.81,-2.34,14.81,13.92,187,0.62,2457,66.67,40.50,7.34,95,9.87,-4.93,2.10,0.00,14.12
198092,9.38,-2.34,14.81,13.84,187,0.61,2444,66.67,40.50,7.29,95,9.87,-4.93,2.10,0.00,14.51
198317,9.38,-2.34,14.70,13.84,187,0.57,2452,66.67,41.50,6.78,95,9.43,-5.22,2.08,0.00,14.12
198543,10.94,-2.34,14.93,13.68,187,0.64,2474,66.67,41.00,6.88,95,9.58,-5.22,2.16,0.00,15.29
198769,11.72,-2.34,14.70,13.92,187,0.66,2480,66.67,39.00,7.38,95,9.72,-5.08,2.18,0.00,15.29
198995,9.38,-2.34,14.24,13.84,187,0.68,2458,66.67,36.00,7.35,95,9.72,-4.93,2.14,0.00,14.90
199221,10.16,-2.34,14.59,13.76,187,0.58,2492,66.67,33.50,7.41,95,9.72,-4.93,2.12,0.00,14.90
199447,11.72,-2.34,14.93,13.76,187,0.63,2486,66.67,29.00,7.43,95,9.87,-4.79,2.16,0.00,15.29
199673,8.59,-2.34,14.24,13.76,187,0.63,2479,66.67,26.00,7.40,95,9.87,-4.79,2.18,0.00,15.29
199898,7.81,-2.34,14.47,13.76,187,0.65,2490,66.67,24.50,7.46,95,10.16,-4.50,2.18,0.00,15.29
200124,6.25,-2.34,14.36,13.68,187,0.67,2507,66.67,24.00,8.00,95,10.30,-4.50,2.20,0.00,15.29
200350,3.91,-2.34,14.24,13.92,187,0.65,2479,66.67,25.00,7.43,95,10.16,-4.50,2.18,0.00,15.29
200576,3.12,-2.34,14.47,13.76,187,0.65,2506,66.67,25.50,7.46,95,10.16,-4.64,2.18,0.00,15.29
200802,3.91,-2.34,14.59,13.44,187,0.65,2483,66.67,25.50,7.41,95,10.01,-4.79,2.18,0.00,15.29
201028,5.47,-2.34,14.81,13.84,187,0.60,2516,66.67,27.00,7.46,95,9.87,-4.93,2.14,0.00,14.90
201254,6.25,-2.34,14.81,13.76,187,0.63,2504,66.67,26.00,7.46,95,9.87,-4.79,2.14,0.00,14.90
201480,5.47,-2.34,14.59,13.52,187,0.62,2503,66.67,26.50,7.47,95,9.87,-4.79,2.16,0.00,14.90
201706,4.69,-2.34,14.59,13.92,187,0.60,2510,66.67,27.00,7.50,95,9.87,-4.93,2.16,0.00,14.90
201931,5.47,-2.34,14.70,13.84,187,0.60,2500,66.67,27.00,7.46,95,9.87,-4.79,2.12,0.00,14.90
202157,4.69,-2.34,14.59,13.76,187,0.59,2518,66.67,27.50,7.53,95,9.72,-4.93,2.12,0.00,14.51
202383,3.91,-2.34,14.59,13.92,187,0.61,2504,66.67,27.00,7.49,95,9.87,-4.79,2.18,0.00,15.29
202609,3.91,-2.34,14.59,13.84,187,0.64,2534,66.67,26.00,7.56,95,10.01,-4.79,2.22,0.00,15.29
202835,3.12,-2.34,14.59,13.76,187,0.64,2498,66.67,25.50,7.50,95,10.16,-4.64,2.16,0.00,15.29
203060,2.34,-2.34,14.47,13.84,187,0.63,2526,66.67,26.50,7.54,95,9.87,-4.79,2.16,0.00,14.90
203287,1.56,-2.34,14.47,13.84,187,0.60,2502,66.67,27.50,6.97,95,9.58,-5.08,2.14,0.00,14.51
203512,5.47,-2.34,15.16,13.84,187,0.64,2543,66.67,26.50,7.57,95,10.01,-4.64,2.16,0.00,15.29
203738,4.69,-2.34,14.59,13.84,187,0.60,2521,66.67,27.00,7.51,95,9.87,-4.93,2.14,0.00,14.51
203964,4.69,-2.34,14.59,13.84,187,0.61,2546,66.67,27.00,7.60,95,9.87,-4.79,2.16,0.00,14.90
204190,3.12,-2.34,14.59,13.92,187,0.63,2513,66.67,27.00,7.52,95,9.72,-4.93,2.18,0.00,14.90
204416,3.91,-2.34,14.70,13.76,187,0.64,2554,66.67,26.00,7.62,95,10.01,-4.79,2.18,0.00,15.29
204642,3.91,-2.34,14.59,13.68,187,0.63,2538,66.67,27.00,7.57,95,10.01,-4.64,2.18,0.00,15.29
204867,5.47,-2.34,14.81,13.76,187,0.66,2557,66.67,25.50,7.64,95,10.30,-4.50,2.20,0.00,15.69
205094,3.12,-2.34,14.36,13.76,187,0.60,2562,66.67,26.00,7.61,95,10.16,-4.50,2.22,0.00,15.69
205319,3.91,-2.34,14.59,13.84,187,0.62,2534,66.67,26.50,7.57,95,10.01,-4.64,2.18,0.00,14.90
205545,3.12,-2.34,14.59,13.84,187,0.62,2565,66.67,27.00,7.68,95,9.87,-4.79,2.16,0.00,15.29
205771,3.91,-2.34,14.81,13.84,187,0.56,2546,66.67,29.00,7.04,95,9.58,-5.08,2.10,0.00,14.51
205997,5.47,-2.34,14.93,13.92,187,0.63,2569,66.67,27.00,7.68,95,9.72,-4.93,2.18,0.00,15.29
206223,4.69,-2.34,14.47,13.92,187,0.59,2566,66.67,28.50,7.05,95,9.87,-4.93,2.14,0.00,14.90
206449,6.25,-2.34,14.81,13.84,187,0.58,2556,66.67,29.00,7.10,95,9.58,-5.08,2.08,0.00,14.12
206675,4.69,-2.34,14.47,13.76,187,0.57,2583,66.67,31.00,6.57,95,9.00,-5.66,2.10,0.00,14.12
206901,6.25,-2.34,14.93,13.92,187,0.50,2550,66.67,33.00,6.53,95,8.56,-6.09,2.02,0.00,12.94
207126,7.81,-2.34,14.93,13.84,187,0.46,2550,66.67,32.50,5.99,95,7.98,-6.82,1.96,0.00,12.55
207352,10.94,-2.34,15.04,13.92,187,0.38,2578,33.33,32.50,4.90,95,6.67,-7.98,1.86,0.00,11.76
207578,17.19,-2.34,16.08,13.84,187,0.37,2570,33.33,32.50,5.49,95,6.53,-8.27,1.86,0.00,11.76
207804,18.75,-2.34,15.27,13.92,187,0.31,2551,33.33,32.50,5.43,95,6.24,-8.56,1.88,0.00,11.76
208030,19.53,-2.34,14.81,13.76,187,0.43,2553,33.33,32.50,6.02,95,6.67,-7.98,1.92,0.00,12.55
208256,19.53,-2.34,14.59,13.92,187,0.52,2549,66.67,33.00,6.50,95,7.55,-7.11,2.06,0.00,14.12
208482,14.06,-2.34,13.90,13.92,187,0.60,2560,66.67,31.50,7.11,95,8.42,-6.38,2.14,0.00,14.90
208707,5.47,-2.34,13.32,13.84,187,0.61,2551,66.67,28.50,7.63,95,8.85,-5.80,2.18,0.00,15.69
208933,-0.78,-2.34,13.67,13.84,187,0.57,2554,66.67,29.00,7.11,95,8.85,-5.80,2.10,0.00,14.51
209159,-3.12,-2.34,14.01,14.00,187,0.51,2568,66.67,32.50,6.57,95,8.27,-6.38,2.02,0.00,13.33
209385,-2.34,-2.34,14.59,13.68,187,0.48,2572,66.67,33.00,6.03,95,8.13,-6.53,2.02,0.00,13.33
209611,0.00,-2.34,15.04,13.84,187,0.49,2555,66.67,33.00,6.05,95,7.84,-6.82,1.96,0.00,12.94
209837,3.12,-2.34,15.27,13.92,187,0.45,2585,66.67,33.00,6.07,95,7.25,-7.40,1.98,0.00,12.94
210062,5.47,-2.34,15.16,13.92,187,0.45,2559,66.67,33.00,6.02,95,7.25,-7.40,1.96,0.00,12.94
210289,3.91,-2.34,14.36,13.76,187,0.40,2562,66.67,33.00,5.45,95,6.67,-7.98,1.92,0.00,12.55
210515,5.47,-2.34,14.81,13.84,187,0.40,2574,33.33,32.50,5.52,95,6.53,-8.27,1.92,0.00,12.55
210740,6.25,-2.34,14.81,13.92,187,0.42,2576,33.33,33.00,6.01,95,6.67,-8.13,2.04,0.00,13.33
210966,9.38,-2.34,15.39,13.84,187,0.49,2551,66.67,32.50,6.53,95,7.69,-6.96,2.04,0.00,13.73
211192,2.34,-2.34,13.67,13.76,187,0.50,2580,66.67,33.00,6.62,95,7.69,-7.11,2.02,0.00,13.33
211418,0.78,-2.34,14.24,13.84,187,0.53,2558,66.67,33.00,6.55,95,7.84,-6.82,2.04,0.00,13.73
211644,1.56,-2.34,14.70,13.84,187,0.55,2562,66.67,33.00,6.56,95,7.98,-6.67,2.10,0.00,14.90
211870,1.56,-2.34,14.70,13.84,187,0.56,2582,66.67,31.00,7.15,95,8.42,-6.24,2.10,0.00,14.51
212095,0.78,-2.34,14.47,13.92,187,0.63,2584,66.67,28.50,7.64,95,9.29,-5.51,2.20,0.00,15.69
212321,-2.34,-2.34,14.13,13.76,187,0.63,2573,66.67,27.00,7.67,95,9.72,-4.93,2.20,0.00,15.69
212547,-3.91,-2.34,14.47,13.76,187,0.57,2589,66.67,27.50,7.74,95,9.72,-4.93,2.10,0.00,14.51
212773,-3.91,-2.34,14.70,13.92,187,0.58,2581,66.67,30.00,7.16,95,9.29,-5.37,2.10,0.00,14.51
212999,-0.78,-2.34,15.27,13.76,187,0.49,2568,66.67,33.00,6.58,95,8.71,-5.95,2.02,0.00,13.33
213225,2.34,-2.34,15.04,13.84,187,0.47,2568,66.67,33.00,6.03,95,8.27,-6.53,2.00,0.00,12.94
213451,4.69,-2.34,15.16,13.92,187,0.43,2591,66.67,33.00,5.51,95,7.40,-7.25,1.96,0.00,12.94
213677,11.72,-2.34,15.96,13.92,187,0.59,2589,66.67,33.00,6.54,95,7.84,-6.82,2.18,0.00,15.69
213902,7.03,-2.34,14.01,13.84,187,0.66,2571,66.67,27.00,8.23,95,9.29,-5.37,2.24,0.00,16.08
214128,-1.56,-2.34,13.55,13.84,187,0.68,2591,66.67,25.00,8.29,95,9.87,-4.79,2.24,0.00,16.08
214354,-4.69,-2.34,14.13,13.92,187,0.66,2603,66.67,25.50,7.76,95,10.16,-4.50,2.24,0.00,16.08
214580,-6.25,-2.34,14.36,13.84,187,0.58,2584,66.67,29.00,7.19,95,9.58,-5.22,2.14,0.00,14.90
214806,-2.34,-2.34,15.16,13.84,187,0.59,2588,66.67,29.50,7.19,95,9.58,-5.08,2.10,0.00,14.12
215032,-1.56,-2.34,14.70,13.92,187,0.50,2603,66.67,33.00,6.68,95,8.56,-6.09,2.04,0.00,13.33
215258,0.78,-2.34,14.93,13.84,187,0.45,2612,66.67,33.00,6.10,95,8.13,-6.53,1.98,0.00,12.94
215483,6.25,-2.34,15.62,13.92,187,0.41,2565,66.67,33.00,6.07,95,7.25,-7.40,1.92,0.00,12.55
215710,7.03,-2.34,15.04,13.92,187,0.37,2582,33.33,32.50,5.49,95,6.53,-8.13,1.76,0.00,10.98
215935,8.59,-2.34,15.04,13.92,187,0.27,2575,33.33,32.00,4.43,95,5.51,-9.14,1.66,0.00,10.20
216161,13.28,-2.34,15.73,13.92,187,0.26,2576,33.33,32.00,4.41,95,5.08,-9.72,1.66,0.00,10.20
216387,14.84,0.00,15.62,13.84,187,0.22,2549,33.33,32.00,3.80,95,4.50,-10.16,1.60,0.00,9.41
216613,13.28,-2.34,14.36,13.84,187,0.24,2582,33.33,32.00,4.40,95,4.79,-9.87,1.78,0.00,11.37
216839,13.28,-2.34,14.70,13.76,187,0.56,2552,66.67,33.00,7.05,95,7.25,-7.40,2.14,0.00,15.29
217065,-0.78,-2.34,12.86,13.76,187,0.59,2545,66.67,29.50,7.59,95,9.14,-5.66,2.12,0.00,14.90
217290,-5.47,-2.34,13.67,13.84,187,0.56,2558,66.67,30.00,7.11,95,9.00,-5.66,2.08,0.00,14.51
217515,-6.25,-2.34,14.36,13.76,187,0.48,2543,66.67,33.00,6.50,95,8.27,-6.53,2.00,0.00,13.33
217740,-3.12,-2.34,15.16,13.68,187,0.50,2566,66.67,32.50,6.57,95,7.98,-6.67,2.02,0.00,13.73
217966,0.00,-2.34,15.27,13.84,187,0.55,2570,66.67,33.00,6.57,95,8.13,-6.53,2.12,0.00,14.90
218192,4.69,-2.34,15.27,13.84,187,0.72,2558,66.67,26.50,8.18,95,9.58,-5.08,2.32,0.78,18.04
218418,-1.56,-2.34,13.90,13.84,187,0.95,2588,66.67,23.50,10.50,95,12.04,-2.61,2.46,31.76,21.18
218644,-6.25,-2.34,14.24,13.60,187,1.02,2596,66.67,23.50,11.52,95,13.93,-0.87,2.52,42.35,23.14
218870,-9.38,-2.34,14.01,13.68,187,0.95,2584,66.67,25.50,11.59,95,14.22,-0.44,2.54,38.43,22.35
219095,-10.94,-2.34,14.47,13.76,187,1.06,2613,100.00,27.50,12.21,95,14.80,0.15,2.56,38.82,22.75
219322,-11.72,-2.34,14.47,13.60,187,1.05,2612,100.00,28.00,11.78,95,14.95,0.29,2.56,35.69,21.96
219547,-9.38,-2.34,14.93,13.92,187,0.99,2656,100.00,29.00,11.88,95,14.80,0.15,2.52,18.43,20.00
219773,-10.16,-2.34,14.59,13.76,187,0.82,2663,66.67,34.50,10.81,93,13.49,-1.16,2.38,0.00,17.25
219999,-10.16,-2.34,14.70,13.76,187,0.63,2659,66.67,41.50,7.99,93,11.17,-3.63,1.90,0.00,12.16
220225,-10.94,-2.34,14.59,14.00,187,0.35,2665,33.33,44.00,5.12,93,6.53,-8.27,1.82,0.00,9.80
220451,-14.84,-2.34,14.13,14.00,187,0.43,2641,33.33,43.50,5.12,93,4.50,-10.16,1.98,0.00,8.63
220677,-7.03,-2.34,12.06,13.92,187,0.45,2641,33.33,43.50,6.16,93,3.63,-11.03,1.98,0.00,7.45
220902,0.00,-2.34,11.83,13.76,187,0.37,2648,33.33,43.50,6.24,93,3.48,-11.32,1.86,0.00,7.06
221128,0.00,-2.34,12.40,13.76,187,0.35,2634,33.33,43.00,5.60,93,3.34,-11.46,1.84,0.00,7.06
221355,0.00,-2.34,12.29,13.84,187,0.32,2606,33.33,43.00,5.56,93,3.19,-11.46,1.76,0.00,7.45
221580,0.00,-2.34,12.29,14.00,187,0.24,2577,33.33,42.50,4.96,93,3.19,-11.46,1.76,0.00,7.45
221806,0.00,-2.34,12.40,13.92,187,0.29,2563,33.33,42.00,4.91,95,3.48,-11.17,1.76,0.00,9.02
222032,0.00,-2.34,11.14,13.76,187,0.32,2578,33.33,41.00,4.94,95,3.63,-11.03,1.78,0.00,9.80
222258,-17.19,-2.34,11.14,13.92,187,0.27,2540,33.33,38.50,4.35,95,4.21,-10.45,1.74,0.00,10.98
222484,-5.47,-2.34,11.25,13.68,187,0.43,2554,33.33,37.00,5.46,95,5.95,-8.85,1.98,0.00,13.33
222710,-4.69,-2.34,13.21,13.76,187,0.44,2552,66.67,35.00,6.04,95,7.11,-7.55,1.96,0.00,13.33
222935,-5.47,-2.34,14.24,13.84,187,0.46,2523,66.67,32.50,5.89,95,7.25,-7.55,1.96,0.00,12.94
223161,-7.03,-2.34,14.24,13.68,187,0.42,2540,66.67,32.50,5.98,95,6.82,-7.98,1.96,0.00,12.94
223387,-7.03,-2.34,14.70,13.84,187,0.39,2526,66.67,32.50,5.92,95,6.67,-7.98,1.90,0.00,12.55
223613,-6.25,-2.34,14.81,13.84,187,0.43,2521,66.67,32.50,5.91,95,6.38,-8.27,1.82,0.00,11.37
223839,-10.16,-2.34,13.90,13.92,187,0.34,2495,33.33,32.50,4.80,95,5.95,-8.71,1.80,0.00,11.76
224065,-4.69,-2.34,15.50,14.00,187,0.39,2501,33.33,32.50,5.33,95,6.24,-8.42,1.86,0.00,12.16
224290,-1.56,-2.34,15.73,13.92,187,0.32,2479,33.33,32.00,5.35,95,6.09,-8.56,1.84,0.00,12.16
224516,0.00,-2.34,15.16,13.76,187,0.40,2476,33.33,32.50,5.25,95,6.53,-8.13,1.94,0.00,12.94
224742,3.12,-2.34,15.39,13.92,187,0.45,2472,66.67,32.00,6.37,95,7.25,-7.40,1.98,0.00,12.94
224967,-3.91,-2.34,13.55,13.84,187,0.45,2466,66.67,32.00,6.31,95,7.55,-7.11,2.02,0.00,13.73
225194,-5.47,-2.34,14.36,13.84,187,0.54,2445,66.67,32.00,6.25,95,7.98,-6.82,2.08,0.00,14.12
225419,-5.47,-2.34,14.59,14.00,187,0.63,2474,66.67,26.50,7.33,95,9.00,-5.66,2.26,0.00,17.25
225645,-6.25,-2.34,14.59,13.76,187,0.70,2466,66.67,22.00,8.42,95,10.01,-4.79,2.26,0.00,16.47
225872,-9.38,-2.34,14.13,13.76,187,0.71,2432,66.67,21.00,7.90,95,10.30,-4.35,2.26,0.00,16.47
226098,-10.16,-2.34,14.47,13.92,187,0.73,2445,66.67,21.00,7.82,95,10.45,-4.21,2.28,0.00,16.47
226323,-6.25,-2.34,15.04,13.68,187,0.81,2444,66.67,22.00,9.36,95,11.90,-2.76,2.40,20.00,19.61
226548,-6.25,-2.34,14.47,13.84,187,0.94,2467,66.67,22.50,10.54,93,13.49,-1.16,2.50,38.43,21.96
226775,-7.81,-2.34,14.47,13.84,187,1.01,2459,66.67,24.50,11.12,93,14.07,-0.73,2.50,40.00,21.57
227001,-9.38,-2.34,14.47,13.76,187,1.02,2473,66.67,27.50,11.04,93,14.51,-0.29,2.50,38.82,21.18
227227,-10.16,-2.34,14.59,13.84,187,0.98,2493,66.67,30.00,10.62,93,14.22,-0.44,2.50,33.73,20.39
227453,-10.16,-2.34,14.70,13.84,187,0.97,2487,66.67,31.00,10.59,93,14.07,-0.73,2.46,22.35,19.61
227678,-9.38,-2.34,14.70,13.92,187,0.90,2486,66.67,33.50,10.12,93,13.49,-1.31,2.46,16.47,18.43
227904,-8.59,-2.34,14.81,13.84,187,0.90,2523,66.67,34.00,10.23,93,13.35,-1.45,2.44,15.69,18.43
228131,-7.03,-2.34,14.93,13.68,187,0.88,2515,66.67,34.50,10.18,93,13.06,-1.60,2.42,12.94,18.43
228356,-7.03,-2.34,14.70,14.00,187,0.86,2532,66.67,35.50,9.72,93,12.77,-1.89,2.38,4.31,18.04
228582,-6.25,-2.34,14.70,13.76,187,0.77,2519,66.67,37.50,9.16,93,11.90,-2.76,2.34,0.00,16.47
228808,-7.03,-2.34,14.70,13.68,187,0.75,2540,66.67,38.50,8.72,93,11.46,-3.34,2.30,0.00,16.08
229034,-6.25,-2.34,14.70,13.76,187,0.66,2549,66.67,40.50,8.69,93,10.88,-3.77,2.24,0.00,15.29
229260,-7.03,-2.34,14.70,13.76,187,0.61,2539,66.67,41.50,7.60,93,10.16,-4.64,2.12,0.00,14.12
229486,-7.81,-2.34,14.47,13.44,187,0.49,2553,66.67,42.50,7.07,93,9.29,-5.37,2.06,0.00,13.73
229712,-6.25,-2.34,14.93,13.76,187,0.31,2524,66.67,43.00,5.38,93,7.11,-7.55,1.76,0.00,10.59
229938,-4.69,-2.34,15.16,13.76,187,0.31,2517,33.33,41.50,4.32,93,5.37,-9.43,1.66,0.00,9.80
230164,-2.34,-2.34,15.39,13.52,187,0.29,2518,33.33,41.50,4.31,93,4.21,-10.45,1.74,0.00,9.02
230390,-8.59,-2.34,13.78,13.68,187,0.30,2521,33.33,41.00,4.30,93,3.63,-11.03,1.74,0.00,7.06
230616,0.00,-2.34,11.71,13.76,187,0.32,2489,33.33,34.50,4.79,93,2.90,-11.75,1.78,0.00,5.10
230842,0.00,-2.34,12.06,13.92,187,0.30,2488,33.33,27.00,0.00,93,2.61,-12.04,1.74,0.00,4.71
231069,0.00,-2.34,11.83,13.84,187,0.28,2475,33.33,24.00,0.00,93,2.61,-12.19,1.72,0.00,4.71
231296,0.00,-2.34,11.71,13.92,187,0.29,2427,33.33,24.00,0.00,93,2.47,-12.33,1.70,0.00,4.71
231521,0.00,-2.34,11.94,13.44,187,0.33,2428,33.33,30.50,4.68,93,3.05,-11.61,1.80,0.00,9.02
231747,0.00,-2.34,11.60,13.76,187,0.68,2439,66.67,36.00,7.88,93,7.55,-7.11,2.22,0.00,16.86
231973,0.00,-2.34,11.37,13.84,187,0.79,2445,66.67,33.50,8.84,93,9.87,-4.79,2.32,19.22,18.82
232199,0.00,-2.34,12.63,13.76,187,0.85,2442,66.67,35.00,9.91,93,11.32,-3.34,2.36,27.84,20.00
232425,-9.38,-2.34,12.40,13.60,187,0.82,2436,66.67,36.00,9.37,93,11.90,-2.90,2.34,24.31,19.22
232651,-10.94,-2.34,14.13,13.60,187,0.82,2460,66.67,36.00,9.42,93,12.04,-2.76,2.34,15.69,18.43
232877,-13.28,-2.34,14.36,13.84,187,0.75,2474,66.67,37.00,8.95,93,11.61,-3.05,2.30,3.14,16.86
233102,-12.50,-2.34,14.70,13.68,187,0.75,2461,66.67,38.00,8.47,93,11.03,-3.63,2.28,0.00,16.47
233328,-13.28,-2.34,14.59,13.52,187,0.68,2468,66.67,40.00,7.86,93,10.45,-4.21,2.22,0.00,15.69
233554,-10.94,-2.34,15.16,13.76,187,0.39,2475,66.67,43.00,6.36,93,9.00,-5.80,1.82,0.00,10.98
233781,-12.50,-2.34,14.47,13.84,187,0.31,2470,33.33,41.00,4.24,93,6.09,-8.71,1.62,0.00,9.80
234007,-3.91,-2.34,17.23,13.92,187,0.28,2435,33.33,40.50,4.17,93,4.64,-10.01,1.72,0.00,9.41
234232,-2.34,-2.34,16.08,13.84,187,0.31,2424,33.33,40.50,4.66,93,4.21,-10.45,1.74,0.00,9.80
234459,-5.47,-2.34,12.86,13.60,187,0.49,2459,33.33,42.50,5.75,93,5.66,-9.00,2.08,0.00,14.51
234685,-4.69,-2.34,14.47,13.84,187,0.79,2469,66.67,40.00,8.40,93,9.43,-5.22,2.34,15.69,18.43
234911,-6.25,-2.34,13.78,13.84,187,0.81,2421,66.67,37.00,9.29,93,11.32,-3.48,2.32,22.75,18.82
235136,-9.38,-2.34,13.78,13.68,185,0.83,2440,66.67,36.00,9.37,93,11.90,-2.76,2.36,21.96,19.22
235362,-10.16,-2.34,14.47,13.76,185,0.85,2460,66.67,35.50,9.42,93,12.19,-2.47,2.40,24.71,19.22
235588,-9.38,-2.34,14.81,13.76,185,0.93,2464,66.67,34.00,9.95,93,12.62,-2.03,2.42,26.27,20.00
235814,-9.38,-2.34,14.59,13.76,185,0.91,2458,66.67,34.00,9.97,93,12.91,-1.89,2.40,21.96,19.22
236040,-9.38,-2.34,14.59,13.76,185,0.88,2462,66.67,34.50,9.97,93,12.77,-1.89,2.42,14.90,19.22
236266,-7.81,-2.34,14.93,13.84,185,0.91,2494,66.67,34.50,10.12,93,12.91,-1.74,2.42,18.43,19.22
236491,-7.81,-2.34,14.81,13.44,185,0.92,2478,66.67,34.00,10.05,93,13.06,-1.60,2.42,16.47,19.22
236717,-7.81,-2.34,14.70,13.76,185,0.86,2491,66.67,34.00,10.09,93,13.20,-1.60,2.46,20.00,19.22
236943,-7.81,-2.34,14.59,13.92,185,0.93,2517,66.67,34.00,10.18,93,13.35,-1.31,2.42,13.33,18.82
237169,-8.59,-2.34,14.59,13.44,185,0.83,2505,66.67,35.50,9.63,93,12.77,-1.89,2.38,2.75,17.65
237395,-8.59,-2.34,14.59,13.68,185,0.83,2531,66.67,36.50,9.16,93,12.33,-2.47,2.36,2.75,17.65
237620,-6.25,-2.34,15.04,13.76,185,0.80,2517,66.67,37.00,9.13,93,12.04,-2.61,2.36,4.71,17.65
237847,-6.25,-2.34,14.81,13.84,185,0.81,2546,66.67,37.00,9.22,93,11.90,-2.76,2.40,9.41,18.04
238073,-6.25,-2.34,14.70,13.60,185,0.81,2526,66.67,37.50,9.14,93,11.90,-2.76,2.38,4.31,18.04
238299,-5.47,-2.34,14.93,13.76,185,0.83,2554,66.67,37.00,9.81,93,12.04,-2.61,2.36,3.92,17.65
238524,-7.03,-2.34,14.59,13.84,185,0.79,2552,66.67,37.50,9.27,93,11.90,-2.76,2.34,0.00,17.25
238750,-6.25,-2.34,14.81,13.84,185,0.77,2546,66.67,38.50,9.25,93,11.75,-2.90,2.32,0.00,16.86
238976,-6.25,-2.34,14.70,13.76,185,0.77,2561,66.67,38.50,9.31,93,11.32,-3.34,2.34,0.00,16.86
239202,-7.03,-2.34,14.70,13.84,187,0.76,2555,66.67,39.00,9.29,93,11.32,-3.34,2.32,0.00,16.86
239428,-7.03,-2.34,14.70,13.76,187,0.77,2572,66.67,39.00,8.76,93,11.32,-3.34,2.32,0.00,17.25
239654,-5.47,-2.34,14.81,13.36,187,0.80,2581,66.67,38.50,9.36,93,11.61,-3.19,2.36,0.00,17.65
239879,-6.25,-2.34,14.59,13.84,187,0.82,2590,66.67,39.00,9.32,93,11.46,-3.19,2.34,0.00,17.25
240105,-6.25,-2.34,14.70,13.68,187,0.76,2589,66.67,39.50,8.84,93,11.32,-3.34,2.34,0.00,17.25
240332,-5.47,-2.34,14.81,13.44,187,0.79,2588,66.67,39.00,8.88,93,11.32,-3.34,2.36,0.00,17.25
240557,-6.25,-2.34,14.59,13.68,187,0.78,2606,66.67,39.00,9.44,93,11.32,-3.34,2.34,0.00,17.25
